iter,delta,mean_q_advanced,mean_q_mc_advanced,train_logloss_inherited
1,0.05168620659242131,0.3000000000000001,0.299194847020934,1.0786541579590532
2,0.040703648613959705,0.2999857244456977,0.2966751918158568,1.0991153812261527
3,0.031115594093810584,0.2998753575054254,0.3009567111868902,1.1565254575896933
4,0.02463363812398659,0.2996240276316575,0.2980865776262196,1.2687364388773046
5,0.018096258846479064,0.2991947476404097,0.2991474850809889,1.3926178212326843
6,0.015179091553323318,0.29879471055855633,0.2999052761201099,1.5459726380336885
7,0.011488005991196653,0.29823450985409555,0.29754665151084586,1.6967174406840542
8,0.01044814684582679,0.29788836451098655,0.29750876195888987,1.859199673098574
9,0.009395787633626088,0.2978641918575022,0.29871175523349436,2.0150495077731887
10,0.008758299325185301,0.29768081809084446,0.29906223358908784,2.189129302101219
11,0.00835753656088281,0.29738715295187707,0.29830444254996685,2.335384314133847
12,0.008325922191646476,0.2967604073044756,0.2970351425594392,2.5356719346253764
13,0.0077678966987385105,0.29613579619547425,0.2962205171923842,2.7118633519514503
14,0.008098971364804785,0.2955743550800114,0.2957753149569007,2.929673510578288
15,0.00710560535610841,0.295457536113658,0.29609737614852705,3.1566873536417863
16,0.005718072571178063,0.2954111418534469,0.29630576868428526,3.3450862620462405
17,0.005424069275041061,0.29521594950623803,0.29613526570048304,3.57740344000873
18,0.00482911997119929,0.2945066674439641,0.29484702093397747,3.770353712412196
19,0.004498716626208615,0.29345634348144695,0.29320829781187835,3.960838363525384
20,0.003628553085181843,0.2930835309229458,0.2928578194562849,4.140773982487334
21,0.0032972082234641454,0.2929138274016023,0.2928009851283509,4.293212019283626
22,0.002838662098463765,0.29285698574733826,0.2929335985601971,4.451120520141618
23,0.002786347226516927,0.29217240709213566,0.2919958321492848,4.5820849488794835
24,0.0025921931182542623,0.292107088516375,0.292090556029175,4.717325188492999
25,0.0025391787587787937,0.2923133451413329,0.29254523065264754,4.832866529248026
26,0.0021416236763045155,0.29214547072638647,0.2924599791607464,4.964222110839456
27,0.0026143856649838114,0.29175931404778144,0.2920431940892299,5.132292658587779
28,0.002192566241665647,0.2914295378379516,0.2916927157336365,5.251696314512249
29,0.0016809896091387292,0.2914236551929118,0.29179691200151564,5.345210924737287
30,0.0017844621457990904,0.29109850767498446,0.2915411575258123,5.467100337432622
