split,model,n_patients,logloss_mean_prob,logloss_median_prob,logloss_q90_prob,logloss_q99_prob
test,Deterministic EM-MMIL,11,1.6265409619970628,6.20904230200976,1.689130108365171,0.3581164591316571
test,MCEM-MMIL,11,1.624161657060213,6.316462549380015,1.6500498162901862,0.36657808831205246
test,Naive inherited-label classifier,11,0.44791577362648033,0.43015913058737054,0.6212716801799338,1.042558279203399
train,Deterministic EM-MMIL,33,1.028053803472873,4.386383238223932,0.9305972212909754,0.1608746058833068
train,MCEM-MMIL,33,1.0331292120042566,4.411926005087394,0.9689006455608515,0.17095689166814185
train,Naive inherited-label classifier,33,0.45584315371860146,0.4237845475002776,0.6635016980017501,1.1124337046251433
