iter,delta,mean_entropy,mean_mc_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.09580405740102363,0.57226180156211,0.7834468566452347,0.7220072096154572,0.7689682858289844
2,0.047038410313437536,0.41650291038448706,0.5376800240123614,0.5828503863971563,0.776595744680851
3,0.025876109660852128,0.3293216116721288,0.38481832840655567,0.554841711254341,0.7810116419108791
4,0.01677556328741295,0.27534863395154807,0.3014323452954443,0.5728131521130037,0.7844239261340827
5,0.011363649736125081,0.24037309728370618,0.25280329292488224,0.6107235916147444,0.786029706945002
6,0.00873404006755276,0.21553784691329272,0.22011962105148553,0.6595170855115995,0.7888398233641108
7,0.0065619316902470245,0.19822156135618602,0.19879635198857135,0.7096133994081237,0.790646326776395
8,0.005533771990466988,0.18508014335241227,0.18369227408971306,0.760485772105463,0.7916499397832196
9,0.004339372168851968,0.1750730366649779,0.17078820899625605,0.8061302168752694,0.7928542753914091
10,0.004112487816124996,0.16653404227046242,0.1598648434588068,0.851141221502734,0.7944600562023284
11,0.0030729129766337675,0.16122989962681755,0.15548214868172727,0.8826890538454671,0.7940586109995985
12,0.0030247798172729078,0.15536802160481006,0.14661834957141104,0.9212813781113266,0.7954636692091529
13,0.002699151418336822,0.15131141729752007,0.1433326192917713,0.9530099923524301,0.7940586109995985
14,0.002568283073140047,0.148873997019935,0.14134032583941994,0.9706910279748882,0.7954636692091529
15,0.002396814848031216,0.1456244110544095,0.1387953577245731,0.9948598559823215,0.7966680048173425
16,0.002327660710861299,0.14328182116283514,0.13431671498006392,1.0129840479934988,0.7978723404255319
17,0.0023047977793061287,0.14131988968526177,0.1332640849466127,1.0305543223925082,0.7990766760337213
18,0.0023554583734531234,0.13848518060497617,0.13062594794151206,1.0502885554638712,0.7982737856282618
19,0.00202792820368688,0.13523742725847793,0.12688101970824428,1.0754316591294797,0.7988759534323565
20,0.0021053242639678623,0.1339146620463195,0.12563604092708233,1.0884863014455022,0.7986752308309916
21,0.002296351222749555,0.13145731058440357,0.12229239833950438,1.1029144325042475,0.7978723404255319
22,0.0019338922256861442,0.129072411109285,0.11985103215451416,1.1203059759922998,0.7978723404255319
23,0.0018001530087221745,0.12828927849316685,0.11951865550542363,1.1286778749006898,0.7978723404255319
24,0.001904918282112371,0.1278314178667526,0.11951064450658667,1.1374563222911198,0.7984745082296266
25,0.001682351479727458,0.12737326852929196,0.11933550042320568,1.1430790498368588,0.7990766760337213
26,0.001971018547742183,0.1269825075568816,0.11898909948211547,1.1416026128717693,0.7996788438378162
27,0.0020435796460981748,0.12489752675355571,0.11805071617386616,1.1638528323482276,0.8020875150541951
28,0.0019396162808178433,0.12328027543793493,0.11621947197385345,1.1783342270108128,0.8010839020473706
29,0.0018856133721615177,0.12172363373341834,0.11388218678856483,1.195481539050126,0.80228823765556
30,0.001893305473193392,0.12079661248572801,0.11308271888800718,1.202730720659754,0.80228823765556
