iter,delta,mean_entropy,mean_mc_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.09580196920054668,0.57226881032946,0.7834468566452347,0.7220153600592045,0.7689682858289844
2,0.04703188325398684,0.4165327365156871,0.537690555339469,0.5828688028673135,0.776595744680851
3,0.025856447883908066,0.32941291425808716,0.3848995740104377,0.5548480670063851,0.7808109193095143
4,0.016758010224128227,0.27546529865399333,0.30158944227796625,0.5727989103404317,0.7850260939381775
5,0.011304839489263752,0.24066040892611903,0.2529997908234658,0.610376570894178,0.7862304295463669
6,0.008643281027262601,0.21601073756532274,0.22040047138013577,0.6585648888090233,0.788438378161381
7,0.0064766675875706035,0.198896220001202,0.19894253611224827,0.7077286158660804,0.7904456041750301
8,0.005440073107946848,0.18584761538780536,0.1841139845740274,0.7580757725866328,0.7920513849859494
9,0.004161659671310627,0.17626710238639384,0.17136387555938545,0.80174939530626,0.7928542753914091
10,0.003749811278894607,0.1687484229266955,0.16143453744308903,0.8395193594059847,0.7944600562023284
11,0.002942521675611177,0.16368271181641691,0.1572223816276301,0.8687894587266825,0.7942593336009635
12,0.0027731503230461097,0.15857164183493183,0.1487943853391671,0.9001769813663324,0.7956643918105178
13,0.0025716305765977753,0.15497751275531563,0.1462994606671357,0.9258227811300095,0.7942593336009635
14,0.002521857061313878,0.15274851637379405,0.144322515519448,0.9421856900816745,0.7956643918105178
15,0.0021195280636468667,0.15037881059085925,0.14318440764196275,0.9596344197097436,0.7970694500200722
16,0.002263540953642086,0.1486112748456053,0.13901258298067456,0.9732963639692647,0.7970694500200722
17,0.0020881567885007776,0.14725092282458607,0.13879657722081506,0.9848445258710797,0.797671617824167
18,0.002220778088350765,0.14495380809219235,0.1366419515573362,1.0000825664065989,0.7978723404255319
19,0.00185651166613889,0.14211319753457505,0.13267529708521206,1.0194967080521558,0.7988759534323565
20,0.0019847939900513073,0.14154517631477367,0.1323731352576714,1.023723183426793,0.7988759534323565
21,0.0021562994029851496,0.13936968821505866,0.128800361655415,1.0379015149791528,0.7994781212364512
22,0.001977061173370936,0.13756561921244817,0.12744380999562355,1.0488372851305343,0.800080289040546
23,0.001893008142176376,0.136552687821978,0.12625329278371028,1.0562190151183717,0.8004817342432758
24,0.0018140565599317512,0.13703431125763108,0.12699527655034962,1.05552978232728,0.7996788438378162
25,0.001898968697936403,0.13656329940455547,0.1275168662363307,1.0615151333261352,0.800080289040546
26,0.0019131066784750942,0.1363202983530485,0.12744878976740737,1.0594495426112942,0.800080289040546
27,0.0018097459829145008,0.13534709898339134,0.12798421960948803,1.06907342813358,0.8010839020473706
28,0.002075939230767743,0.13394987236784875,0.12537974355350584,1.0822165045381742,0.7992773986350863
29,0.0018869026827255406,0.13248052143416975,0.12348136496207027,1.096870598846051,0.8004817342432758
30,0.0019387087540283785,0.13226327036406127,0.12351235292471133,1.0996401991240112,0.8006824568446407
