iter,delta,mean_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.09616806653076582,0.5661938515641051,0.6981771740219921,0.8191489361702128
2,0.04190196601313652,0.4343609714559757,0.5712464926319153,0.8061019670814934
3,0.019048249869878582,0.3746170374734355,0.5450101510111186,0.8020875150541951
4,0.009703074133587503,0.34599506574460176,0.5446967513614535,0.8030911280610197
5,0.005909494500921311,0.330543036547722,0.5491052188939612,0.8032918506623846
6,0.0038348273047364707,0.3218438098324858,0.5530143482445845,0.8044961862705741
7,0.0027934262384413633,0.3168357542227438,0.555969111846622,0.8044961862705741
8,0.0022595132358682684,0.31442808853551657,0.5587595125559311,0.8036932958651144
9,0.0020828509721309684,0.3125677640324636,0.5604970348228264,0.8034925732637495
10,0.0018277805095464612,0.3110951250604222,0.561227341975012,0.8036932958651144
11,0.001733122622120062,0.310524781296315,0.5623734346591965,0.8054997992773987
12,0.001824366002014674,0.31002835869559936,0.5633261071131888,0.804696908871939
13,0.001857986596881572,0.30951624571548497,0.5638742525504018,0.8057005218787635
14,0.001781970063466021,0.3094599723785785,0.5640723778008038,0.8052990766760337
15,0.0017759599250167346,0.30892770710498474,0.5635888104244353,0.804696908871939
16,0.001742122712579405,0.308772145382064,0.563804421265187,0.8050983540746688
17,0.0018510002617678214,0.3086784557279582,0.5635018508270054,0.8052990766760337
18,0.001613307085109573,0.3086182083915889,0.5638592203843132,0.8048976314733038
19,0.0014698637979937903,0.30857148548114754,0.563828495497726,0.8067041348855881
20,0.0010213775727785184,0.3085632609435078,0.5642689862124132,0.8063026896828583
21,0.0018858849018298888,0.30862246820954375,0.5643874595576881,0.8054997992773987
22,0.0016490745573348514,0.3083169432476535,0.5647978861281848,0.8052990766760337
23,0.001507602769629852,0.3082404767123786,0.5649326569141723,0.8054997992773987
24,0.0017978524409834507,0.3082079767516324,0.5651132690641013,0.8052990766760337
25,0.0017764510535111218,0.308334870701016,0.5649799201929495,0.8057005218787635
26,0.0016412932468068836,0.3084375267064777,0.5650061790457964,0.8057005218787635
27,0.00161204966591398,0.30862528845086384,0.5644676679905518,0.8059012444801285
28,0.0014966140907868126,0.30868704759358323,0.5643388055999837,0.8048976314733038
29,0.0017847078991043359,0.3085709622960236,0.5642292979033702,0.8069048574869531
30,0.001897731985133269,0.3084949447813568,0.564311964126421,0.8059012444801285
