split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
test,Categorical EM-MMIL,II_III,Undetermined,I,1,0.7393434753916186,0.7393434753916186
test,Categorical EM-MMIL,II_III,Endothelial cells,I,1,0.7215417731038,0.7215417731038
test,Categorical EM-MMIL,II_III,T lymphocytes,I,138,0.6917902067456263,0.9015998511540658
test,Categorical EM-MMIL,II_III,MAST cells,I,3,0.653203962671648,0.800273058507042
test,Categorical EM-MMIL,II_III,B lymphocytes,I,40,0.6414461654410379,0.8423440578681863
test,Categorical EM-MMIL,II_III,Myeloid cells,I,53,0.6156295666590312,0.8182640301747712
test,Categorical EM-MMIL,II_III,NK cells,I,5,0.4759842286177527,0.5998367056125239
test,Categorical EM-MMIL,II_III,Epithelial cells,I,10,0.1567718968864647,0.31738750615055905
test,Categorical EM-MMIL,II_III,NK cells,II_III,5,0.1741501632576884,0.3646784633037765
test,Categorical EM-MMIL,II_III,Myeloid cells,II_III,53,0.12608079754869164,0.23499149635699276
test,Categorical EM-MMIL,II_III,Epithelial cells,II_III,10,0.11995836591445812,0.24186868368336936
test,Categorical EM-MMIL,II_III,Undetermined,II_III,1,0.0995260938931419,0.0995260938931419
test,Categorical EM-MMIL,II_III,MAST cells,II_III,3,0.08061309432682456,0.12038591148194272
test,Categorical EM-MMIL,II_III,T lymphocytes,II_III,138,0.05470830621570442,0.12882297247713215
test,Categorical EM-MMIL,II_III,B lymphocytes,II_III,40,0.04644694220874864,0.10826912499457414
test,Categorical EM-MMIL,II_III,Endothelial cells,II_III,1,0.0196237716022695,0.0196237716022695
test,Categorical EM-MMIL,II_III,Epithelial cells,IV,10,0.7232697371990771,0.9165968346703972
test,Categorical EM-MMIL,II_III,NK cells,IV,5,0.3498656081245588,0.44955676292456326
test,Categorical EM-MMIL,II_III,B lymphocytes,IV,40,0.3121068923502134,0.693008561299984
test,Categorical EM-MMIL,II_III,MAST cells,IV,3,0.2661829430015274,0.3709013329849243
test,Categorical EM-MMIL,II_III,Endothelial cells,IV,1,0.2588344552939304,0.2588344552939304
test,Categorical EM-MMIL,II_III,Myeloid cells,IV,53,0.25828963579227715,0.4384084759710089
test,Categorical EM-MMIL,II_III,T lymphocytes,IV,138,0.25350148703866915,0.6014460467088284
test,Categorical EM-MMIL,II_III,Undetermined,IV,1,0.1611304307152395,0.1611304307152395
test,Categorical EM-MMIL,IV,MAST cells,I,1,0.4171301834078051,0.4171301834078051
test,Categorical EM-MMIL,IV,B lymphocytes,I,195,0.3722289197638091,0.7026748778947011
test,Categorical EM-MMIL,IV,NK cells,I,34,0.33836202252331204,0.6984795678679466
test,Categorical EM-MMIL,IV,T lymphocytes,I,344,0.31354569111244585,0.7094588570913392
test,Categorical EM-MMIL,IV,Fibroblasts,I,6,0.2696221354820627,0.4947253428182555
test,Categorical EM-MMIL,IV,Undetermined,I,8,0.25714109987886985,0.4966805311931935
test,Categorical EM-MMIL,IV,Myeloid cells,I,160,0.24987784227064042,0.5048897999128448
test,Categorical EM-MMIL,IV,Oligodendrocytes,I,6,0.2207416977747149,0.46253920076894334
test,Categorical EM-MMIL,IV,Epithelial cells,I,267,0.07430918329539583,0.13361392823418314
test,Categorical EM-MMIL,IV,Fibroblasts,II_III,6,0.21746071500144185,0.3560116015476631
test,Categorical EM-MMIL,IV,Oligodendrocytes,II_III,6,0.09414331534421921,0.11310925930818386
test,Categorical EM-MMIL,IV,Undetermined,II_III,8,0.08062582507499083,0.15261824562818677
test,Categorical EM-MMIL,IV,Myeloid cells,II_III,160,0.0736312009371419,0.17943372434474122
test,Categorical EM-MMIL,IV,NK cells,II_III,34,0.06661241398790571,0.18243855964646383
test,Categorical EM-MMIL,IV,MAST cells,II_III,1,0.0615845444090123,0.0615845444090123
test,Categorical EM-MMIL,IV,Epithelial cells,II_III,267,0.04962569148921109,0.10134266730696345
test,Categorical EM-MMIL,IV,B lymphocytes,II_III,195,0.04558072425906533,0.12007089304313576
test,Categorical EM-MMIL,IV,T lymphocytes,II_III,344,0.04263548590075922,0.1103932682654994
test,Categorical EM-MMIL,IV,Epithelial cells,IV,267,0.876065125215393,0.9422483058239276
test,Categorical EM-MMIL,IV,Oligodendrocytes,IV,6,0.6851149868810658,0.8784535475340853
test,Categorical EM-MMIL,IV,Myeloid cells,IV,160,0.6764909567922176,0.914171679447386
test,Categorical EM-MMIL,IV,Undetermined,IV,8,0.6622330750461393,0.8380754034608188
test,Categorical EM-MMIL,IV,T lymphocytes,IV,344,0.6438188229867948,0.9053320930231572
test,Categorical EM-MMIL,IV,NK cells,IV,34,0.5950255634887821,0.8846986700431644
test,Categorical EM-MMIL,IV,B lymphocytes,IV,195,0.5821903559771254,0.8879338279220245
test,Categorical EM-MMIL,IV,MAST cells,IV,1,0.5212852721831825,0.5212852721831825
test,Categorical EM-MMIL,IV,Fibroblasts,IV,6,0.5129171495164954,0.7998615059579557
test,Categorical MCEM-MMIL,I,Undetermined,I,2,0.7652736968449871,0.8054419049307939
test,Categorical MCEM-MMIL,I,T lymphocytes,I,248,0.636710546832019,0.8670866128002734
test,Categorical MCEM-MMIL,I,B lymphocytes,I,43,0.6023961574958442,0.7908396821127937
test,Categorical MCEM-MMIL,I,Myeloid cells,I,168,0.5828133845265613,0.825659948419025
test,Categorical MCEM-MMIL,I,MAST cells,I,35,0.577807252560242,0.748848749682967
test,Categorical MCEM-MMIL,I,NK cells,I,81,0.5483761808894265,0.7281425378992987
test,Categorical MCEM-MMIL,I,Endothelial cells,I,29,0.3146884693282892,0.5429654002514986
test,Categorical MCEM-MMIL,I,Fibroblasts,I,31,0.3079864033381813,0.5137983637124056
test,Categorical MCEM-MMIL,I,Epithelial cells,I,109,0.10952891091928124,0.260743041656704
test,Categorical MCEM-MMIL,I,Fibroblasts,II_III,31,0.3797977599273153,0.5679774199727562
test,Categorical MCEM-MMIL,I,Endothelial cells,II_III,29,0.1610194927345884,0.3180564379112851
test,Categorical MCEM-MMIL,I,NK cells,II_III,81,0.14919872710935503,0.3595941066741943
test,Categorical MCEM-MMIL,I,MAST cells,II_III,35,0.12798269930627146,0.2628078261436198
test,Categorical MCEM-MMIL,I,Myeloid cells,II_III,168,0.12759730549415893,0.2832574733912482
test,Categorical MCEM-MMIL,I,Epithelial cells,II_III,109,0.11928671428903896,0.25859110717310607
test,Categorical MCEM-MMIL,I,T lymphocytes,II_III,248,0.11483633900204157,0.2778234566810102
test,Categorical MCEM-MMIL,I,B lymphocytes,II_III,43,0.11074198544207632,0.2872626103861136
test,Categorical MCEM-MMIL,I,Undetermined,II_III,2,0.0758074800348012,0.10693251842127896
test,Categorical MCEM-MMIL,I,Epithelial cells,IV,109,0.7711843747916798,0.9266171927128353
test,Categorical MCEM-MMIL,I,Endothelial cells,IV,29,0.5242920379371223,0.7992790448350711
test,Categorical MCEM-MMIL,I,Fibroblasts,IV,31,0.3122158367345034,0.5964234471321106
test,Categorical MCEM-MMIL,I,NK cells,IV,81,0.3024250920012184,0.5800918470343616
test,Categorical MCEM-MMIL,I,MAST cells,IV,35,0.2942100481334864,0.529395419442386
test,Categorical MCEM-MMIL,I,Myeloid cells,IV,168,0.2895893099792797,0.5337139635777965
test,Categorical MCEM-MMIL,I,B lymphocytes,IV,43,0.2868618570620794,0.5060156604461351
test,Categorical MCEM-MMIL,I,T lymphocytes,IV,248,0.24845311416593943,0.5004745720419151
test,Categorical MCEM-MMIL,I,Undetermined,IV,2,0.15891882312021155,0.16796199281954055
test,Categorical MCEM-MMIL,II_III,Endothelial cells,I,1,0.7468402288334787,0.7468402288334787
test,Categorical MCEM-MMIL,II_III,Undetermined,I,1,0.7354002814114178,0.7354002814114178
test,Categorical MCEM-MMIL,II_III,T lymphocytes,I,138,0.6936422842107015,0.8923105898097716
test,Categorical MCEM-MMIL,II_III,B lymphocytes,I,40,0.6426888573298335,0.844663604687599
test,Categorical MCEM-MMIL,II_III,MAST cells,I,3,0.6316477855526684,0.8086180856257659
test,Categorical MCEM-MMIL,II_III,Myeloid cells,I,53,0.6176644283353685,0.8209693234476918
test,Categorical MCEM-MMIL,II_III,NK cells,I,5,0.49726964733550244,0.6001301979094978
test,Categorical MCEM-MMIL,II_III,Epithelial cells,I,10,0.15240260820741053,0.29733345929251154
test,Categorical MCEM-MMIL,II_III,NK cells,II_III,5,0.16268878518764424,0.31149759820117956
test,Categorical MCEM-MMIL,II_III,Myeloid cells,II_III,53,0.12315240836842296,0.24878763187543157
test,Categorical MCEM-MMIL,II_III,Undetermined,II_III,1,0.1057890834149445,0.1057890834149445
test,Categorical MCEM-MMIL,II_III,Epithelial cells,II_III,10,0.10474228133288835,0.20761968625103525
test,Categorical MCEM-MMIL,II_III,MAST cells,II_III,3,0.08676895791384166,0.12865431054268414
test,Categorical MCEM-MMIL,II_III,T lymphocytes,II_III,138,0.04644137205465556,0.10671431153509303
test,Categorical MCEM-MMIL,II_III,B lymphocytes,II_III,40,0.044948978204513025,0.12384802914051193
test,Categorical MCEM-MMIL,II_III,Endothelial cells,II_III,1,0.0171931514137386,0.0171931514137386
test,Categorical MCEM-MMIL,II_III,Epithelial cells,IV,10,0.7428551104597012,0.9158275801529387
test,Categorical MCEM-MMIL,II_III,NK cells,IV,5,0.3400415674768532,0.4294137743541598
test,Categorical MCEM-MMIL,II_III,B lymphocytes,IV,40,0.3123621644656534,0.7125273845352014
test,Categorical MCEM-MMIL,II_III,MAST cells,IV,3,0.28158325653348987,0.40424348322887826
test,Categorical MCEM-MMIL,II_III,T lymphocytes,IV,138,0.25991634373464284,0.6180607597719825
test,Categorical MCEM-MMIL,II_III,Myeloid cells,IV,53,0.2591831632962085,0.41964198939610536
test,Categorical MCEM-MMIL,II_III,Endothelial cells,IV,1,0.2359666197527826,0.2359666197527826
test,Categorical MCEM-MMIL,II_III,Undetermined,IV,1,0.1588106351736377,0.1588106351736377
test,Categorical MCEM-MMIL,IV,MAST cells,I,1,0.3927282857352697,0.3927282857352697
test,Categorical MCEM-MMIL,IV,B lymphocytes,I,195,0.36695204119508174,0.693262352028727
test,Categorical MCEM-MMIL,IV,NK cells,I,34,0.3324520781339759,0.7145463833369671
test,Categorical MCEM-MMIL,IV,T lymphocytes,I,344,0.3136560314630749,0.7169693411219051
test,Categorical MCEM-MMIL,IV,Undetermined,I,8,0.2734910557686231,0.5001258878360214
test,Categorical MCEM-MMIL,IV,Fibroblasts,I,6,0.26538545940609626,0.46650987071154904
test,Categorical MCEM-MMIL,IV,Myeloid cells,I,160,0.24268711591245434,0.5155106007239089
test,Categorical MCEM-MMIL,IV,Oligodendrocytes,I,6,0.2176849085509599,0.46219470744606994
test,Categorical MCEM-MMIL,IV,Epithelial cells,I,267,0.07471242195567303,0.12988772846600788
test,Categorical MCEM-MMIL,IV,Fibroblasts,II_III,6,0.21005594304930672,0.35966800049369974
test,Categorical MCEM-MMIL,IV,Oligodendrocytes,II_III,6,0.08934969737317944,0.11199322071456269
test,Categorical MCEM-MMIL,IV,Undetermined,II_III,8,0.07633317335705428,0.1394285671817827
test,Categorical MCEM-MMIL,IV,Myeloid cells,II_III,160,0.06793611980706407,0.16985055644663652
test,Categorical MCEM-MMIL,IV,NK cells,II_III,34,0.05850353238693435,0.14311158808542176
test,Categorical MCEM-MMIL,IV,MAST cells,II_III,1,0.0555474776777353,0.0555474776777353
test,Categorical MCEM-MMIL,IV,Epithelial cells,II_III,267,0.04646121831970377,0.08642226863333664
test,Categorical MCEM-MMIL,IV,B lymphocytes,II_III,195,0.04532738212273874,0.12003402041263751
test,Categorical MCEM-MMIL,IV,T lymphocytes,II_III,344,0.0369065519509246,0.08982918422881095
test,Categorical MCEM-MMIL,IV,Epithelial cells,IV,267,0.8788263597246232,0.9431675799489697
test,Categorical MCEM-MMIL,IV,Oligodendrocytes,IV,6,0.6929653940758606,0.8867654597376828
test,Categorical MCEM-MMIL,IV,Myeloid cells,IV,160,0.6893767642804814,0.9128669776353106
test,Categorical MCEM-MMIL,IV,Undetermined,IV,8,0.6501757708743227,0.8258979531930345
test,Categorical MCEM-MMIL,IV,T lymphocytes,IV,344,0.6494374165860004,0.9139242530754466
test,Categorical MCEM-MMIL,IV,NK cells,IV,34,0.6090443894790897,0.8957665817176134
test,Categorical MCEM-MMIL,IV,B lymphocytes,IV,195,0.5877205766821794,0.8940650550483773
test,Categorical MCEM-MMIL,IV,MAST cells,IV,1,0.551724236586995,0.551724236586995
test,Categorical MCEM-MMIL,IV,Fibroblasts,IV,6,0.524558597544597,0.7930446403871753
test,Naive inherited-label classifier,I,Undetermined,I,2,0.7038248303669667,0.7374973396333722
test,Naive inherited-label classifier,I,B lymphocytes,I,43,0.5596629001703574,0.7541570856663719
test,Naive inherited-label classifier,I,T lymphocytes,I,248,0.5471534263955329,0.7734292546586442
test,Naive inherited-label classifier,I,Myeloid cells,I,168,0.5263810141462008,0.7324471092558094
test,Naive inherited-label classifier,I,MAST cells,I,35,0.4794097467480518,0.6082735163553668
test,Naive inherited-label classifier,I,NK cells,I,81,0.4162012227113048,0.5963704319430695
test,Naive inherited-label classifier,I,Endothelial cells,I,29,0.36929482483571086,0.5333776068816373
test,Naive inherited-label classifier,I,Fibroblasts,I,31,0.3541866952054492,0.5356080175462969
test,Naive inherited-label classifier,I,Epithelial cells,I,109,0.17734182860967881,0.34109344204134157
test,Naive inherited-label classifier,I,Fibroblasts,II_III,31,0.39836195614797815,0.58999815925964
test,Naive inherited-label classifier,I,NK cells,II_III,81,0.31435005719394726,0.5350290973475844
test,Naive inherited-label classifier,I,Endothelial cells,II_III,29,0.2470662989121056,0.34903384891253253
test,Naive inherited-label classifier,I,MAST cells,II_III,35,0.23841340217442877,0.3774296867823624
test,Naive inherited-label classifier,I,T lymphocytes,II_III,248,0.22960269291560167,0.4410213028399829
test,Naive inherited-label classifier,I,Myeloid cells,II_III,168,0.2185259587619414,0.3652250155184534
test,Naive inherited-label classifier,I,Epithelial cells,II_III,109,0.20853606038426392,0.3644416201716978
test,Naive inherited-label classifier,I,B lymphocytes,II_III,43,0.17842435198226578,0.30407248062614084
test,Naive inherited-label classifier,I,Undetermined,II_III,2,0.13064943227348585,0.15576618026964117
test,Naive inherited-label classifier,I,Epithelial cells,IV,109,0.6141221110060572,0.8293999676076221
test,Naive inherited-label classifier,I,Endothelial cells,IV,29,0.3836388762521836,0.5856807300996395
test,Naive inherited-label classifier,I,MAST cells,IV,35,0.28217685107751933,0.4358211311295745
test,Naive inherited-label classifier,I,NK cells,IV,81,0.2694487200947477,0.4791736543794234
test,Naive inherited-label classifier,I,B lymphocytes,IV,43,0.26191274784737684,0.408444670285972
test,Naive inherited-label classifier,I,Myeloid cells,IV,168,0.25509302709185777,0.47282550370396864
test,Naive inherited-label classifier,I,Fibroblasts,IV,31,0.24745134864657253,0.5112058152797437
test,Naive inherited-label classifier,I,T lymphocytes,IV,248,0.22324388068886533,0.4172189355638137
test,Naive inherited-label classifier,I,Undetermined,IV,2,0.1655257373595473,0.17408149862979738
test,Naive inherited-label classifier,II_III,Endothelial cells,I,1,0.7121563766049259,0.7121563766049259
test,Naive inherited-label classifier,II_III,Undetermined,I,1,0.6596191623750205,0.6596191623750205
test,Naive inherited-label classifier,II_III,T lymphocytes,I,138,0.6199799479907052,0.8342281905290011
test,Naive inherited-label classifier,II_III,B lymphocytes,I,40,0.6012899784202931,0.7793320365356488
test,Naive inherited-label classifier,II_III,MAST cells,I,3,0.5543887157254924,0.7327283346416849
test,Naive inherited-label classifier,II_III,Myeloid cells,I,53,0.5540356149659811,0.7342687332610757
test,Naive inherited-label classifier,II_III,NK cells,I,5,0.39570775449480927,0.5315860971012902
test,Naive inherited-label classifier,II_III,Epithelial cells,I,10,0.18960185572190374,0.38460275127630955
test,Naive inherited-label classifier,II_III,NK cells,II_III,5,0.28463275959579476,0.5223776789733952
test,Naive inherited-label classifier,II_III,Epithelial cells,II_III,10,0.23219961646434378,0.38704039445082156
test,Naive inherited-label classifier,II_III,Myeloid cells,II_III,53,0.2142111215905696,0.3247237343872131
test,Naive inherited-label classifier,II_III,Undetermined,II_III,1,0.1652898366047417,0.1652898366047417
test,Naive inherited-label classifier,II_III,MAST cells,II_III,3,0.1589174584004404,0.20734645328400847
test,Naive inherited-label classifier,II_III,T lymphocytes,II_III,138,0.1441973995209927,0.28413160578750096
test,Naive inherited-label classifier,II_III,B lymphocytes,II_III,40,0.1076923709119137,0.19900439743484022
test,Naive inherited-label classifier,II_III,Endothelial cells,II_III,1,0.0760725908301052,0.0760725908301052
test,Naive inherited-label classifier,II_III,Epithelial cells,IV,10,0.5781985278137524,0.7766754353450444
test,Naive inherited-label classifier,II_III,NK cells,IV,5,0.3196594859093958,0.38039256640898667
test,Naive inherited-label classifier,II_III,B lymphocytes,IV,40,0.29101765066779317,0.5037882167492787
test,Naive inherited-label classifier,II_III,MAST cells,IV,3,0.28669382587406705,0.41200443203633463
test,Naive inherited-label classifier,II_III,T lymphocytes,IV,138,0.23582265248830206,0.44937696119633763
test,Naive inherited-label classifier,II_III,Myeloid cells,IV,53,0.23175326344344926,0.3741156094036167
test,Naive inherited-label classifier,II_III,Endothelial cells,IV,1,0.2117710325649688,0.2117710325649688
test,Naive inherited-label classifier,II_III,Undetermined,IV,1,0.1750910010202378,0.1750910010202378
test,Naive inherited-label classifier,IV,Fibroblasts,I,6,0.36882515821170103,0.5549134739019002
test,Naive inherited-label classifier,IV,B lymphocytes,I,195,0.35334210545772005,0.6098872382249021
test,Naive inherited-label classifier,IV,MAST cells,I,1,0.3398870477097176,0.3398870477097176
test,Naive inherited-label classifier,IV,T lymphocytes,I,344,0.3133181205636681,0.620435212469179
test,Naive inherited-label classifier,IV,Undetermined,I,8,0.3068575030464345,0.5243246377958107
test,Naive inherited-label classifier,IV,NK cells,I,34,0.30607660160604244,0.5771457347699145
test,Naive inherited-label classifier,IV,Oligodendrocytes,I,6,0.25451454633194565,0.46858759449296283
test,Naive inherited-label classifier,IV,Myeloid cells,I,160,0.24969009052406266,0.4754611673519534
test,Naive inherited-label classifier,IV,Epithelial cells,I,267,0.1338002446333001,0.21509964840703508
test,Naive inherited-label classifier,IV,Fibroblasts,II_III,6,0.2456876679875457,0.4239748386662989
test,Naive inherited-label classifier,IV,MAST cells,II_III,1,0.1493746467027865,0.1493746467027865
test,Naive inherited-label classifier,IV,NK cells,II_III,34,0.14619782619588137,0.27267091107467806
test,Naive inherited-label classifier,IV,Oligodendrocytes,II_III,6,0.14197895375247374,0.18486705137361664
test,Naive inherited-label classifier,IV,Myeloid cells,II_III,160,0.12930629672692337,0.22204371466672487
test,Naive inherited-label classifier,IV,Undetermined,II_III,8,0.11827109603439181,0.16156547500909144
test,Naive inherited-label classifier,IV,T lymphocytes,II_III,344,0.10942717082288295,0.2037424963821345
test,Naive inherited-label classifier,IV,B lymphocytes,II_III,195,0.09790288434172888,0.16606261678733084
test,Naive inherited-label classifier,IV,Epithelial cells,II_III,267,0.08424602166872673,0.14089730570787998
test,Naive inherited-label classifier,IV,Epithelial cells,IV,267,0.781953733697973,0.8808255714056377
test,Naive inherited-label classifier,IV,Myeloid cells,IV,160,0.621003612749014,0.8606807538272372
test,Naive inherited-label classifier,IV,Oligodendrocytes,IV,6,0.6035064999155805,0.8246871651348128
test,Naive inherited-label classifier,IV,T lymphocytes,IV,344,0.5772547086134489,0.8224538085162462
test,Naive inherited-label classifier,IV,Undetermined,IV,8,0.5748714009191735,0.7564148120407213
test,Naive inherited-label classifier,IV,B lymphocytes,IV,195,0.5487550102005511,0.8088621414064263
test,Naive inherited-label classifier,IV,NK cells,IV,34,0.5477255721980762,0.8185964945591002
test,Naive inherited-label classifier,IV,MAST cells,IV,1,0.5107383055874958,0.5107383055874958
test,Naive inherited-label classifier,IV,Fibroblasts,IV,6,0.3854871738007532,0.5679693181955505
train,Categorical EM-MMIL,I,Undetermined,I,5,0.6762270847395216,0.7306465199068446
train,Categorical EM-MMIL,I,T lymphocytes,I,762,0.6717785731570942,0.9050419531739013
train,Categorical EM-MMIL,I,B lymphocytes,I,298,0.6617150303252779,0.8603047965069499
train,Categorical EM-MMIL,I,Myeloid cells,I,271,0.6315129562325325,0.8739427318087561
train,Categorical EM-MMIL,I,NK cells,I,58,0.5174629993022559,0.7655963024407373
train,Categorical EM-MMIL,I,MAST cells,I,19,0.3308288402217036,0.5594099212599756
train,Categorical EM-MMIL,I,Endothelial cells,I,9,0.3293772715364517,0.48069655319063886
train,Categorical EM-MMIL,I,Epithelial cells,I,75,0.1246508874213372,0.2751547061434418
train,Categorical EM-MMIL,I,Fibroblasts,I,13,0.10097990572571436,0.21703962138413257
train,Categorical EM-MMIL,I,Fibroblasts,II_III,13,0.27078698925689637,0.4852834068374921
train,Categorical EM-MMIL,I,Endothelial cells,II_III,9,0.15775619532397797,0.2824781024518601
train,Categorical EM-MMIL,I,Undetermined,II_III,5,0.14073944459906435,0.1848180054879498
train,Categorical EM-MMIL,I,MAST cells,II_III,19,0.123480885338131,0.2637462732850509
train,Categorical EM-MMIL,I,NK cells,II_III,58,0.08941341256377976,0.19328975137333904
train,Categorical EM-MMIL,I,Epithelial cells,II_III,75,0.08341611089640745,0.18234934550539283
train,Categorical EM-MMIL,I,Myeloid cells,II_III,271,0.07383306625164354,0.1728861455189266
train,Categorical EM-MMIL,I,B lymphocytes,II_III,298,0.05579756716776649,0.12039590235167397
train,Categorical EM-MMIL,I,T lymphocytes,II_III,762,0.04979661156270911,0.12887051432086968
train,Categorical EM-MMIL,I,Epithelial cells,IV,75,0.7919330016822552,0.9484223980561164
train,Categorical EM-MMIL,I,Fibroblasts,IV,13,0.6282331050173892,0.8849665061385065
train,Categorical EM-MMIL,I,MAST cells,IV,19,0.5456902744401653,0.9074271464369377
train,Categorical EM-MMIL,I,Endothelial cells,IV,9,0.5128665331395703,0.6359033387307911
train,Categorical EM-MMIL,I,NK cells,IV,58,0.3931235881339643,0.6732827833346762
train,Categorical EM-MMIL,I,Myeloid cells,IV,271,0.2946539775158239,0.7148108312374849
train,Categorical EM-MMIL,I,B lymphocytes,IV,298,0.2824874025069555,0.5851030923549827
train,Categorical EM-MMIL,I,T lymphocytes,IV,762,0.2784248152801966,0.6837859218012613
train,Categorical EM-MMIL,I,Undetermined,IV,5,0.18303347066141393,0.28448037111930025
train,Categorical EM-MMIL,II_III,Undetermined,I,2,0.6077665580039509,0.6552795706704843
train,Categorical EM-MMIL,II_III,B lymphocytes,I,57,0.4707045663012547,0.7964926957424577
train,Categorical EM-MMIL,II_III,T lymphocytes,I,226,0.4314978510991289,0.807693779462074
train,Categorical EM-MMIL,II_III,Myeloid cells,I,122,0.4157189496943017,0.7816989267917797
train,Categorical EM-MMIL,II_III,NK cells,I,46,0.28751771053088426,0.6027170076201105
train,Categorical EM-MMIL,II_III,Oligodendrocytes,I,10,0.24962314939634953,0.5791454511020436
train,Categorical EM-MMIL,II_III,MAST cells,I,13,0.2077421857145554,0.4943696911163878
train,Categorical EM-MMIL,II_III,Epithelial cells,I,70,0.09523400417877499,0.20410946287686346
train,Categorical EM-MMIL,II_III,Fibroblasts,I,34,0.07534071666816733,0.14363982315187843
train,Categorical EM-MMIL,II_III,Endothelial cells,I,3,0.0671596858055572,0.0941646973407699
train,Categorical EM-MMIL,II_III,Fibroblasts,II_III,34,0.5616351818381764,0.7475599503005326
train,Categorical EM-MMIL,II_III,Endothelial cells,II_III,3,0.42912007454169504,0.5352617728797223
train,Categorical EM-MMIL,II_III,Oligodendrocytes,II_III,10,0.3447751159992599,0.5920560642860866
train,Categorical EM-MMIL,II_III,MAST cells,II_III,13,0.31840216783968484,0.6801650360478114
train,Categorical EM-MMIL,II_III,T lymphocytes,II_III,226,0.24456618481833534,0.6309833110532066
train,Categorical EM-MMIL,II_III,NK cells,II_III,46,0.222329015484405,0.561240190255748
train,Categorical EM-MMIL,II_III,Undetermined,II_III,2,0.2069060493689506,0.27462791083875654
train,Categorical EM-MMIL,II_III,Myeloid cells,II_III,122,0.19215497246146712,0.43776831549893436
train,Categorical EM-MMIL,II_III,B lymphocytes,II_III,57,0.15252789835096237,0.36418100543001336
train,Categorical EM-MMIL,II_III,Epithelial cells,II_III,70,0.12181757025219664,0.27753729219211276
train,Categorical EM-MMIL,II_III,Epithelial cells,IV,70,0.7829484255690283,0.9366945396032262
train,Categorical EM-MMIL,II_III,Endothelial cells,IV,3,0.5037202396527477,0.6388597358108343
train,Categorical EM-MMIL,II_III,NK cells,IV,46,0.49015327398471065,0.8910482579542539
train,Categorical EM-MMIL,II_III,MAST cells,IV,13,0.47385564644575956,0.854497393409628
train,Categorical EM-MMIL,II_III,Oligodendrocytes,IV,10,0.40560173460439053,0.5871285010009665
train,Categorical EM-MMIL,II_III,Myeloid cells,IV,122,0.39212607784423104,0.7968618367339404
train,Categorical EM-MMIL,II_III,B lymphocytes,IV,57,0.3767675353477829,0.6620444488684731
train,Categorical EM-MMIL,II_III,Fibroblasts,IV,34,0.3630241014936563,0.591405802197839
train,Categorical EM-MMIL,II_III,T lymphocytes,IV,226,0.3239359640825357,0.8126329935728022
train,Categorical EM-MMIL,II_III,Undetermined,IV,2,0.18532739262709846,0.2055362414303709
train,Categorical EM-MMIL,IV,B lymphocytes,I,304,0.23457466281360265,0.5399145010663187
