split,model,n_patients,logloss_mean_prob,logloss_median_prob,logloss_q90_prob,logloss_q99_prob
test,Deterministic EM-MMIL,11,1.1313854226784235,1.7755679177292827,0.5780466422684128,0.2845383380573386
test,MCEM-MMIL,11,1.1363351293196173,1.7800363624564348,0.580000622367744,0.2887205938203062
test,Naive inherited-label classifier,11,0.4515225471937941,0.43455312346903735,0.6198751850169698,1.0248904236039649
train,Deterministic EM-MMIL,33,1.0117291307063023,1.658796221993577,0.5502557275366892,0.2876543016172421
train,MCEM-MMIL,33,1.0139838697052805,1.6709755399692534,0.5558403250598649,0.28579357575991526
train,Naive inherited-label classifier,33,0.45883706370639815,0.42733945846943294,0.6599118161241895,1.0932350999061378
