iter,delta,mean_q_advanced,train_logloss_inherited
1,0.05071489831899849,0.3000000000000001,1.0771607747993945
2,0.03917061258271783,0.29999777914471604,1.088731687460122
3,0.029673145584762122,0.29992527375099576,1.1452370005793413
4,0.02235898275632745,0.2997658483464566,1.2268403411375397
5,0.01695894197235174,0.2995695552178178,1.3183711019666475
6,0.013193242485402521,0.2993452106947616,1.4080511241064884
7,0.010680666560141038,0.2991182575662075,1.4881071855235246
8,0.009082331484489508,0.298935702671232,1.5556883738962848
9,0.008046164693205937,0.298743721945936,1.6119714408776795
10,0.007336832683653749,0.2984975458280931,1.6590769316735228
11,0.006807878413223989,0.29819360267737816,1.6988232208206726
12,0.006362998750546546,0.29780006101529427,1.7331818027971244
13,0.005948819696585437,0.2972687939256944,1.7644052094206162
14,0.005594405262428305,0.2966455805968321,1.7950432804414123
15,0.00531766124680189,0.29596443410532963,1.8277327146219455
16,0.004911096080638078,0.295266176654577,1.8616703766320277
17,0.004275723382229745,0.2946450615653378,1.8923684566690668
18,0.0036445179996041697,0.29416014689576836,1.9173863651231484
19,0.0031480468072418192,0.2937950940683678,1.9373494848790644
20,0.002768735462127825,0.2934991194969816,1.953793745088351
21,0.0024846489004489137,0.29324507076458317,1.9679999719172572
22,0.0022345447556652805,0.2929847847702146,1.9808594198544263
23,0.0019918468446649866,0.29271348653009743,1.992726997044649
24,0.0017457152456122234,0.29243082123366243,2.0036681424945293
25,0.0015163092458148563,0.2921695094210519,2.0135371700852365
26,0.0013276573948693404,0.2919425636803138,2.022341491925413
27,0.0011833280779751894,0.291762975404139,2.030144584587432
28,0.0010779352757783465,0.29163428546759573,2.0371027128154036
29,0.0009961059804012413,0.29154406661628385,2.0433819158765707
30,0.0009292981958641536,0.2914809665954749,2.04910141010188
