iter,delta,mean_q_advanced,mean_q_mc_advanced,train_logloss_inherited
1,0.04575345744172367,0.3000000000000001,0.299194847020934,1.099792170258081
2,0.040164502978192546,0.3,0.29555745003315337,1.1208753771871856
3,0.035603526666717185,0.3000000000000001,0.29782135076252725,1.1761806024466392
4,0.0307935694853343,0.2999887758397889,0.3007199014871649,1.2674016091174665
5,0.023856457056474243,0.2995694063547631,0.2993274604527802,1.3856520548021267
6,0.020877306635603502,0.29843176355837336,0.2993558776167472,1.541835121730925
7,0.015206777776286963,0.2970189585502461,0.2989012029932746,1.7107361601793867
8,0.011829128607116659,0.2941585417476204,0.297622430614758,1.914980867683123
9,0.008722990602116554,0.28978551488936305,0.2935303590035048,2.1451168549886392
10,0.006402123700371998,0.2857004831746245,0.2888320545609548,2.4144182683685274
11,0.006153211118846074,0.283892023489072,0.2869186321871744,2.775396271308346
12,0.006183398219671941,0.2821146525126712,0.284256891162262,3.1273417965142527
13,0.0048840448488307545,0.28132495296120563,0.2829875911717344,3.4066791832374537
14,0.004706793677358838,0.2796581681674971,0.2803921568627451,3.7361160063868186
15,0.0034406471427731104,0.27897431839488085,0.2793217770199868,3.943453171165852
16,0.0028601082462152514,0.2787591155765065,0.27916074642417354,4.106921345291469
17,0.0025878033204841206,0.2784849305037813,0.27878185090461305,4.315645383307286
18,0.0026591345046556906,0.27813809280775953,0.27816614568532727,4.407558656903967
19,0.0024285639344514857,0.2777963024141024,0.27776830538978875,4.496415650781508
20,0.002095071771512839,0.2779560783331096,0.27786302926967893,4.604758712614508
21,0.001736963209387644,0.27827622952733017,0.2784313725490196,4.762166579069871
22,0.0016657952834637246,0.27862543522261835,0.27885763000852515,4.869857825632138
23,0.0014576832671866174,0.2780483198744493,0.2780524770294591,4.9463691534785985
24,0.0013065112530602978,0.2781985015049781,0.2782608695652174,5.046820833216579
25,0.0015857273393275336,0.27844866273318336,0.27859240314483286,5.02774405213333
26,0.0009560565148647467,0.2778267885997565,0.27776830538978875,5.140111986877705
27,0.001490956172082652,0.27844925485424815,0.2786492374727669,5.249824303689187
28,0.0014876969299055548,0.27743987589561875,0.27743677181017334,5.313127369252704
29,0.0017042983405959617,0.27746654738928606,0.27743677181017334,5.311446683919788
30,0.0016670758183524018,0.2769474443245334,0.2767926494269205,5.426070069218058
