iter,delta,mean_q_advanced,train_logloss_inherited
1,0.05630291830790587,0.3,1.030706228097779
2,0.037308137133870496,0.3,1.04601848122062
3,0.026452854115699226,0.2999632596357367,1.1146188746355337
4,0.01966428110719415,0.2999325531795879,1.2077581430271562
5,0.015194120644606153,0.29989289347829096,1.3115465096461767
6,0.012137212499870233,0.29986731187142435,1.4191158153719738
7,0.009966365420569643,0.2998578156255022,1.5273172526701593
8,0.008378639091251918,0.2998531019858237,1.6349453545551222
9,0.00718440772980756,0.2998443309469876,1.741570289554543
10,0.006257838656043381,0.29983351814407566,1.8469852247537069
11,0.0055273019614441605,0.299822253220171,1.9511155636473811
12,0.00494287749856907,0.2998095682942057,2.0543514669869465
13,0.0044580301381208,0.29979387621997794,2.1567903222500657
14,0.004054314207894993,0.299781553988765,2.258200905326485
15,0.0037140337331989285,0.2997720475545659,2.35888526639055
16,0.0034245196824791943,0.29976251999392184,2.457891396674834
17,0.003172605433861247,0.2997516917357384,2.555960119200018
18,0.002948558302253884,0.2997410812619289,2.6530709687447955
19,0.0027483320852216163,0.29973138683572575,2.7497147231519334
20,0.002566853608732937,0.29972207311377186,2.8464042770447313
21,0.0024001046477919326,0.299713199152774,2.9424357151703022
22,0.0022479246329906986,0.29970708545256675,3.03768422897115
23,0.0021087366513673307,0.29970271312315966,3.1317485223679764
24,0.0019789698666221414,0.29969989434705663,3.2249785312344503
25,0.0018574740449182295,0.2996974499683675,3.317654645766278
26,0.0017430216710181432,0.2996954388614576,3.4087011573113397
27,0.0016357563067197554,0.2996944988048479,3.4983465450899085
28,0.0015352152200558391,0.2996948756103372,3.586289392374705
29,0.0014415878999358579,0.2996952963350162,3.6728278500427547
30,0.0013534433703858704,0.29969644676340457,3.75672238499645
