split,model,n_patients,logloss_mean_prob,logloss_median_prob,logloss_q90_prob,logloss_q99_prob
test,Deterministic EM-MMIL,11,1.5481144754422345,4.21191761265525,1.3833869006602297,0.1023190728758791
test,MCEM-MMIL,11,1.5054864939014834,4.437439756888652,1.4318723555239563,0.06921129506174518
test,Naive inherited-label classifier,11,0.396539244149867,0.35500765871347256,0.6340987600256361,1.0446069157033342
train,Deterministic EM-MMIL,33,0.8451799360502117,2.6313433279275626,0.4523170203308302,0.0406163166569641
train,MCEM-MMIL,33,0.827009010112274,2.742496418879568,0.46362990813912164,0.025929303719294923
train,Naive inherited-label classifier,33,0.31451361552776863,0.2512300267614258,0.5820823346301177,1.2046494551186078
