split,model,n_patients,logloss_mean_prob,logloss_median_prob,logloss_q90_prob,logloss_q99_prob
test,Deterministic EM-MMIL,11,1.2964386027719552,1.8285414077992599,0.7704262981106147,0.31788736844859716
test,MCEM-MMIL,11,1.2588426986014247,1.793167561535177,0.7255912693414649,0.2809068899170647
test,Naive inherited-label classifier,11,0.4011382957585536,0.36219897672683826,0.629636912396077,1.014990822042493
train,Deterministic EM-MMIL,33,0.8633468553343207,1.3127258159833783,0.4055610464399307,0.15528141266087728
train,MCEM-MMIL,33,0.8468050953885707,1.300249392135206,0.38834287366795256,0.14905232885894792
train,Naive inherited-label classifier,33,0.31878829717956847,0.25672458788121855,0.5755905383301982,1.1705447810524228
