split,model,n_patients,logloss_mean_prob,logloss_median_prob,logloss_q90_prob,logloss_q99_prob
test,Deterministic EM-MMIL,11,1.1269751194023208,1.656463469578815,0.6693989809553392,0.30634283476595553
test,MCEM-MMIL,11,1.1185597898456736,1.6466956263560186,0.6539949571029063,0.2926199082923202
test,Naive inherited-label classifier,11,0.5450645300658542,0.5609910585775273,0.6380310497258113,0.8492387892762097
train,Deterministic EM-MMIL,33,1.08555129775413,1.750913492059667,0.6260587393030301,0.4758307598723245
train,MCEM-MMIL,33,1.0842557260342685,1.7358393639154277,0.6345146074858993,0.4720654880666664
train,Naive inherited-label classifier,33,0.5471220840230294,0.55302550593023,0.631070478762909,0.862182139846193
