iter,delta,mean_q_advanced,train_logloss_inherited
1,0.04522560851221637,0.3,1.1037011885671
2,0.04119993461857451,0.3000000000000001,1.112667591423149
3,0.03583651543868891,0.29993224506355476,1.1601208994047387
4,0.029891840003631154,0.299022945863071,1.2425308959945989
5,0.023826170998427106,0.29720767067589055,1.356003310565332
6,0.01804194569147869,0.29523779251912524,1.4830011055846446
7,0.013244963740156362,0.29324940748473316,1.6051214696081255
8,0.009612246798009028,0.2912666061661881,1.7127834677221865
9,0.006901639231925148,0.2892842072015355,1.8026712795559086
10,0.0049923829408821925,0.2875481210729368,1.874722330139343
11,0.003644688391913342,0.2860771434599106,1.932348537428374
12,0.0027283033823650446,0.28486732248113084,1.9785771735773159
13,0.0020405059944612505,0.28388950401351387,2.0139570728867686
14,0.0015037625434932975,0.2831321002171416,2.0386074205243743
15,0.0011146465572979243,0.2825547615947807,2.0551164300246687
16,0.0008353938555231965,0.2821159638356649,2.0661881725067923
17,0.0006292767362287285,0.2817754468442687,2.073733262221459
18,0.00047488709001789056,0.28151188052670584,2.0788998980783204
19,0.00036037555001136904,0.2813094354577266,2.0824659297517263
20,0.00027441898380562433,0.28115401159398,2.0849485157712313
21,0.00020978456478031336,0.2810347600180744,2.086684652592135
22,0.00016084654457373357,0.28094300788623566,2.087903172059243
23,0.00012382254631637806,0.28087256426003854,2.0887605880521107
24,9.571225750692382e-05,0.2808185400902978,2.089367041388653
