iter,delta,mean_q_advanced,train_logloss_inherited
1,0.05104632525303078,0.3000000000000001,1.0804610239452952
2,0.04105939334617962,0.3000000000000001,1.0984961949988747
3,0.032422017731081866,0.29999902356495733,1.1754481162098458
4,0.02530508063875786,0.29997508108326826,1.2896008443002949
5,0.019655646075153237,0.2999012907563816,1.421218066061282
6,0.015471190874072517,0.2998025989129265,1.555911421656049
7,0.01238970532437345,0.29959819412591165,1.6886242037394403
8,0.010159485902157045,0.2993079549252443,1.8147289216262312
9,0.008455664576754536,0.2988221749235776,1.9314354420557704
10,0.007047503152968044,0.2981572751547346,2.0361282376256944
11,0.005820385584734788,0.29732216982161586,2.126333996378215
12,0.004776339478216298,0.296464463265777,2.200454304244745
13,0.003988472124894485,0.29569939721890276,2.259330512330343
14,0.0033696477358011808,0.2949827874713309,2.3057659158363437
15,0.002874091906953929,0.29434147342861794,2.3422998576281717
16,0.002472709883201728,0.29376156615385024,2.3713622235364773
17,0.0021306250726483423,0.29322204442375727,2.394990359700763
18,0.0018586361499607891,0.2927318667595185,2.413962535156495
19,0.0016774761322023524,0.29230912973958184,2.4291759123247414
20,0.0015780687256887796,0.2919577177143433,2.4416547211117403
21,0.0015414320411968239,0.2916718665658314,2.4526146875190977
22,0.0015639166795267821,0.2914429137764392,2.463474657905904
23,0.0016293154988411623,0.29126352022849555,2.4755686303868583
24,0.0016785148570467297,0.2911280697999599,2.489367804244177
25,0.0016305165478920722,0.2910279886192213,2.5038145407551253
26,0.0014905005810109207,0.2909623004353303,2.516701814049303
27,0.0013234087260272874,0.2909159562388838,2.527289221028382
28,0.0011714119804670789,0.290887436995364,2.535435634960358
29,0.0010423687836466945,0.2908716686445877,2.541630693160612
30,0.0009347671612347836,0.290866049700978,2.5463500758555857
