iter,delta,mean_q_advanced,mean_q_mc_advanced,train_logloss_inherited
1,0.04618973675393153,0.29999999999999993,0.299194847020934,1.1050753777164803
2,0.04118528899994238,0.3000000000000001,0.2956332291370655,1.1221497849746882
3,0.035876785920428214,0.29993686041843565,0.2994790186606044,1.1630864675087187
4,0.029737596031198903,0.29906801969273533,0.30082409775504404,1.2419392161597205
5,0.023373563850237325,0.2972540330799928,0.29826655299801075,1.3526009784794848
6,0.0184386525893421,0.29514331577751,0.2959079283887468,1.4836839212653654
7,0.01297951404924864,0.29345264178186997,0.2950648858577248,1.5990305503381914
8,0.009355888608488223,0.29199959369616024,0.2950269963057686,1.6910726554635023
9,0.007061470279149203,0.2896131606951371,0.29127593066211993,1.7880528546856065
10,0.005337257844416692,0.287899728784535,0.28949512172018566,1.8627812251861215
11,0.0035614182330540303,0.28655633981296547,0.288197404565691,1.9070142638410414
12,0.0031889008770943604,0.28553061790793716,0.2870796627829876,1.9672698905866124
13,0.0020212338710270507,0.2848610824183591,0.2863123993558776,1.9917988121979384
14,0.0020646242711740257,0.2837554298628617,0.28455053518992135,2.026806963970321
15,0.0016744500572378777,0.28285216794032986,0.283518044899119,2.0391304832421793
16,0.0013819664317569627,0.28243714562132416,0.28289286729184426,2.039922303648026
17,0.0016588626256910837,0.2822317549047944,0.28261816804016293,2.04621764157242
18,0.0006944094896233168,0.28244294431099093,0.28313914937955864,2.041708718339784
19,0.0010843564875319663,0.2812947514147285,0.2812067822298001,2.0514620846175045
20,0.0015431089648275703,0.28058297007239763,0.28043951880269014,2.0535380163750667
21,0.0008766372935732513,0.2803040047839702,0.27996589940323957,2.0649014750474324
22,0.0006012558044946731,0.2802218295662588,0.28004167850715167,2.0619503997915034
23,0.0007083001116303512,0.2801886166462961,0.27992800985128347,2.062858352063571
24,0.0005134290583354911,0.2800835129049653,0.2797385620915033,2.0618021914594067
25,0.0007179013659230993,0.28078056332215834,0.2809699725300749,2.0579478220631873
26,0.0008256119877096402,0.2802856576782946,0.28010798522307473,2.0541923422700066
27,0.0007525240829659598,0.28038930229666237,0.28032585014682204,2.065798663008973
28,0.0007548578931616957,0.27991571428401796,0.279539641943734,2.064127876869001
29,0.0009370981387710198,0.28009512305492984,0.2798048688074264,2.0620975783432374
30,0.0010081230141672586,0.28042760524762544,0.2806005493985034,2.055935996017809
