split,model,Stage_group,Cell_type,n_cells,mean_prob,prop_gt_0.5,prop_gt_0.9
test,Deterministic EM-MMIL,Advanced,Epithelial cells,278,0.43788176791729044,0.34532374100719426,0.050359712230215826
test,Deterministic EM-MMIL,Advanced,Oligodendrocytes,6,0.3209463891883691,0.16666666666666666,0.0
test,Deterministic EM-MMIL,Advanced,Fibroblasts,4,0.12344672624021764,0.0,0.0
test,Deterministic EM-MMIL,Advanced,Myeloid cells,114,0.07967026648520113,0.05263157894736842,0.0
test,Deterministic EM-MMIL,Advanced,NK cells,44,0.06036231549329713,0.022727272727272728,0.0
test,Deterministic EM-MMIL,Advanced,B lymphocytes,138,0.057462497985503326,0.014492753623188406,0.0
test,Deterministic EM-MMIL,Advanced,T lymphocytes,316,0.04732378599487382,0.006329113924050633,0.0
test,Deterministic EM-MMIL,Advanced,MAST cells,1,0.0466461107134819,0.0,0.0
test,Deterministic EM-MMIL,Early,Epithelial cells,43,0.12638546786336008,0.06976744186046512,0.0
test,Deterministic EM-MMIL,Early,Endothelial cells,27,0.06838081082053203,0.0,0.0
test,Deterministic EM-MMIL,Early,MAST cells,35,0.053162690518157786,0.02857142857142857,0.0
test,Deterministic EM-MMIL,Early,Myeloid cells,193,0.03006664342657113,0.0051813471502590676,0.0
test,Deterministic EM-MMIL,Early,Fibroblasts,15,0.028252052826185963,0.0,0.0
test,Deterministic EM-MMIL,Early,B lymphocytes,53,0.02642675615706529,0.0,0.0
test,Deterministic EM-MMIL,Early,NK cells,60,0.0224000991089269,0.0,0.0
test,Deterministic EM-MMIL,Early,T lymphocytes,282,0.017786158638484463,0.0,0.0
test,Deterministic EM-MMIL,Early,Undetermined,2,0.00941440975293515,0.0,0.0
test,MCEM-MMIL,Advanced,Epithelial cells,278,0.4388115435081581,0.3345323741007194,0.0683453237410072
test,MCEM-MMIL,Advanced,Oligodendrocytes,6,0.370007898658514,0.16666666666666666,0.0
test,MCEM-MMIL,Advanced,Fibroblasts,4,0.1551499031484127,0.0,0.0
