split,model,Stage_group,Cell_type,n_cells,mean_prob,prop_gt_0.5,prop_gt_0.9
test,Deterministic EM-MMIL,Advanced,Epithelial cells,278,0.45447480574705834,0.5251798561151079,0.02877697841726619
test,Deterministic EM-MMIL,Advanced,Oligodendrocytes,6,0.11450960704435902,0.0,0.0
test,Deterministic EM-MMIL,Advanced,Myeloid cells,114,0.10141918732245499,0.043859649122807015,0.0
test,Deterministic EM-MMIL,Advanced,Fibroblasts,4,0.09139406587928528,0.0,0.0
test,Deterministic EM-MMIL,Advanced,NK cells,44,0.025807962763461836,0.0,0.0
test,Deterministic EM-MMIL,Advanced,B lymphocytes,138,0.013053009495732957,0.0,0.0
test,Deterministic EM-MMIL,Advanced,MAST cells,1,0.0117183802649378,0.0,0.0
test,Deterministic EM-MMIL,Advanced,T lymphocytes,316,0.009827299162898684,0.0,0.0
test,Deterministic EM-MMIL,Early,Epithelial cells,43,0.10295485198324501,0.06976744186046512,0.0
test,Deterministic EM-MMIL,Early,Fibroblasts,15,0.10227161323030788,0.06666666666666667,0.0
test,Deterministic EM-MMIL,Early,Endothelial cells,27,0.06611712397662574,0.0,0.0
test,Deterministic EM-MMIL,Early,Myeloid cells,193,0.03859325662409699,0.0,0.0
test,Deterministic EM-MMIL,Early,MAST cells,35,0.021308143037770427,0.0,0.0
test,Deterministic EM-MMIL,Early,Undetermined,2,0.0126605592668056,0.0,0.0
test,Deterministic EM-MMIL,Early,NK cells,60,0.009825257894893445,0.0,0.0
test,Deterministic EM-MMIL,Early,B lymphocytes,53,0.009521608047609015,0.0,0.0
test,Deterministic EM-MMIL,Early,T lymphocytes,282,0.008463036835338906,0.0,0.0
test,MCEM-MMIL,Advanced,Epithelial cells,278,0.46802196791060535,0.5539568345323741,0.01079136690647482
test,MCEM-MMIL,Advanced,Oligodendrocytes,6,0.14262695920964077,0.16666666666666666,0.0
test,MCEM-MMIL,Advanced,Myeloid cells,114,0.10137006497468078,0.043859649122807015,0.0
test,MCEM-MMIL,Advanced,Fibroblasts,4,0.08963462430983776,0.0,0.0
