iter,delta,mean_q_advanced,mean_q_mc_advanced,train_logloss_inherited
1,0.04223477597796761,0.3000000000000001,0.299194847020934,1.0342914051230696
2,0.03314178655411808,0.3000000000000001,0.2959837074926589,1.043035703240274
3,0.027521286204421392,0.3000000000000001,0.3005683432793407,1.0654010802363014
4,0.023715356251977758,0.3,0.29982002462820884,1.108127656850221
5,0.020637917203075846,0.3,0.29871175523349436,1.155792472429148
6,0.01862946544225728,0.3,0.30066306715923086,1.207327266847923
7,0.01626013101315685,0.3000000000000001,0.2997631903002747,1.2558916352593592
8,0.014867987804790518,0.3000000000000001,0.30058728805531876,1.2982102583098059
9,0.014094848471098586,0.3,0.2997631903002747,1.34863876239643
10,0.014236744254497499,0.29997045172926395,0.30054939850336265,1.3934280652625823
11,0.01227140861224174,0.2999032548316688,0.30079568059107703,1.4201116967908105
12,0.011579744601636376,0.2988258744496648,0.3000663067159231,1.463894105621076
13,0.009375097293167798,0.2956470892055368,0.2985507246376811,1.4969688778009418
14,0.008718835054660874,0.29258514891217646,0.2949417448138676,1.5464960238593697
15,0.007763694807630569,0.29067410048651626,0.29234631050487825,1.5806369820084953
16,0.007844879608182415,0.28868874629731656,0.28958037321208674,1.6281871417849367
17,0.006905795442330096,0.28793660705740415,0.2885099933693284,1.656222837414063
18,0.006307038489321878,0.28717158388735287,0.28818793217770206,1.691735452153346
19,0.005254806109813707,0.2857899882368734,0.2867007672634271,1.7260040842336304
20,0.0049718672954570204,0.28433325301469287,0.28553566354077864,1.7519859478395536
21,0.004768922191473791,0.2830590202209792,0.28334754191531686,1.7884364292605885
22,0.004455732614819508,0.2831480217521321,0.2828833949038553,1.819951497752795
23,0.0036795763808840486,0.2832806667836662,0.28332859713933883,1.828540269597444
24,0.004065973046716755,0.28323692213922025,0.28396324713460264,1.8381202008073438
25,0.00395512762624627,0.28401494409816136,0.2845694799658994,1.8474504957774793
26,0.003731236784297382,0.28512948166300894,0.2863976508477787,1.832416941565171
27,0.0037646212020489775,0.2839656963376242,0.2844558113100313,1.8627041418661106
28,0.003914573475712428,0.28412804723934587,0.2843895045941082,1.8725022384984127
29,0.003902014721488536,0.2831234893882468,0.283518044899119,1.8811569910184267
30,0.0037305264086445783,0.2826789250719719,0.2833380695273278,1.8896322482403451
