iter,delta,mean_entropy,mean_mc_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.09138357786012323,0.6047875055348247,0.7834468566452347,0.777758123825475,0.7252107587314331
2,0.047047559394211014,0.46574954200373353,0.571097870222256,0.6708787975256391,0.7294259333600963
3,0.02601255545801668,0.3846898686918197,0.4323311264657569,0.6601982370111094,0.7318346045764753
4,0.016471745107289826,0.3329678852513943,0.35537877298140386,0.686913715065498,0.7330389401846648
5,0.011159348254981228,0.2985422989524324,0.3080914417661119,0.7333244494157981,0.737254114813328
6,0.009582987561275562,0.27161300838534425,0.27454301031780304,0.8059839404216059,0.7436772380570053
7,0.008555256707744853,0.24927394426581675,0.2497173759868653,0.8977195591463866,0.7498996386993175
8,0.006806816420523621,0.23243667358031947,0.23252351112447042,0.961094450576153,0.7537133681252509
9,0.006789362477505463,0.21700372545778204,0.2146406428847037,1.038514529967595,0.7591328783621035
10,0.00559781042660205,0.2048983697352607,0.20070447184648615,1.1071308834512223,0.7637494981934966
11,0.00531579550730275,0.19547706292808023,0.19031885342626928,1.1663608951766273,0.7681653954235247
12,0.004560867612414892,0.18706611950595373,0.1799066841471623,1.2133340787840283,0.7703733440385387
13,0.0036236726927622426,0.18128748492679225,0.1733543141452386,1.245355922764384,0.7711762344439984
14,0.0025567641438315756,0.17678157199962855,0.1686936263838246,1.273292768042377,0.7709755118426335
15,0.0026103019178203386,0.1727557126994084,0.16390443239990724,1.3014768526988976,0.7727820152549177
16,0.0022329690682928896,0.17038794717745404,0.16097462485272096,1.3200763190767442,0.7733841830590125
17,0.001824078404592331,0.1691260579344053,0.15992574890739847,1.3327510232008308,0.7727820152549177
18,0.0020060134854131386,0.16800253904732435,0.1565870902702116,1.3406740620128959,0.7721798474508229
19,0.0018310352290217156,0.16659276044149968,0.15500970014780788,1.352165619782825,0.7721798474508229
20,0.0017841332626998372,0.16559899164806485,0.15430058168643926,1.3648079980274845,0.7725812926535528
21,0.0015780686087804173,0.16381774443448058,0.15160584258507837,1.3767803338848492,0.7733841830590125
22,0.0015160661827769149,0.16292808382223442,0.1523641420349103,1.3818142605893413,0.7731834604576475
23,0.001511528984003273,0.16321268511856252,0.1517735739403272,1.382120874644758,0.7721798474508229
24,0.0012218715862748948,0.16285899723061492,0.15181560815373518,1.3916685508549678,0.7717784022480931
25,0.0012154535001978953,0.16334499781487524,0.15261112309018474,1.392119496336589,0.7713769570453634
26,0.001341937415667201,0.16284585960876832,0.15142244315308986,1.3993878936961617,0.7721798474508229
27,0.0013487391214524666,0.16096949975057148,0.1499387044245976,1.4158954388381526,0.7721798474508229
28,0.0017360841214195822,0.1600619553559557,0.1493976450490604,1.4290889583890949,0.7731834604576475
29,0.001416462030853114,0.15884182189332094,0.1476055867283837,1.4460275132443696,0.7731834604576475
30,0.0012350693066527452,0.15931732643710658,0.1484938232632954,1.445783739098429,0.774387796065837
