iter,delta,mean_q_advanced,train_logloss_inherited
1,0.05121175255877549,0.3000000000000001,1.080386561482329
2,0.0413733243550553,0.3000000000000001,1.099626262405906
3,0.032937068559079886,0.2999976058437628,1.181815790809029
4,0.026047704661090316,0.29997129109776544,1.3087190764781222
5,0.02053427898681923,0.2998959878360223,1.4617369108933735
6,0.01641198969701194,0.29979925962386994,1.629387576162866
7,0.01329868245535257,0.29960271357416296,1.8089973867714508
8,0.010960591218048947,0.29933384600546736,2.0019019158171525
9,0.009170124311612318,0.29893672260951926,2.210482029779225
10,0.007761671128552424,0.2984131289186968,2.438985629436219
11,0.006604884791149038,0.2977894448833306,2.6932382367165513
12,0.005638728023068302,0.29714129161380826,2.9823939142878353
13,0.004851884613187324,0.29658979530502827,3.310318106650801
14,0.004187374912502384,0.2961173462405121,3.656880131295082
15,0.0036007100285811917,0.29571782740789226,3.9612602863420228
16,0.0030932650169300303,0.2953382444481682,4.203860297957526
17,0.0026522651335361466,0.29494413493318555,4.4049334541665806
18,0.002304938731152121,0.2945697437834615,4.578941938009027
19,0.0020499556956460265,0.2942312282243158,4.733621682684234
20,0.0018629534915688452,0.2939275735534352,4.873076015305776
21,0.0017333540233341333,0.2936621146063501,5.000164798145059
22,0.001665401921906438,0.293436307318773,5.119101084791869
23,0.0017385903861070853,0.29325183384130504,5.231572899506881
24,0.0017172924652689974,0.29309503093051176,5.332435843037804
25,0.0016045787693457231,0.2929551735496214,5.421697685153236
26,0.0015080990931304458,0.29282341978655574,5.499853267842188
27,0.0014177236749189457,0.2927038424197887,5.567683765430732
28,0.0013343063096213613,0.2925998936150536,5.628940197021725
29,0.0012434074471469902,0.2925070192926753,5.686156479455953
30,0.0011448377958116923,0.2924225800619917,5.738923557223515
