split,model,n_patients,logloss_mean_prob,logloss_median_prob,logloss_q90_prob,logloss_q99_prob
test,Deterministic EM-MMIL,11,1.083502084797207,1.488759674822483,0.6874782397556017,0.4087565983265342
test,MCEM-MMIL,11,1.0615929499838779,1.541081117471534,0.6370932261876724,0.3400567016367315
test,Naive inherited-label classifier,11,0.5424789134920199,0.5398502570091407,0.6255087919197416,0.7966657247883743
train,Deterministic EM-MMIL,33,1.0170897113776904,1.4814692434328105,0.6217014408272298,0.3755494621130127
train,MCEM-MMIL,33,1.0157131097978405,1.5549334020527674,0.5895034144115326,0.3280736201152997
train,Naive inherited-label classifier,33,0.486408855037052,0.4952904406346776,0.5740350723218888,0.7238137587185833
