iter,delta,mean_q_advanced,mean_q_mc_advanced,train_logloss_inherited
1,0.03894825946116703,0.3,0.299194847020934,1.06337754724046
2,0.03195047878709501,0.3000000000000001,0.29525433361750497,1.0722154430219297
3,0.029060729804086152,0.3,0.29957374254049446,1.0869786060935929
4,0.027498286656918444,0.3,0.30013261343184616,1.1259944094983263
5,0.024275744175516336,0.3000000000000001,0.2993937671687032,1.1796339366703954
6,0.021227323355470687,0.3000000000000001,0.3008525149190111,1.239156671599274
7,0.0168823559363865,0.2985936880611466,0.3008335701430331,1.3008169421935005
8,0.0146492854835873,0.2957020464925616,0.29806763285024157,1.365190939939672
9,0.011782857753298522,0.2938023500458389,0.2957184806289666,1.4183113030375791
10,0.009934677258321757,0.2869766721904609,0.2915695746897793,1.4779012495956434
11,0.006546620325234355,0.28346186206517276,0.28782798143411953,1.5129660870284387
12,0.006321571801857022,0.28104766285885374,0.28314862176754757,1.5518945991467523
13,0.006014885696980287,0.2802479661305441,0.2814530643175145,1.576572179073267
14,0.00566069942709708,0.2795698096203472,0.2787818509046131,1.611873284546309
15,0.005615063565275643,0.2798444758871959,0.27907549493227246,1.6345283330478677
16,0.006020842343742389,0.28066123768693574,0.27963436582362416,1.6601705210244615
17,0.0056561590542333244,0.280907826611676,0.2798806479113385,1.6804143147516515
18,0.005303502948045325,0.2813068466574206,0.28028796059486594,1.6861310878412392
19,0.005413384871580234,0.2809189090381352,0.27968172776356925,1.7147827933379982
20,0.004765426889679939,0.2816883813460014,0.28093208297811884,1.7260370240530527
21,0.004723375253541978,0.2819983188118565,0.28168040162925073,1.7466079414136197
22,0.004354995128734422,0.28123115157835993,0.28104575163398693,1.7644499690849413
23,0.0041645300932986375,0.28207888044901647,0.28196457326892105,1.76329805357268
24,0.004619164796039459,0.28294727482485993,0.28313914937955853,1.7796942728526088
25,0.004221137649972931,0.2833319376590709,0.2832338732594487,1.7828191739491468
26,0.004014236407115742,0.28295776757088154,0.283480155347163,1.7786746619512075
27,0.004170389784104894,0.28293127440341803,0.28182248744908595,1.8051633563125231
28,0.004939921743747748,0.2835144586653342,0.2828076157999432,1.8211227893143809
29,0.004222586487770337,0.2835647194385292,0.2830538978876575,1.836287246800582
30,0.003968452469239133,0.2834704787116027,0.28239083072842663,1.8520060680467747
