iter,delta,mean_q_advanced,mean_q_mc_advanced,train_logloss_inherited
1,0.05168268207718851,0.3,0.299194847020934,1.078655656432458
2,0.04069419428679117,0.2999857310562753,0.2966657194278678,1.0991191853226154
3,0.03109814705530617,0.2998756434108357,0.3009756559628682,1.1563777709731482
4,0.024622821379294776,0.29962534735466734,0.2980960500142086,1.268339002351875
5,0.01808054918946391,0.2992003688460886,0.299175902244956,1.3918884969235532
6,0.015191016002010128,0.2987907286605259,0.29978213507625273,1.5450909353419873
7,0.011454118553769753,0.2982413885615376,0.29752770673486784,1.6949154388148377
8,0.0104117063859605,0.2978973505577263,0.29748034479492286,1.8561254079969542
9,0.009396786437179509,0.29787849248639686,0.29868333806952735,2.0068895429033664
10,0.008799476952417794,0.2976807737349291,0.2989864544851757,2.179855362014254
11,0.008331734361636324,0.29738820406644517,0.2982476082220328,2.325547350078819
12,0.008318234871073886,0.2967629856978543,0.29695936345552715,2.521692088372199
13,0.007753660934911938,0.29605432097619105,0.29589845600075776,2.6945235680342456
14,0.007923865004023561,0.2955596156088085,0.2956805910770105,2.9027131720578727
15,0.00703436533430945,0.29533218757246255,0.29575637018092266,3.1212896211807566
16,0.005647574310290858,0.29537657907022286,0.29622051719238424,3.3030328652813243
17,0.005277684768284007,0.295201421557104,0.29609737614852705,3.5268271790080017
18,0.004709919532906921,0.2944705291118153,0.29475229705408734,3.7012183582092497
19,0.004443180735452109,0.29345422604088606,0.29316093587193337,3.8824281745669342
20,0.0035963659267729963,0.29302332906994655,0.2926873164724827,4.047533809388315
21,0.003174060941843219,0.2927673960732215,0.29245997916074645,4.176855339132521
22,0.0027268515236807357,0.2927273941785596,0.2925925925925926,4.286013890965492
23,0.002835684986436385,0.29231776171376905,0.292062138865208,4.393091264787322
24,0.0025790101212907735,0.2925306651314372,0.29253575826465855,4.4841029963099475
25,0.0021859006243148483,0.292546902087497,0.2926778440844937,4.552349486656137
26,0.00205842572281336,0.2924920814352128,0.2927062612484607,4.640463487267526
27,0.0025851553918232253,0.29220986297056456,0.29235578289286734,4.756683845133055
28,0.0020607786450451498,0.29165247309397463,0.29159799185374635,4.857439895284513
29,0.001594864153297889,0.29138781946138115,0.2912948754380979,4.921927875152864
30,0.0016533835464777448,0.29122549991462554,0.29120015155820783,4.992197625648429
