split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
test,Naive inherited-label classifier,IV,Oligodendrocytes,II_III,6,0.098344751577229,0.15735001751758515
test,Naive inherited-label classifier,IV,B lymphocytes,II_III,195,0.09071426113790211,0.15772366334942683
test,Naive inherited-label classifier,IV,NK cells,II_III,34,0.08944503089041549,0.15345415191502818
test,Naive inherited-label classifier,IV,Myeloid cells,II_III,160,0.08824237622446199,0.15227567709313858
test,Naive inherited-label classifier,IV,Epithelial cells,II_III,267,0.08495142436518134,0.21418585544874927
test,Naive inherited-label classifier,IV,T lymphocytes,II_III,344,0.0739229576676882,0.12284417210156567
test,Naive inherited-label classifier,IV,MAST cells,II_III,1,0.0496391859039967,0.0496391859039967
test,Naive inherited-label classifier,IV,Epithelial cells,IV,267,0.7986100964001519,0.905781771983452
test,Naive inherited-label classifier,IV,Oligodendrocytes,IV,6,0.7607855042433403,0.8715011261235922
test,Naive inherited-label classifier,IV,MAST cells,IV,1,0.7599101379547216,0.7599101379547216
test,Naive inherited-label classifier,IV,NK cells,IV,34,0.6757719867675868,0.881423269969221
test,Naive inherited-label classifier,IV,Myeloid cells,IV,160,0.6526900775957194,0.8791056388683196
test,Naive inherited-label classifier,IV,T lymphocytes,IV,344,0.6284455814756857,0.8360722675743959
test,Naive inherited-label classifier,IV,Fibroblasts,IV,6,0.6235589649243136,0.7774999832110778
test,Naive inherited-label classifier,IV,B lymphocytes,IV,195,0.5809105488028545,0.7804869831731938
test,Naive inherited-label classifier,IV,Undetermined,IV,8,0.5453217309729884,0.6495519690769053
train,Categorical EM-MMIL,I,Undetermined,I,5,0.7260077818323538,0.7973060020168914
train,Categorical EM-MMIL,I,T lymphocytes,I,762,0.637165581253401,0.8578709610377526
train,Categorical EM-MMIL,I,B lymphocytes,I,298,0.6353089829870255,0.8544879518464289
train,Categorical EM-MMIL,I,Myeloid cells,I,271,0.6274147505736916,0.845687825255313
train,Categorical EM-MMIL,I,NK cells,I,58,0.5037889076767252,0.7263585802050185
train,Categorical EM-MMIL,I,Endothelial cells,I,9,0.47438291346757944,0.6635905935367574
train,Categorical EM-MMIL,I,MAST cells,I,19,0.3498895352481998,0.6971026464335178
train,Categorical EM-MMIL,I,Epithelial cells,I,75,0.20502636960165682,0.47779247644852885
