iter,delta,mean_entropy,mean_mc_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.09540301208974541,0.5624388601875422,0.7834468566452347,0.6888006375736749,0.8422320353271778
2,0.04050387963267457,0.4306073403013925,0.5282744239409038,0.5566994564994532,0.8313930148534725
3,0.01825409266734654,0.3715732195138357,0.39791863029502994,0.525672252447734,0.8281814532316338
4,0.010247275738487731,0.3423421187688189,0.33653610247101146,0.5213444063688755,0.8249698916097953
5,0.006964907745330574,0.33082973780625446,0.3113375313839008,0.5253686603144059,0.8229626655961462
6,0.00621987205268734,0.3218479168470989,0.2983030528464575,0.5280915098519473,0.8239662786029707
7,0.005433243486939256,0.318012110070514,0.2893684384740009,0.529223036159504,0.8237655560016057
8,0.005096118895270202,0.3167651971786871,0.2894261725243721,0.5316204781135203,0.8239662786029707
9,0.004905646531479867,0.316479223285125,0.2884261750809521,0.5341197236714356,0.8229626655961462
10,0.005155676455546554,0.3149664323404763,0.28707200751110934,0.5337334554860879,0.8229626655961462
11,0.005470460437202413,0.3161525645654019,0.28839244022501925,0.5354871883006022,0.8215576073865918
12,0.005237786385388348,0.3167236838165682,0.28672871984801723,0.5359883924617688,0.820955439582497
13,0.005318237504995624,0.3154363169610366,0.287304302834927,0.5374049953665592,0.820955439582497
14,0.005276123853219684,0.3146352056042524,0.2856566970105637,0.5365300756074982,0.8207547169811321
15,0.005376961497657289,0.31376142244816957,0.2854858211347252,0.5348337923670187,0.8243677238057006
16,0.005093018776522066,0.3143366054086297,0.28285437314163114,0.5369696078024546,0.823163388197511
17,0.005186997401480467,0.3144112225509357,0.28501947170871655,0.5356928953231442,0.8227619429947812
18,0.005188243119791274,0.31237383573200833,0.2833148910898992,0.5367379774528727,0.823364110798876
19,0.005073578784624422,0.31396275007841834,0.2855286010757828,0.5369095193109468,0.8241670012043356
20,0.004870877712790969,0.3147869420105523,0.28270905323319917,0.5380842402564331,0.8235648334002409
21,0.004976174218743371,0.31559655389031865,0.2855640533091003,0.537111192770768,0.8235648334002409
22,0.005235028619824863,0.3151510537078073,0.28460723418515765,0.5367169775856697,0.8223604977920513
23,0.004902024291087258,0.31508625760877185,0.2880104974308314,0.53728071911985,0.8215576073865918
24,0.004751030266684617,0.3136840413053242,0.2849137573339875,0.5381853707258336,0.8219590525893216
25,0.005142824490033274,0.3147879000257235,0.28696351746068366,0.5363660980210445,0.8227619429947812
26,0.005244481519554017,0.3133998344808685,0.2855717690292672,0.5362009314772893,0.823364110798876
27,0.005119951668957001,0.31376763515882483,0.2838065396060075,0.537792759603063,0.8237655560016057
28,0.005254365100958977,0.31464695139957877,0.28600400290843736,0.5382272053429128,0.8211561621838619
29,0.005149572235819371,0.313782138044956,0.2841231254164514,0.5364857159219194,0.8225612203934163
30,0.004833176184892204,0.3142905723479423,0.2874600207423338,0.5360220175472955,0.8243677238057006
