iter,delta,mean_entropy,mean_mc_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.09426764616906225,0.5863339123844011,0.7834468566452347,0.7466132770971576,0.7537133681252509
2,0.04700686746639415,0.43895342984788627,0.5529811264803028,0.623582585614043,0.7597350461661984
3,0.026237932500419805,0.35378873888168605,0.4056684168038607,0.6046227174194626,0.7637494981934966
4,0.017148660624116727,0.299227618135643,0.32480782417326626,0.6291476493064344,0.7657567242071457
5,0.012148824122596168,0.2618211091558676,0.27590346401094273,0.6761356910045775,0.7695704536330791
6,0.009871751534684347,0.23334686119312636,0.24019753595922358,0.742860707642596,0.7745885186672019
7,0.009013925420744324,0.21009645907740718,0.21551772171459116,0.8327658848659307,0.7778000802890406
8,0.007938615757962234,0.1907967095488685,0.19479664113268358,0.9417847529792793,0.7848253713368125
9,0.006992583692872389,0.1753804747893141,0.1764407483347378,1.0340031167269312,0.79084704937776
10,0.006264656475833222,0.1619530206535534,0.16158550016736603,1.1273089335145925,0.7950622240064231
11,0.005016490431485942,0.15184506304920162,0.14940092840151567,1.2019501203021719,0.7952629466077881
12,0.0045429834904374,0.14253245336181702,0.14049977425657548,1.2757939246056262,0.7954636692091529
13,0.004034060251094154,0.13527298327356482,0.13129021869765511,1.3307666754704592,0.7968687274187074
14,0.003844163503757963,0.13016602585686313,0.12589693152111398,1.3682132206047906,0.7990766760337213
15,0.0035174085883477274,0.12438072737072467,0.119773395585877,1.4100701277092085,0.800080289040546
16,0.003102480576234324,0.12082377509796043,0.11604004947281439,1.4348143916289395,0.8020875150541951
17,0.002761463062351934,0.11711032810949007,0.11276868562473112,1.4703313546437358,0.80228823765556
18,0.0030608692643831195,0.11365103806830613,0.10829513667862439,1.4893160849427438,0.8040947410678443
19,0.0026326102088537586,0.11202087821428489,0.1068226902020335,1.5017998877389414,0.8052990766760337
20,0.0022836502390327714,0.10931389312624534,0.10241917758525096,1.5231411262716659,0.8061019670814934
21,0.0017406236708435256,0.10732605314109873,0.10042228682776308,1.5481495064641615,0.8069048574869531
22,0.0019300270828816184,0.10622863765287197,0.10008058593945109,1.5596486602235182,0.8073063026896828
23,0.0016896371480601452,0.1050955272824075,0.09868432974699812,1.5691391054873212,0.8073063026896828
24,0.001803129207516751,0.10385902765331889,0.09573068898002485,1.5841009401440003,0.8077077478924127
25,0.0018000224754618284,0.10286514795557072,0.09678361546193104,1.595945611172763,0.8083099156965075
26,0.0015423415361110766,0.10272026449461097,0.09544759912742522,1.5931293128269357,0.8087113608992372
27,0.0019900973081978103,0.1011422597079655,0.09391704378310228,1.6123860490755164,0.8079084704937776
28,0.0017402307677315374,0.10099428108112016,0.09491734257889126,1.6099016304810108,0.8077077478924127
29,0.001550267702594296,0.10027779543921271,0.09360125842583916,1.6140452407473007,0.8083099156965075
30,0.0015058144847118677,0.09980282123309797,0.09270695879210285,1.6228593979351302,0.8077077478924127
