split,model,n_patients,multiclass_logloss,accuracy,balanced_accuracy,macro_f1,aggregation
test,Categorical EM-MMIL,12,0.9610296680119016,0.6666666666666666,0.5333333333333333,0.7166666666666666,mean_prob
test,Categorical EM-MMIL,12,1.0846711192626146,0.5,0.39999999999999997,0.47619047619047616,q99_prob
test,Categorical EM-MMIL,12,1.566384201762883,0.5833333333333334,0.4666666666666666,0.6071428571428572,q90_prob
test,Categorical EM-MMIL,12,2.997610429387736,0.6666666666666666,0.5333333333333333,0.7166666666666666,median_prob
test,Categorical MCEM-MMIL,12,0.9543220157934634,0.6666666666666666,0.5333333333333333,0.7166666666666666,mean_prob
test,Categorical MCEM-MMIL,12,1.0529942380200858,0.5,0.39999999999999997,0.47619047619047616,q99_prob
test,Categorical MCEM-MMIL,12,1.4618153429484588,0.5833333333333334,0.4666666666666666,0.6071428571428572,q90_prob
test,Categorical MCEM-MMIL,12,2.5972950861933137,0.6666666666666666,0.5333333333333333,0.7166666666666666,median_prob
test,Naive inherited-label classifier,12,0.7685587145184768,0.75,0.6,0.8181818181818181,median_prob
test,Naive inherited-label classifier,12,0.8177397985250573,0.75,0.6,0.8181818181818181,mean_prob
test,Naive inherited-label classifier,12,0.9121403803919385,0.75,0.6,0.8181818181818181,q90_prob
test,Naive inherited-label classifier,12,1.019753914888766,0.5833333333333334,0.4666666666666666,0.6190476190476191,q99_prob
train,Categorical EM-MMIL,32,0.4705004654883844,0.90625,0.7999999999999999,0.8229761904761905,mean_prob
train,Categorical EM-MMIL,32,0.8781049785728615,0.75,0.5833333333333334,0.8144963144963145,q99_prob
train,Categorical EM-MMIL,32,1.1538139769449387,0.8125,0.7166666666666667,0.7489177489177489,q90_prob
train,Categorical EM-MMIL,32,1.359148125426102,0.90625,0.7999999999999999,0.8229761904761905,median_prob
train,Categorical MCEM-MMIL,32,0.47471201856935813,0.90625,0.7999999999999999,0.8229761904761905,mean_prob
train,Categorical MCEM-MMIL,32,0.8848722017312303,0.75,0.5833333333333334,0.8144963144963145,q99_prob
train,Categorical MCEM-MMIL,32,1.0717910436450633,0.84375,0.7444444444444445,0.7744489099987821,q90_prob
train,Categorical MCEM-MMIL,32,1.3390186629717944,0.90625,0.7999999999999999,0.8229761904761905,median_prob
train,Naive inherited-label classifier,32,0.5392301033301187,0.875,0.7722222222222221,0.7990620490620491,median_prob
train,Naive inherited-label classifier,32,0.5948976355079099,0.875,0.7722222222222221,0.7990620490620491,mean_prob
train,Naive inherited-label classifier,32,0.7159957344438491,0.84375,0.7444444444444445,0.7744489099987821,q90_prob
train,Naive inherited-label classifier,32,0.8615370790758523,0.75,0.6222222222222222,0.6409356725146199,q99_prob
