split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
test,Categorical EM-MMIL,II_III,Epithelial cells,II_III,10,0.42428528166728513,0.9805685585939843
test,Categorical EM-MMIL,II_III,Myeloid cells,II_III,53,0.07063096891220852,0.2263143198227079
test,Categorical EM-MMIL,II_III,B lymphocytes,II_III,40,0.025021229653104948,3.7243568806747436e-06
test,Categorical EM-MMIL,II_III,T lymphocytes,II_III,138,0.013917660442021395,0.003366694738164999
test,Categorical EM-MMIL,II_III,MAST cells,II_III,3,0.00012526069463718464,0.00020815505737508
test,Categorical EM-MMIL,II_III,Undetermined,II_III,1,2.8201829370545684e-06,2.8201829370545684e-06
test,Categorical EM-MMIL,II_III,NK cells,II_III,5,5.316015700900066e-08,1.480330236907558e-07
test,Categorical EM-MMIL,II_III,Endothelial cells,II_III,1,2.9133845345396515e-10,2.9133845345396515e-10
test,Categorical EM-MMIL,II_III,Endothelial cells,IV,1,0.9995109375302664,0.9995109375302664
test,Categorical EM-MMIL,II_III,Undetermined,IV,1,0.8833417227948887,0.8833417227948887
test,Categorical EM-MMIL,II_III,NK cells,IV,5,0.799259215023345,0.9995989677681821
test,Categorical EM-MMIL,II_III,MAST cells,IV,3,0.6640991331001163,0.9963216540999706
test,Categorical EM-MMIL,II_III,Epithelial cells,IV,10,0.5756752916284034,0.9999975634039356
test,Categorical EM-MMIL,II_III,T lymphocytes,IV,138,0.30775678023803926,0.9934914167523256
test,Categorical EM-MMIL,II_III,Myeloid cells,IV,53,0.29453676017550334,0.999999965923986
test,Categorical EM-MMIL,II_III,B lymphocytes,IV,40,0.2903729831541221,0.9580767747386703
test,Categorical EM-MMIL,IV,T lymphocytes,I,344,0.20380079528060252,0.8027305014596289
test,Categorical EM-MMIL,IV,B lymphocytes,I,195,0.14486502157322384,0.599675330845873
test,Categorical EM-MMIL,IV,NK cells,I,34,0.0815670890709536,0.33419001771590706
test,Categorical EM-MMIL,IV,Myeloid cells,I,160,0.0636313495191365,0.008727441198182783
test,Categorical EM-MMIL,IV,Fibroblasts,I,6,0.0012271290651218116,0.003096178240819
test,Categorical EM-MMIL,IV,Undetermined,I,8,0.0011394395042777338,0.00342297644279836
test,Categorical EM-MMIL,IV,MAST cells,I,1,8.582292037009251e-05,8.582292037009251e-05
test,Categorical EM-MMIL,IV,Epithelial cells,I,267,7.406828834242189e-05,1e-12
test,Categorical EM-MMIL,IV,Oligodendrocytes,I,6,2.941160753644445e-11,8.623482260933337e-11
test,Categorical EM-MMIL,IV,Fibroblasts,II_III,6,0.020323632877219684,0.06097047294533994
test,Categorical EM-MMIL,IV,B lymphocytes,II_III,195,0.01138341622841486,2.6416559668294475e-07
test,Categorical EM-MMIL,IV,Oligodendrocytes,II_III,6,0.00013685625938692866,0.0004105408601038837
test,Categorical EM-MMIL,IV,T lymphocytes,II_III,344,9.905461761171384e-05,1.4545440971116182e-06
test,Categorical EM-MMIL,IV,Myeloid cells,II_III,160,7.341435867854037e-05,3.899092623143872e-06
test,Categorical EM-MMIL,IV,NK cells,II_III,34,4.2646280334316014e-05,1.3849189027172838e-06
test,Categorical EM-MMIL,IV,MAST cells,II_III,1,5.306547446644343e-07,5.306547446644343e-07
test,Categorical EM-MMIL,IV,Epithelial cells,II_III,267,4.163716712992825e-07,1e-12
test,Categorical EM-MMIL,IV,Undetermined,II_III,8,4.512794571706354e-10,1.1103771232870497e-09
test,Categorical EM-MMIL,IV,Epithelial cells,IV,267,0.9999255153399861,0.999999999998
test,Categorical EM-MMIL,IV,MAST cells,IV,1,0.9999136464248852,0.9999136464248852
test,Categorical EM-MMIL,IV,Oligodendrocytes,IV,6,0.9998631437112014,0.9999999999952058
test,Categorical EM-MMIL,IV,Undetermined,IV,8,0.9988605600444428,0.9999962102104124
test,Categorical EM-MMIL,IV,Fibroblasts,IV,6,0.9784492380576584,0.9999998384157032
test,Categorical EM-MMIL,IV,Myeloid cells,IV,160,0.936295236122185,0.999999999998
test,Categorical EM-MMIL,IV,NK cells,IV,34,0.9183902646487122,0.9999999989303844
test,Categorical EM-MMIL,IV,B lymphocytes,IV,195,0.8437515621983613,0.9999954841686277
test,Categorical EM-MMIL,IV,T lymphocytes,IV,344,0.7961001501017857,0.999999654312219
test,Categorical MCEM-MMIL,I,Undetermined,I,2,0.9693500459998599,0.9933938428534919
test,Categorical MCEM-MMIL,I,T lymphocytes,I,248,0.6902150504828067,0.9996731701190946
test,Categorical MCEM-MMIL,I,B lymphocytes,I,43,0.6432204494430939,0.9984120889437993
test,Categorical MCEM-MMIL,I,Myeloid cells,I,168,0.5836866060332001,0.9989416486786025
test,Categorical MCEM-MMIL,I,NK cells,I,81,0.34752391753850226,0.9728987327521073
test,Categorical MCEM-MMIL,I,Fibroblasts,I,31,0.30287605161242037,0.921265153822224
test,Categorical MCEM-MMIL,I,MAST cells,I,35,0.2828215128213857,0.9151776171875607
test,Categorical MCEM-MMIL,I,Endothelial cells,I,29,0.1390047709070028,0.43372984350571264
test,Categorical MCEM-MMIL,I,Epithelial cells,I,109,0.0007288031844380251,3.173764104326343e-05
test,Categorical MCEM-MMIL,I,Fibroblasts,II_III,31,0.5083639843650157,0.9964965458081017
test,Categorical MCEM-MMIL,I,MAST cells,II_III,35,0.17225701688075423,0.802454156013079
test,Categorical MCEM-MMIL,I,Epithelial cells,II_III,109,0.13444565333843955,0.9785472775908415
test,Categorical MCEM-MMIL,I,Myeloid cells,II_III,168,0.10722554312656503,0.397841933511416
test,Categorical MCEM-MMIL,I,NK cells,II_III,81,0.1071805428014811,0.5596945035531515
test,Categorical MCEM-MMIL,I,T lymphocytes,II_III,248,0.07575536678583474,0.2981875517722781
test,Categorical MCEM-MMIL,I,Endothelial cells,II_III,29,0.03316450486817291,0.005950627463067
test,Categorical MCEM-MMIL,I,B lymphocytes,II_III,43,0.02341127667864726,0.00013791042318728454
test,Categorical MCEM-MMIL,I,Undetermined,II_III,2,3.4483898912443316e-07,5.720451145114514e-07
test,Categorical MCEM-MMIL,I,Epithelial cells,IV,109,0.8648255434771224,0.999999999998
test,Categorical MCEM-MMIL,I,Endothelial cells,IV,29,0.8278307242248243,0.9999999614816418
test,Categorical MCEM-MMIL,I,NK cells,IV,81,0.5452955396600166,0.9988189892212715
test,Categorical MCEM-MMIL,I,MAST cells,IV,35,0.54492147029786,0.9990495107190333
test,Categorical MCEM-MMIL,I,B lymphocytes,IV,43,0.3333682738782588,0.927595331700961
test,Categorical MCEM-MMIL,I,Myeloid cells,IV,168,0.3090878508402349,0.9999955006122235
test,Categorical MCEM-MMIL,I,T lymphocytes,IV,248,0.23402958273135846,0.9353278976626817
test,Categorical MCEM-MMIL,I,Fibroblasts,IV,31,0.18875996402256387,0.7072083712960011
test,Categorical MCEM-MMIL,I,Undetermined,IV,2,0.03064960916115105,0.05469363322090845
test,Categorical MCEM-MMIL,II_III,B lymphocytes,I,40,0.6792522047038383,0.9967037918546626
test,Categorical MCEM-MMIL,II_III,T lymphocytes,I,138,0.6738988011759395,0.9982093244169976
test,Categorical MCEM-MMIL,II_III,Myeloid cells,I,53,0.6386606732086691,0.9996808611129083
test,Categorical MCEM-MMIL,II_III,MAST cells,I,3,0.3411565394569877,0.802521219771633
test,Categorical MCEM-MMIL,II_III,NK cells,I,5,0.20223115346216428,0.5976732650179619
test,Categorical MCEM-MMIL,II_III,Undetermined,I,1,0.1298103009803458,0.1298103009803458
test,Categorical MCEM-MMIL,II_III,Endothelial cells,I,1,0.0011434280855205,0.0011434280855205
test,Categorical MCEM-MMIL,II_III,Epithelial cells,I,10,8.692854463220603e-05,9.092495776975566e-05
test,Categorical MCEM-MMIL,II_III,Epithelial cells,II_III,10,0.4527235163581973,0.9598266707551047
test,Categorical MCEM-MMIL,II_III,Myeloid cells,II_III,53,0.07637558379255448,0.25525498919272477
test,Categorical MCEM-MMIL,II_III,B lymphocytes,II_III,40,0.025041967253752122,2.355530205969677e-05
test,Categorical MCEM-MMIL,II_III,T lymphocytes,II_III,138,0.01449812521551452,0.005912797864609581
test,Categorical MCEM-MMIL,II_III,MAST cells,II_III,3,0.0005431882774739667,0.00097942263064494
test,Categorical MCEM-MMIL,II_III,Undetermined,II_III,1,3.623962273476369e-07,3.623962273476369e-07
test,Categorical MCEM-MMIL,II_III,NK cells,II_III,5,3.5569726431800964e-07,1.013697323831289e-06
test,Categorical MCEM-MMIL,II_III,Endothelial cells,II_III,1,2.859781858932547e-09,2.859781858932547e-09
test,Categorical MCEM-MMIL,II_III,Endothelial cells,IV,1,0.9988565690546976,0.9988565690546976
test,Categorical MCEM-MMIL,II_III,Undetermined,IV,1,0.8701893366234268,0.8701893366234268
test,Categorical MCEM-MMIL,II_III,NK cells,IV,5,0.7977684908405713,0.999311543993515
test,Categorical MCEM-MMIL,II_III,MAST cells,IV,3,0.6583002722655382,0.988875456155424
test,Categorical MCEM-MMIL,II_III,Epithelial cells,IV,10,0.5471895550971704,0.9999651426736165
test,Categorical MCEM-MMIL,II_III,T lymphocytes,IV,138,0.311603073608546,0.9896020350785599
test,Categorical MCEM-MMIL,II_III,B lymphocytes,IV,40,0.2957058280424096,0.934524371142284
test,Categorical MCEM-MMIL,II_III,Myeloid cells,IV,53,0.28496374299877614,0.9999993631040066
test,Categorical MCEM-MMIL,IV,T lymphocytes,I,344,0.20499184191930594,0.768762822797394
test,Categorical MCEM-MMIL,IV,B lymphocytes,I,195,0.15014195435258826,0.6167345563848154
test,Categorical MCEM-MMIL,IV,NK cells,I,34,0.07787192204897588,0.2892564168174711
test,Categorical MCEM-MMIL,IV,Myeloid cells,I,160,0.06622222180113556,0.03673044472044342
test,Categorical MCEM-MMIL,IV,Undetermined,I,8,0.0018616064912694301,0.00569324859535121
test,Categorical MCEM-MMIL,IV,Fibroblasts,I,6,0.0016874683506865583,0.0040996530902148
test,Categorical MCEM-MMIL,IV,MAST cells,I,1,0.0004014906873429,0.0004014906873429
test,Categorical MCEM-MMIL,IV,Epithelial cells,I,267,0.00014178424748220888,1e-12
test,Categorical MCEM-MMIL,IV,Oligodendrocytes,I,6,7.129062258162143e-11,2.118718677448643e-10
test,Categorical MCEM-MMIL,IV,Fibroblasts,II_III,6,0.028066346731077954,0.08419440557862809
test,Categorical MCEM-MMIL,IV,B lymphocytes,II_III,195,0.010976652313930427,2.577453823871032e-06
test,Categorical MCEM-MMIL,IV,Oligodendrocytes,II_III,6,0.000747472864214501,0.0022421479331371187
test,Categorical MCEM-MMIL,IV,Myeloid cells,II_III,160,0.0002056577778631036,1.7433727251413354e-05
test,Categorical MCEM-MMIL,IV,T lymphocytes,II_III,344,0.00015989719516939802,6.336384798123163e-06
test,Categorical MCEM-MMIL,IV,NK cells,II_III,34,7.484387339991233e-05,4.095750756463932e-06
test,Categorical MCEM-MMIL,IV,MAST cells,II_III,1,5.902328772280701e-06,5.902328772280701e-06
test,Categorical MCEM-MMIL,IV,Epithelial cells,II_III,267,1.7254585165953243e-06,3.5524414317774597e-12
test,Categorical MCEM-MMIL,IV,Undetermined,II_III,8,1.743487787446065e-10,4.0614231396305536e-10
test,Categorical MCEM-MMIL,IV,Epithelial cells,IV,267,0.999856490294001,0.999999999998
test,Categorical MCEM-MMIL,IV,MAST cells,IV,1,0.9995926069838847,0.9995926069838847
test,Categorical MCEM-MMIL,IV,Oligodendrocytes,IV,6,0.9992525270644949,0.9999999997873041
test,Categorical MCEM-MMIL,IV,Undetermined,IV,8,0.9981383933343817,0.9999883095014444
test,Categorical MCEM-MMIL,IV,Fibroblasts,IV,6,0.9702461849182354,0.9999990668202232
test,Categorical MCEM-MMIL,IV,Myeloid cells,IV,160,0.9335721204210014,0.999999999998
test,Categorical MCEM-MMIL,IV,NK cells,IV,34,0.9220532340776241,0.9999999935354926
test,Categorical MCEM-MMIL,IV,B lymphocytes,IV,195,0.8388813933334812,0.9999820334349699
test,Categorical MCEM-MMIL,IV,T lymphocytes,IV,344,0.7948482608855247,0.9999986554456279
test,Naive inherited-label classifier,I,Myeloid cells,I,168,0.5765601903195121,0.8403893468708198
test,Naive inherited-label classifier,I,B lymphocytes,I,43,0.57335145272166,0.7751841418995811
test,Naive inherited-label classifier,I,T lymphocytes,I,248,0.5212797093289427,0.802641674791125
test,Naive inherited-label classifier,I,Undetermined,I,2,0.5071627605896643,0.5072894556911388
test,Naive inherited-label classifier,I,MAST cells,I,35,0.4214734320167338,0.6106394444398247
test,Naive inherited-label classifier,I,Endothelial cells,I,29,0.35162132974285937,0.5898225785623623
test,Naive inherited-label classifier,I,NK cells,I,81,0.34773163249567596,0.5573031222456603
test,Naive inherited-label classifier,I,Fibroblasts,I,31,0.21263224451574475,0.3780676187140626
test,Naive inherited-label classifier,I,Epithelial cells,I,109,0.1195556669336424,0.2535421730112294
test,Naive inherited-label classifier,I,Fibroblasts,II_III,31,0.4905175813405103,0.6804342192857233
test,Naive inherited-label classifier,I,NK cells,II_III,81,0.2835093597417296,0.5206615864311571
test,Naive inherited-label classifier,I,MAST cells,II_III,35,0.22863272567385978,0.3656066345349166
test,Naive inherited-label classifier,I,Myeloid cells,II_III,168,0.207006440506581,0.34713392232059676
test,Naive inherited-label classifier,I,T lymphocytes,II_III,248,0.20105790802674267,0.423880326938908
test,Naive inherited-label classifier,I,Endothelial cells,II_III,29,0.1374015408739692,0.20907212681211115
test,Naive inherited-label classifier,I,Undetermined,II_III,2,0.1367079081479576,0.172305442641638
test,Naive inherited-label classifier,I,Epithelial cells,II_III,109,0.09893651219971214,0.261414043002595
test,Naive inherited-label classifier,I,B lymphocytes,II_III,43,0.0830318622669498,0.12490923054464309
test,Naive inherited-label classifier,I,Epithelial cells,IV,109,0.7815078208666454,0.9425087887860476
test,Naive inherited-label classifier,I,Endothelial cells,IV,29,0.5109771293831712,0.7563165821893792
test,Naive inherited-label classifier,I,NK cells,IV,81,0.36875900776259446,0.6826432230789686
test,Naive inherited-label classifier,I,Undetermined,IV,2,0.35612933126237806,0.3918535608575329
test,Naive inherited-label classifier,I,MAST cells,IV,35,0.3498938423094064,0.6067430118175874
test,Naive inherited-label classifier,I,B lymphocytes,IV,43,0.34361668501139025,0.5853148443377866
test,Naive inherited-label classifier,I,Fibroblasts,IV,31,0.296850174143745,0.5544730486180113
test,Naive inherited-label classifier,I,T lymphocytes,IV,248,0.2776623826443146,0.59228713455767
test,Naive inherited-label classifier,I,Myeloid cells,IV,168,0.21643336917390682,0.6750793246473108
test,Naive inherited-label classifier,II_III,MAST cells,I,3,0.5948009232383565,0.8245443052745619
test,Naive inherited-label classifier,II_III,Endothelial cells,I,1,0.579331129018318,0.579331129018318
test,Naive inherited-label classifier,II_III,Myeloid cells,I,53,0.579156462454883,0.8233802624126172
test,Naive inherited-label classifier,II_III,B lymphocytes,I,40,0.5224817662546482,0.7629503412256321
test,Naive inherited-label classifier,II_III,T lymphocytes,I,138,0.5064825656482057,0.7417319274848408
test,Naive inherited-label classifier,II_III,NK cells,I,5,0.37914507839839895,0.6594731278462568
test,Naive inherited-label classifier,II_III,Undetermined,I,1,0.2376530781485924,0.2376530781485924
test,Naive inherited-label classifier,II_III,Epithelial cells,I,10,0.14730625364153835,0.32116901069764403
test,Naive inherited-label classifier,II_III,Myeloid cells,II_III,53,0.18799588391807798,0.30363531767261204
test,Naive inherited-label classifier,II_III,Undetermined,II_III,1,0.1589753612297372,0.1589753612297372
test,Naive inherited-label classifier,II_III,MAST cells,II_III,3,0.15240605769018012,0.19451069555945652
test,Naive inherited-label classifier,II_III,T lymphocytes,II_III,138,0.13320473406240713,0.26237538972951524
test,Naive inherited-label classifier,II_III,Epithelial cells,II_III,10,0.12924134139499985,0.1807837107569833
test,Naive inherited-label classifier,II_III,NK cells,II_III,5,0.09315520307634426,0.1800301511451057
test,Naive inherited-label classifier,II_III,Endothelial cells,II_III,1,0.0788639465107975,0.0788639465107975
test,Naive inherited-label classifier,II_III,B lymphocytes,II_III,40,0.06678426368018227,0.10444277034144166
test,Naive inherited-label classifier,II_III,Epithelial cells,IV,10,0.7234524049634616,0.8513947666426765
test,Naive inherited-label classifier,II_III,Undetermined,IV,1,0.6033715606216704,0.6033715606216704
test,Naive inherited-label classifier,II_III,NK cells,IV,5,0.5276997185252567,0.7728557028200829
test,Naive inherited-label classifier,II_III,B lymphocytes,IV,40,0.41073397006516954,0.6273320855709577
test,Naive inherited-label classifier,II_III,T lymphocytes,IV,138,0.3603127002893871,0.6485911010753935
test,Naive inherited-label classifier,II_III,Endothelial cells,IV,1,0.3418049244708845,0.3418049244708845
test,Naive inherited-label classifier,II_III,MAST cells,IV,3,0.25279301907146334,0.4207477476316225
test,Naive inherited-label classifier,II_III,Myeloid cells,IV,53,0.232847653627039,0.6381338714691493
test,Naive inherited-label classifier,IV,B lymphocytes,I,195,0.31846404915067095,0.5662589994859053
test,Naive inherited-label classifier,IV,T lymphocytes,I,344,0.29851049162906446,0.610105405925096
test,Naive inherited-label classifier,IV,Fibroblasts,I,6,0.22159726517251463,0.35157592805359295
test,Naive inherited-label classifier,IV,NK cells,I,34,0.21978266896132714,0.4825808232232429
test,Naive inherited-label classifier,IV,MAST cells,I,1,0.1854951959678375,0.1854951959678375
test,Naive inherited-label classifier,IV,Myeloid cells,I,160,0.12570458123613976,0.3209619206962427
test,Naive inherited-label classifier,IV,Epithelial cells,I,267,0.06676119116348819,0.12793376300172982
test,Naive inherited-label classifier,IV,Undetermined,I,8,0.05818639437288449,0.10439713328419174
test,Naive inherited-label classifier,IV,Oligodendrocytes,I,6,0.00014321699333925836,0.00040559567171396583
test,Naive inherited-label classifier,IV,Oligodendrocytes,II_III,6,0.2321954657370012,0.35467157843878483
test,Naive inherited-label classifier,IV,Fibroblasts,II_III,6,0.22594355568484067,0.37946595829837576
test,Naive inherited-label classifier,IV,NK cells,II_III,34,0.07751980027573371,0.2262631913224395
test,Naive inherited-label classifier,IV,Myeloid cells,II_III,160,0.07130843730390587,0.18240273126885664
test,Naive inherited-label classifier,IV,MAST cells,II_III,1,0.0663418822203637,0.0663418822203637
test,Naive inherited-label classifier,IV,T lymphocytes,II_III,344,0.055501619459601734,0.10192624592598763
test,Naive inherited-label classifier,IV,B lymphocytes,II_III,195,0.05422544245929883,0.09742642488768215
test,Naive inherited-label classifier,IV,Undetermined,II_III,8,0.027661634147746725,0.03946866387906871
test,Naive inherited-label classifier,IV,Epithelial cells,II_III,267,0.021883096592298257,0.05362255187936544
test,Naive inherited-label classifier,IV,Undetermined,IV,8,0.9141519714793687,0.9585634000829742
test,Naive inherited-label classifier,IV,Epithelial cells,IV,267,0.9113557122442135,0.9779809482071856
test,Naive inherited-label classifier,IV,Myeloid cells,IV,160,0.8029869814599543,0.98577407564012
test,Naive inherited-label classifier,IV,Oligodendrocytes,IV,6,0.7676613172696595,0.887569420142552
test,Naive inherited-label classifier,IV,MAST cells,IV,1,0.7481629218117987,0.7481629218117987
test,Naive inherited-label classifier,IV,NK cells,IV,34,0.7026975307629391,0.9656571762987248
test,Naive inherited-label classifier,IV,T lymphocytes,IV,344,0.6459878889113337,0.9686658319502003
test,Naive inherited-label classifier,IV,B lymphocytes,IV,195,0.6273105083900302,0.8802058954928327
test,Naive inherited-label classifier,IV,Fibroblasts,IV,6,0.5524591791426446,0.864773484456733
train,Categorical EM-MMIL,I,Undetermined,I,5,0.9488613565695634,0.99659425515118
train,Categorical EM-MMIL,I,T lymphocytes,I,762,0.7938610281806433,0.9999704000373028
train,Categorical EM-MMIL,I,B lymphocytes,I,298,0.7866216973118081,0.9999512036372437
train,Categorical EM-MMIL,I,Myeloid cells,I,271,0.6998049959636599,0.999906653471793
train,Categorical EM-MMIL,I,NK cells,I,58,0.622860672597932,0.9996970540852891
train,Categorical EM-MMIL,I,Endothelial cells,I,9,0.495855830770958,0.991956658153901
train,Categorical EM-MMIL,I,MAST cells,I,19,0.4785578338601558,0.9695729038774157
train,Categorical EM-MMIL,I,Epithelial cells,I,75,0.17463585280750016,0.8816287430792511
train,Categorical EM-MMIL,I,Fibroblasts,I,13,0.16781427470929497,0.6795052259170491
train,Categorical EM-MMIL,I,Fibroblasts,II_III,13,0.4841941139479715,0.99104804659744
train,Categorical EM-MMIL,I,Endothelial cells,II_III,9,0.2723184921866238,0.9817882904276853
train,Categorical EM-MMIL,I,Epithelial cells,II_III,75,0.16820624136309295,0.9475616829690512
train,Categorical EM-MMIL,I,NK cells,II_III,58,0.0929438228269543,0.302693908129481
train,Categorical EM-MMIL,I,Myeloid cells,II_III,271,0.09192715972250366,0.3786634375873656
train,Categorical EM-MMIL,I,MAST cells,II_III,19,0.04668698290696875,0.10451999455549504
train,Categorical EM-MMIL,I,B lymphocytes,II_III,298,0.03683512643358568,7.513571439031979e-05
train,Categorical EM-MMIL,I,Undetermined,II_III,5,0.034376274125552955,0.09910989614542375
train,Categorical EM-MMIL,I,T lymphocytes,II_III,762,0.02791401701264503,0.011156735428398356
train,Categorical EM-MMIL,I,Epithelial cells,IV,75,0.657157905829407,0.999999999998
train,Categorical EM-MMIL,I,MAST cells,IV,19,0.47475518323287547,0.9977961484371786
train,Categorical EM-MMIL,I,Fibroblasts,IV,13,0.3479916113427334,0.999377121687783
train,Categorical EM-MMIL,I,NK cells,IV,58,0.28419550457511356,0.9971523289774002
train,Categorical EM-MMIL,I,Endothelial cells,IV,9,0.2318256770424182,0.9999745180354654
train,Categorical EM-MMIL,I,Myeloid cells,IV,271,0.20826784431383652,0.9999994621982508
train,Categorical EM-MMIL,I,T lymphocytes,IV,762,0.1782249548067118,0.8570705401373105
train,Categorical EM-MMIL,I,B lymphocytes,IV,298,0.17654317625460614,0.6581719947387076
train,Categorical EM-MMIL,I,Undetermined,IV,5,0.016762369304883687,0.04392110550436472
train,Categorical EM-MMIL,II_III,Undetermined,I,2,0.9723091127533785,0.9940410051211531
train,Categorical EM-MMIL,II_III,B lymphocytes,I,57,0.5468676765447911,0.9987006170215432
train,Categorical EM-MMIL,II_III,Myeloid cells,I,122,0.3921622842209772,0.9877185794378095
train,Categorical EM-MMIL,II_III,T lymphocytes,I,226,0.3856016141733661,0.9999174461048415
train,Categorical EM-MMIL,II_III,NK cells,I,46,0.3087834946703595,0.9763292795276663
train,Categorical EM-MMIL,II_III,MAST cells,I,13,0.1994871082064297,0.7184661186593847
train,Categorical EM-MMIL,II_III,Endothelial cells,I,3,0.15698355539984452,0.3724782189844864
train,Categorical EM-MMIL,II_III,Epithelial cells,I,70,0.03799131974819063,0.004110221867856937
train,Categorical EM-MMIL,II_III,Fibroblasts,I,34,0.029099542679324325,0.07347152340834846
train,Categorical EM-MMIL,II_III,Oligodendrocytes,I,10,1.7553855843423307e-10,3.762559675999597e-10
train,Categorical EM-MMIL,II_III,Oligodendrocytes,II_III,10,0.9609071939119529,0.9999999958268802
train,Categorical EM-MMIL,II_III,Fibroblasts,II_III,34,0.9283982123294261,0.9997107072672765
train,Categorical EM-MMIL,II_III,MAST cells,II_III,13,0.48014961136392237,0.9996437903921865
train,Categorical EM-MMIL,II_III,Endothelial cells,II_III,3,0.4627301251344213,0.7906513064005136
train,Categorical EM-MMIL,II_III,T lymphocytes,II_III,226,0.3865015916148333,0.9993608012391101
train,Categorical EM-MMIL,II_III,Epithelial cells,II_III,70,0.3327845406693029,0.9998919693681392
train,Categorical EM-MMIL,II_III,B lymphocytes,II_III,57,0.28632248086930784,0.9999356846759268
train,Categorical EM-MMIL,II_III,NK cells,II_III,46,0.2514022638737522,0.8806609498454805
train,Categorical EM-MMIL,II_III,Myeloid cells,II_III,122,0.24875576718872341,0.9336766365752288
train,Categorical EM-MMIL,II_III,Undetermined,II_III,2,0.00123392718257855,0.00180208881117771
train,Categorical EM-MMIL,II_III,Epithelial cells,IV,70,0.6292241395825067,0.999999999998
train,Categorical EM-MMIL,II_III,NK cells,IV,46,0.4398142414558883,0.9997301199452453
train,Categorical EM-MMIL,II_III,Endothelial cells,IV,3,0.38028631946573416,0.8198923383232439
train,Categorical EM-MMIL,II_III,Myeloid cells,IV,122,0.35908194859029946,0.999999999998
train,Categorical EM-MMIL,II_III,MAST cells,IV,13,0.32036328042964785,0.9973298472176981
train,Categorical EM-MMIL,II_III,T lymphocytes,IV,226,0.2278967942118006,0.9992590734308333
train,Categorical EM-MMIL,II_III,B lymphocytes,IV,57,0.16680984258590104,0.7240913793290893
train,Categorical EM-MMIL,II_III,Fibroblasts,IV,34,0.04250224499124956,0.003400430190646717
