split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
test,Categorical EM-MMIL,I,B lymphocytes,I,43,0.619789768453445,0.9902173747451157
test,Categorical EM-MMIL,I,T lymphocytes,I,248,0.5267208872531522,0.9941547601869632
test,Categorical EM-MMIL,I,Myeloid cells,I,168,0.515438526451969,0.9909969691471538
test,Categorical EM-MMIL,I,NK cells,I,81,0.45199552948145844,0.95175654052346
test,Categorical EM-MMIL,I,MAST cells,I,35,0.39180998106362896,0.9732885225161135
test,Categorical EM-MMIL,I,Undetermined,I,2,0.2968449838549706,0.5126726336226429
test,Categorical EM-MMIL,I,Fibroblasts,I,31,0.16346324011353233,0.7781223230384815
test,Categorical EM-MMIL,I,Endothelial cells,I,29,0.11844418379734355,0.42528629367201276
test,Categorical EM-MMIL,I,Epithelial cells,I,109,9.999999999999998e-13,1e-12
test,Categorical EM-MMIL,I,Fibroblasts,II_III,31,0.6303706488260219,0.9975763743279206
test,Categorical EM-MMIL,I,T lymphocytes,II_III,248,0.20584594686796623,0.907189412303763
test,Categorical EM-MMIL,I,Endothelial cells,II_III,29,0.15910516282568823,0.7213427484628143
test,Categorical EM-MMIL,I,Myeloid cells,II_III,168,0.09718563192750454,0.2987351581422954
test,Categorical EM-MMIL,I,NK cells,II_III,81,0.07545726010211885,0.1741639454039148
test,Categorical EM-MMIL,I,MAST cells,II_III,35,0.05673935566942857,0.08623645887995052
test,Categorical EM-MMIL,I,Epithelial cells,II_III,109,0.035393450992501005,9.062365719176069e-06
test,Categorical EM-MMIL,I,B lymphocytes,II_III,43,0.02942677691269816,0.013323846197978925
test,Categorical EM-MMIL,I,Undetermined,II_III,2,0.0015575658138665,0.00260041263895394
test,Categorical EM-MMIL,I,Epithelial cells,IV,109,0.9646065490064988,0.999999999998
test,Categorical EM-MMIL,I,Endothelial cells,IV,29,0.7224506533769682,0.999988255911143
test,Categorical EM-MMIL,I,Undetermined,IV,2,0.7015974503311628,0.9184679469239225
test,Categorical EM-MMIL,I,MAST cells,IV,35,0.5514506632669425,0.9999739820828335
test,Categorical EM-MMIL,I,NK cells,IV,81,0.47254721041642267,0.989384885563348
test,Categorical EM-MMIL,I,Myeloid cells,IV,168,0.38737584162052646,0.9999999791930647
test,Categorical EM-MMIL,I,B lymphocytes,IV,43,0.3507834546338569,0.9584880534695025
test,Categorical EM-MMIL,I,T lymphocytes,IV,248,0.2674331658788814,0.9326966618817489
test,Categorical EM-MMIL,I,Fibroblasts,IV,31,0.20616611106044574,0.887484672618623
test,Categorical EM-MMIL,II_III,Endothelial cells,I,1,0.9976325583128216,0.9976325583128216
test,Categorical EM-MMIL,II_III,B lymphocytes,I,40,0.6855908758474691,0.9906607056995693
test,Categorical EM-MMIL,II_III,T lymphocytes,I,138,0.6707982100987889,0.992794507115471
test,Categorical EM-MMIL,II_III,Myeloid cells,I,53,0.5065617222003791,0.9600502249792408
test,Categorical EM-MMIL,II_III,MAST cells,I,3,0.334739672174158,0.800186084824628
test,Categorical EM-MMIL,II_III,NK cells,I,5,0.1671904216032119,0.3716828725954933
test,Categorical EM-MMIL,II_III,Undetermined,I,1,0.0365778135015476,0.0365778135015476
test,Categorical EM-MMIL,II_III,Epithelial cells,I,10,1.0000000000000002e-12,1.0000000000000002e-12
test,Categorical EM-MMIL,II_III,Myeloid cells,II_III,53,0.27789197130520266,0.9288605657117504
test,Categorical EM-MMIL,II_III,T lymphocytes,II_III,138,0.07432710144044942,0.24199690322054582
test,Categorical EM-MMIL,II_III,NK cells,II_III,5,0.05417407556749691,0.16223120181768955
test,Categorical EM-MMIL,II_III,B lymphocytes,II_III,40,0.0031755342573647283,0.0055304130394052105
test,Categorical EM-MMIL,II_III,Endothelial cells,II_III,1,0.0023601927750767,0.0023601927750767
test,Categorical EM-MMIL,II_III,MAST cells,II_III,3,0.00034010728371665767,0.000813113554788736
test,Categorical EM-MMIL,II_III,Epithelial cells,II_III,10,2.7172067855653886e-05,2.7301216930239083e-05
test,Categorical EM-MMIL,II_III,Undetermined,II_III,1,1.7387054656934836e-05,1.7387054656934836e-05
test,Categorical EM-MMIL,II_III,Epithelial cells,IV,10,0.9999728279311443,0.999999999998
test,Categorical EM-MMIL,II_III,Undetermined,IV,1,0.9634047994437954,0.9634047994437954
test,Categorical EM-MMIL,II_III,NK cells,IV,5,0.7786355028292912,0.9881127373996261
test,Categorical EM-MMIL,II_III,MAST cells,IV,3,0.6649202205421253,0.998806124440951
test,Categorical EM-MMIL,II_III,B lymphocytes,IV,40,0.31123358989516603,0.9228000096216801
test,Categorical EM-MMIL,II_III,T lymphocytes,IV,138,0.2548746884607615,0.8754445612608478
test,Categorical EM-MMIL,II_III,Myeloid cells,IV,53,0.21554630649441817,0.9998951634821555
test,Categorical EM-MMIL,II_III,Endothelial cells,IV,1,7.248912101792047e-06,7.248912101792047e-06
test,Categorical EM-MMIL,IV,B lymphocytes,I,195,0.20734951651270267,0.7975159059648887
test,Categorical EM-MMIL,IV,NK cells,I,34,0.17005657541644267,0.6312624069896767
test,Categorical EM-MMIL,IV,T lymphocytes,I,344,0.16739343739454665,0.6066323903617443
test,Categorical EM-MMIL,IV,Fibroblasts,I,6,0.13338854318564897,0.4001639524995288
test,Categorical EM-MMIL,IV,Myeloid cells,I,160,0.02834774537864093,0.0033151112948504543
