split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
test,Categorical EM-MMIL,I,Myeloid cells,I,168,0.4757290254496696,0.8884262668038997
test,Categorical EM-MMIL,I,B lymphocytes,I,43,0.43267493078911484,0.6565951516886561
test,Categorical EM-MMIL,I,T lymphocytes,I,248,0.4308643194509627,0.787477163742407
test,Categorical EM-MMIL,I,Fibroblasts,I,31,0.28320220335006435,0.5955136659702668
test,Categorical EM-MMIL,I,MAST cells,I,35,0.18977593564564776,0.39620234236626006
test,Categorical EM-MMIL,I,NK cells,I,81,0.18194233095343673,0.3385812884260106
test,Categorical EM-MMIL,I,Undetermined,I,2,0.14518325680250477,0.17384279864816912
test,Categorical EM-MMIL,I,Endothelial cells,I,29,0.0420321572911997,0.09260743411908512
test,Categorical EM-MMIL,I,Epithelial cells,I,109,0.007367896562170464,2.2521846259775204e-05
test,Categorical EM-MMIL,I,Fibroblasts,II_III,31,0.5366067337197692,0.9070356107593396
test,Categorical EM-MMIL,I,Myeloid cells,II_III,168,0.09785040310966531,0.24981013091055335
test,Categorical EM-MMIL,I,NK cells,II_III,81,0.09008713161486796,0.2294221795627697
test,Categorical EM-MMIL,I,MAST cells,II_III,35,0.021262842380475322,0.04498067950577606
test,Categorical EM-MMIL,I,T lymphocytes,II_III,248,0.016544600963132698,0.03716714867554107
test,Categorical EM-MMIL,I,Endothelial cells,II_III,29,0.00882784201935324,0.02508641773156036
test,Categorical EM-MMIL,I,Epithelial cells,II_III,109,0.0004955935246081318,4.587303938919672e-05
test,Categorical EM-MMIL,I,B lymphocytes,II_III,43,0.0004911646543244421,0.0006517254435096402
test,Categorical EM-MMIL,I,Undetermined,II_III,2,0.00022189479348965,0.00030807126887121
test,Categorical EM-MMIL,I,Epithelial cells,IV,109,0.9921365099132216,0.9999999992462867
test,Categorical EM-MMIL,I,Endothelial cells,IV,29,0.9491400006894469,0.996291719640723
test,Categorical EM-MMIL,I,Undetermined,IV,2,0.8545948484040056,0.8833405667250515
test,Categorical EM-MMIL,I,MAST cells,IV,35,0.788961221973877,0.9256360524209364
test,Categorical EM-MMIL,I,NK cells,IV,81,0.7279705374316954,0.9558798306453804
test,Categorical EM-MMIL,I,B lymphocytes,IV,43,0.5668339045565607,0.807523999105793
test,Categorical EM-MMIL,I,T lymphocytes,IV,248,0.5525910795859045,0.8886523103059056
test,Categorical EM-MMIL,I,Myeloid cells,IV,168,0.42642057144066503,0.9975346850160082
test,Categorical EM-MMIL,I,Fibroblasts,IV,31,0.18019106293016648,0.6611449785774288
test,Categorical EM-MMIL,II_III,Myeloid cells,I,53,0.5448558888155797,0.9074200416235662
test,Categorical EM-MMIL,II_III,B lymphocytes,I,40,0.4906337037768423,0.775235171031566
test,Categorical EM-MMIL,II_III,T lymphocytes,I,138,0.4848591473339629,0.7602421582974774
test,Categorical EM-MMIL,II_III,MAST cells,I,3,0.3873047488189835,0.7017212678560755
test,Categorical EM-MMIL,II_III,Undetermined,I,1,0.2631758011998233,0.2631758011998233
test,Categorical EM-MMIL,II_III,NK cells,I,5,0.11076503351734443,0.19804454652288303
test,Categorical EM-MMIL,II_III,Endothelial cells,I,1,0.0990495445523634,0.0990495445523634
test,Categorical EM-MMIL,II_III,Epithelial cells,I,10,7.542017771831105e-05,8.041864943726125e-05
test,Categorical EM-MMIL,II_III,NK cells,II_III,5,0.10323162174861611,0.26469430853965004
test,Categorical EM-MMIL,II_III,Myeloid cells,II_III,53,0.07498375359865528,0.19221831245010676
test,Categorical EM-MMIL,II_III,MAST cells,II_III,3,0.06761890557380457,0.13891870845310517
test,Categorical EM-MMIL,II_III,T lymphocytes,II_III,138,0.010704719177321577,0.024803597860060388
test,Categorical EM-MMIL,II_III,Endothelial cells,II_III,1,0.0015014807969087,0.0015014807969087
test,Categorical EM-MMIL,II_III,B lymphocytes,II_III,40,0.0003875520129892303,0.0007748265311556903
test,Categorical EM-MMIL,II_III,Undetermined,II_III,1,0.0002241926311021,0.0002241926311021
test,Categorical EM-MMIL,II_III,Epithelial cells,II_III,10,5.105761362585999e-06,1.627899647056052e-05
test,Categorical EM-MMIL,II_III,Epithelial cells,IV,10,0.9999194740609191,0.9999998158260147
test,Categorical EM-MMIL,II_III,Endothelial cells,IV,1,0.8994489746507278,0.8994489746507278
test,Categorical EM-MMIL,II_III,NK cells,IV,5,0.7860033447340394,0.9311686940735724
test,Categorical EM-MMIL,II_III,Undetermined,IV,1,0.7366000061690744,0.7366000061690744
test,Categorical EM-MMIL,II_III,MAST cells,IV,3,0.5450763456072119,0.8308671032324236
test,Categorical EM-MMIL,II_III,B lymphocytes,IV,40,0.5089787442101684,0.8922750895802528
test,Categorical EM-MMIL,II_III,T lymphocytes,IV,138,0.5044361334887153,0.793200263568005
test,Categorical EM-MMIL,II_III,Myeloid cells,IV,53,0.38016035758576505,0.9875274941856208
test,Categorical EM-MMIL,IV,T lymphocytes,I,344,0.45751480596856947,0.7199276569127727
test,Categorical EM-MMIL,IV,B lymphocytes,I,195,0.4474932881203306,0.7356836858317461
test,Categorical EM-MMIL,IV,Undetermined,I,8,0.26549486291373436,0.408512375624436
test,Categorical EM-MMIL,IV,NK cells,I,34,0.1319726065805763,0.2744899248736682
test,Categorical EM-MMIL,IV,MAST cells,I,1,0.1020849145399304,0.1020849145399304
test,Categorical EM-MMIL,IV,Fibroblasts,I,6,0.060687771469475564,0.1606173867073015
test,Categorical EM-MMIL,IV,Myeloid cells,I,160,0.04548004944257837,0.12060370392304445
test,Categorical EM-MMIL,IV,Oligodendrocytes,I,6,0.013464734890077268,0.0353089335129328
test,Categorical EM-MMIL,IV,Epithelial cells,I,267,0.00036304855825545183,0.0001776209807137803
test,Categorical EM-MMIL,IV,Oligodendrocytes,II_III,6,0.8231715349122282,0.997992660165897
test,Categorical EM-MMIL,IV,Fibroblasts,II_III,6,0.1082352231061731,0.32349898774054214
test,Categorical EM-MMIL,IV,NK cells,II_III,34,0.015346067050766417,0.03257840810535472
test,Categorical EM-MMIL,IV,MAST cells,II_III,1,0.0065880424360735,0.0065880424360735
test,Categorical EM-MMIL,IV,T lymphocytes,II_III,344,0.005474597304018061,0.011900665707168271
test,Categorical EM-MMIL,IV,Myeloid cells,II_III,160,0.001267117131179322,0.003005098217044148
test,Categorical EM-MMIL,IV,Undetermined,II_III,8,0.0007843980399221375,0.00140578570870337
test,Categorical EM-MMIL,IV,B lymphocytes,II_III,195,0.0003069974983305382,0.00058668001613144
test,Categorical EM-MMIL,IV,Epithelial cells,II_III,267,2.3018255504481912e-06,1.3174533646095758e-06
test,Categorical EM-MMIL,IV,Epithelial cells,IV,267,0.9996346496161942,0.99999999092763
test,Categorical EM-MMIL,IV,Myeloid cells,IV,160,0.9532528334262423,0.9988974010032758
test,Categorical EM-MMIL,IV,MAST cells,IV,1,0.891327043023996,0.891327043023996
test,Categorical EM-MMIL,IV,NK cells,IV,34,0.8526813263686572,0.972636098873524
test,Categorical EM-MMIL,IV,Fibroblasts,IV,6,0.8310770054243513,0.9988815386365906
test,Categorical EM-MMIL,IV,Undetermined,IV,8,0.7337207390463434,0.866053061246252
test,Categorical EM-MMIL,IV,B lymphocytes,IV,195,0.5521997143813389,0.8733551130908219
test,Categorical EM-MMIL,IV,T lymphocytes,IV,344,0.5370105967274125,0.8284031151854829
test,Categorical EM-MMIL,IV,Oligodendrocytes,IV,6,0.1633637301976945,0.49009112835772617
test,Categorical MCEM-MMIL,I,Myeloid cells,I,168,0.4659372301411923,0.8791751101092483
test,Categorical MCEM-MMIL,I,B lymphocytes,I,43,0.4347979943580743,0.6482367014496409
test,Categorical MCEM-MMIL,I,T lymphocytes,I,248,0.42839623957828293,0.7786037952038839
test,Categorical MCEM-MMIL,I,Fibroblasts,I,31,0.28635382232625356,0.5967078230914202
test,Categorical MCEM-MMIL,I,NK cells,I,81,0.18627820606012635,0.3434003153802595
test,Categorical MCEM-MMIL,I,MAST cells,I,35,0.16178064281176213,0.3725828714773317
test,Categorical MCEM-MMIL,I,Undetermined,I,2,0.14643546150804626,0.17129093434996148
test,Categorical MCEM-MMIL,I,Endothelial cells,I,29,0.040924414173504176,0.09137176207861127
test,Categorical MCEM-MMIL,I,Epithelial cells,I,109,0.00776208344611663,2.4455868702203503e-05
test,Categorical MCEM-MMIL,I,Fibroblasts,II_III,31,0.5255400437189742,0.9098930719351058
test,Categorical MCEM-MMIL,I,Myeloid cells,II_III,168,0.10550605515802035,0.26886310508543937
test,Categorical MCEM-MMIL,I,NK cells,II_III,81,0.08809108634709391,0.2276843051979225
test,Categorical MCEM-MMIL,I,T lymphocytes,II_III,248,0.013534261595277639,0.031008011813882255
test,Categorical MCEM-MMIL,I,MAST cells,II_III,35,0.012835676602289856,0.02537929905706546
test,Categorical MCEM-MMIL,I,Endothelial cells,II_III,29,0.0072231036643711,0.0203049851375108
test,Categorical MCEM-MMIL,I,Epithelial cells,II_III,109,0.000608481028901043,5.013195998116115e-05
test,Categorical MCEM-MMIL,I,B lymphocytes,II_III,43,0.0002771776145185337,0.0003489298339485801
test,Categorical MCEM-MMIL,I,Undetermined,II_III,2,0.0001332253210389487,0.00017996024931954974
test,Categorical MCEM-MMIL,I,Epithelial cells,IV,109,0.9916294355249823,0.9999999984595768
test,Categorical MCEM-MMIL,I,Endothelial cells,IV,29,0.9518524821621246,0.9960311669417146
test,Categorical MCEM-MMIL,I,Undetermined,IV,2,0.8534313131709148,0.8783335209411106
test,Categorical MCEM-MMIL,I,MAST cells,IV,35,0.8253836805859478,0.9414792845128462
test,Categorical MCEM-MMIL,I,NK cells,IV,81,0.7256307075927797,0.9556197017837866
test,Categorical MCEM-MMIL,I,B lymphocytes,IV,43,0.5649248280274072,0.8099247187021602
test,Categorical MCEM-MMIL,I,T lymphocytes,IV,248,0.5580694988264393,0.890122185958279
test,Categorical MCEM-MMIL,I,Myeloid cells,IV,168,0.4285567147007872,0.9978088137391532
test,Categorical MCEM-MMIL,I,Fibroblasts,IV,31,0.18810613395477213,0.6937440907683045
test,Categorical MCEM-MMIL,II_III,Myeloid cells,I,53,0.5363278380153647,0.9071559058628237
test,Categorical MCEM-MMIL,II_III,B lymphocytes,I,40,0.49149498417852566,0.7694530139350076
test,Categorical MCEM-MMIL,II_III,T lymphocytes,I,138,0.4827057568679802,0.7582480213471133
test,Categorical MCEM-MMIL,II_III,MAST cells,I,3,0.3668597998359131,0.6938149449938974
test,Categorical MCEM-MMIL,II_III,Undetermined,I,1,0.2598328731536367,0.2598328731536367
test,Categorical MCEM-MMIL,II_III,NK cells,I,5,0.11089701088751436,0.19924342381555654
test,Categorical MCEM-MMIL,II_III,Endothelial cells,I,1,0.1054603418105011,0.1054603418105011
test,Categorical MCEM-MMIL,II_III,Epithelial cells,I,10,9.031925830719783e-05,9.54006341023305e-05
test,Categorical MCEM-MMIL,II_III,NK cells,II_III,5,0.10052386849397137,0.261723587521171
test,Categorical MCEM-MMIL,II_III,Myeloid cells,II_III,53,0.08042249973371189,0.21047544784958352
test,Categorical MCEM-MMIL,II_III,MAST cells,II_III,3,0.06268687067660096,0.13718966104073613
test,Categorical MCEM-MMIL,II_III,T lymphocytes,II_III,138,0.008227854321115237,0.019092813694558754
test,Categorical MCEM-MMIL,II_III,Endothelial cells,II_III,1,0.0012874053631248,0.0012874053631248
test,Categorical MCEM-MMIL,II_III,B lymphocytes,II_III,40,0.00020789606837617156,0.00039831448552372017
test,Categorical MCEM-MMIL,II_III,Undetermined,II_III,1,0.0001277476171274,0.0001277476171274
test,Categorical MCEM-MMIL,II_III,Epithelial cells,II_III,10,5.437531556390593e-06,1.4922308691844456e-05
test,Categorical MCEM-MMIL,II_III,Epithelial cells,IV,10,0.9999042432101364,0.9999997693158534
test,Categorical MCEM-MMIL,II_III,Endothelial cells,IV,1,0.893252252826374,0.893252252826374
test,Categorical MCEM-MMIL,II_III,NK cells,IV,5,0.7885791206185142,0.9317366214054135
test,Categorical MCEM-MMIL,II_III,Undetermined,IV,1,0.7400393792292359,0.7400393792292359
test,Categorical MCEM-MMIL,II_III,MAST cells,IV,3,0.5704533294874858,0.8629685989640057
test,Categorical MCEM-MMIL,II_III,T lymphocytes,IV,138,0.5090663888109045,0.7957571497115448
test,Categorical MCEM-MMIL,II_III,B lymphocytes,IV,40,0.5082971197530981,0.8864139249865739
test,Categorical MCEM-MMIL,II_III,Myeloid cells,IV,53,0.3832496622509234,0.9888159237432486
test,Categorical MCEM-MMIL,IV,T lymphocytes,I,344,0.4579446447580084,0.7197464886770487
test,Categorical MCEM-MMIL,IV,B lymphocytes,I,195,0.4490779166366772,0.7363879982718992
test,Categorical MCEM-MMIL,IV,Undetermined,I,8,0.25728305857639794,0.3984467619599171
test,Categorical MCEM-MMIL,IV,NK cells,I,34,0.13303700578235944,0.27446507542880955
