split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
test,Naive inherited-label classifier,IV,B lymphocytes,II_III,195,0.07446728131045713,0.08786200153229147
test,Naive inherited-label classifier,IV,Epithelial cells,II_III,267,0.07059066175613152,0.09309381328309364
test,Naive inherited-label classifier,IV,Epithelial cells,IV,267,0.8532005623571989,0.9117634885692013
test,Naive inherited-label classifier,IV,Myeloid cells,IV,160,0.7018384378168185,0.8158520559961082
test,Naive inherited-label classifier,IV,MAST cells,IV,1,0.6259871833636326,0.6259871833636326
test,Naive inherited-label classifier,IV,Undetermined,IV,8,0.5824386649888025,0.6086668525437023
test,Naive inherited-label classifier,IV,NK cells,IV,34,0.5751522825512219,0.6424685105772371
test,Naive inherited-label classifier,IV,Fibroblasts,IV,6,0.5215351514997316,0.6456285220873186
test,Naive inherited-label classifier,IV,Oligodendrocytes,IV,6,0.5199364188888967,0.6984437654447808
test,Naive inherited-label classifier,IV,B lymphocytes,IV,195,0.4634151517478224,0.5361399004325239
test,Naive inherited-label classifier,IV,T lymphocytes,IV,344,0.45478004931681043,0.530455936515968
train,Categorical EM-MMIL,I,B lymphocytes,I,298,0.5547261586318347,0.6978550902121521
train,Categorical EM-MMIL,I,Myeloid cells,I,271,0.5219459673331626,0.8673021916508366
train,Categorical EM-MMIL,I,T lymphocytes,I,762,0.4912145896113878,0.700811019706753
train,Categorical EM-MMIL,I,Fibroblasts,I,13,0.27475765332246127,0.4772984764257363
train,Categorical EM-MMIL,I,Undetermined,I,5,0.2098286565345801,0.26589925604625314
train,Categorical EM-MMIL,I,NK cells,I,58,0.18408984809160742,0.29027044415247794
train,Categorical EM-MMIL,I,Endothelial cells,I,9,0.17691882561833583,0.4798200317478327
train,Categorical EM-MMIL,I,MAST cells,I,19,0.12875359550600263,0.21802293821203061
train,Categorical EM-MMIL,I,Epithelial cells,I,75,0.038237778818469834,0.048354963781132056
train,Categorical EM-MMIL,I,Fibroblasts,II_III,13,0.4497588642034215,0.8164290093752749
train,Categorical EM-MMIL,I,NK cells,II_III,58,0.08709132142649569,0.16456571801797706
train,Categorical EM-MMIL,I,Myeloid cells,II_III,271,0.06818625466882507,0.1456594713174523
train,Categorical EM-MMIL,I,Endothelial cells,II_III,9,0.03534535997538143,0.06349463951341337
train,Categorical EM-MMIL,I,Epithelial cells,II_III,75,0.014245969191578778,0.04393226837355198
train,Categorical EM-MMIL,I,MAST cells,II_III,19,0.008580926796976605,0.01289068530219178
train,Categorical EM-MMIL,I,T lymphocytes,II_III,762,0.007356126782385279,0.013257254104160378
train,Categorical EM-MMIL,I,Undetermined,II_III,5,0.00445822871868044,0.00602554633458358
train,Categorical EM-MMIL,I,B lymphocytes,II_III,298,0.0037945408369288902,0.00586890949805449
train,Categorical EM-MMIL,I,Epithelial cells,IV,75,0.9475162519899512,0.9998949848340505
train,Categorical EM-MMIL,I,MAST cells,IV,19,0.8626654776970205,0.9297896632426937
train,Categorical EM-MMIL,I,Endothelial cells,IV,9,0.7877358144062827,0.93762705011315
train,Categorical EM-MMIL,I,Undetermined,IV,5,0.7857131147467393,0.8565990678035205
train,Categorical EM-MMIL,I,NK cells,IV,58,0.7288188304818967,0.8721102573161447
train,Categorical EM-MMIL,I,T lymphocytes,IV,762,0.5014292836062268,0.7658045276493171
