iter,delta,mean_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.08176289185113732,0.6293178929088203,0.8133860299513144,0.7141710156563629
2,0.04480397814258627,0.4984502184792002,0.710666112602851,0.7201926936973103
3,0.026601492923683346,0.41597287718279685,0.6975974770238214,0.7250100361300682
4,0.01761293005684372,0.36292058604630484,0.7284299300019678,0.7290244881573665
5,0.01180705497516786,0.32926922852163704,0.7758888998164643,0.7310317141710156
6,0.0076021210515110575,0.30834234397987825,0.8188417479440953,0.7318346045764753
7,0.005132601419106751,0.2948507231834831,0.8531130973769041,0.7320353271778403
8,0.003420698386014892,0.2861965714785653,0.8776188881106923,0.732637494981935
9,0.0022868983360849375,0.28061295254568563,0.8944721725715511,0.73243677238057
10,0.0015861113452576862,0.2768934747481298,0.9062003724840844,0.7332396627860297
11,0.0011325381087362643,0.2743846712132293,0.9144365301320059,0.7336411079887596
12,0.0008605164604721905,0.272620221497946,0.9205359321798923,0.7338418305901244
13,0.0006492444735485369,0.27138371565864766,0.9249449863764053,0.7340425531914894
14,0.0005013034013752377,0.2704971717169737,0.9281787555923401,0.7338418305901244
15,0.0004032652949600168,0.2698376625348386,0.9306595377472278,0.7340425531914894
16,0.00033261190829075334,0.26933817820317657,0.9325909232072017,0.7344439983942191
17,0.00029654484166744823,0.26893583082296824,0.9342345314115065,0.735046166198314
18,0.0002414354943387869,0.26862697047659617,0.9355122060038153,0.735046166198314
19,0.00020675592778709618,0.2684017582452812,0.936492731196572,0.7352468887996788
20,0.00017172845095906464,0.26822355108415236,0.9372666024523271,0.7352468887996788
21,0.00014592587742985675,0.2680787843225272,0.9379102928805535,0.7352468887996788
22,0.00012837172496671392,0.26795068891146584,0.9384795556965001,0.7352468887996788
23,0.00011159333203792747,0.2678426565373845,0.9389620514968219,0.7354476114010438
24,9.497996813111373e-05,0.2677545379936862,0.9393532220909575,0.7356483340024087
