split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
test,Categorical EM-MMIL,I,B lymphocytes,I,43,0.6891827928409664,0.95853314567505
test,Categorical EM-MMIL,I,T lymphocytes,I,248,0.6491763076894709,0.9012671529487349
test,Categorical EM-MMIL,I,Myeloid cells,I,168,0.5702581491046244,0.8892844358783736
test,Categorical EM-MMIL,I,Endothelial cells,I,29,0.5142198832617856,0.8735455075424734
test,Categorical EM-MMIL,I,MAST cells,I,35,0.4190479425509072,0.7166473410089294
test,Categorical EM-MMIL,I,NK cells,I,81,0.3951478294018651,0.6554747533962432
test,Categorical EM-MMIL,I,Undetermined,I,2,0.24806679417259297,0.3458871584514153
test,Categorical EM-MMIL,I,Fibroblasts,I,31,0.19157940146193156,0.4599090306177555
test,Categorical EM-MMIL,I,Epithelial cells,I,109,0.0798555560031127,0.23721899330616927
test,Categorical EM-MMIL,I,Fibroblasts,II_III,31,0.6494782960586518,0.9508397923261944
test,Categorical EM-MMIL,I,Epithelial cells,II_III,109,0.2214906471552679,0.8767726475680542
test,Categorical EM-MMIL,I,MAST cells,II_III,35,0.12390891990560564,0.23095004036494343
test,Categorical EM-MMIL,I,Myeloid cells,II_III,168,0.11927390127435408,0.22956090376336236
test,Categorical EM-MMIL,I,T lymphocytes,II_III,248,0.1147660000620824,0.30078576669935897
test,Categorical EM-MMIL,I,NK cells,II_III,81,0.11004651986886403,0.2878874792012723
test,Categorical EM-MMIL,I,B lymphocytes,II_III,43,0.02562650858559388,0.033639841483196306
test,Categorical EM-MMIL,I,Endothelial cells,II_III,29,0.015867038975137696,0.03582156352659364
test,Categorical EM-MMIL,I,Undetermined,II_III,2,0.006713094987475351,0.00853018072719067
test,Categorical EM-MMIL,I,Undetermined,IV,2,0.7452201108399317,0.8448575608584693
test,Categorical EM-MMIL,I,Epithelial cells,IV,109,0.6986537968416193,0.9999739781037421
test,Categorical EM-MMIL,I,NK cells,IV,81,0.49480565072927074,0.8486178813600375
test,Categorical EM-MMIL,I,Endothelial cells,IV,29,0.4699130777630766,0.8734454816681457
test,Categorical EM-MMIL,I,MAST cells,IV,35,0.4570431375434871,0.8392404841409868
test,Categorical EM-MMIL,I,Myeloid cells,IV,168,0.3104679496210214,0.9247718379194908
test,Categorical EM-MMIL,I,B lymphocytes,IV,43,0.2851906985734397,0.6459672022747416
test,Categorical EM-MMIL,I,T lymphocytes,IV,248,0.23605769224844658,0.5593494299386356
test,Categorical EM-MMIL,I,Fibroblasts,IV,31,0.1589423024794165,0.4879724321579782
test,Categorical EM-MMIL,II_III,Endothelial cells,I,1,0.6550886503546021,0.6550886503546021
test,Categorical EM-MMIL,II_III,Myeloid cells,I,53,0.5738904007154565,0.9082244341699772
test,Categorical EM-MMIL,II_III,T lymphocytes,I,138,0.5438954083914858,0.8674795231006714
test,Categorical EM-MMIL,II_III,MAST cells,I,3,0.5301694738128949,0.7285420329361649
test,Categorical EM-MMIL,II_III,B lymphocytes,I,40,0.5263000105241057,0.8597261617062824
test,Categorical EM-MMIL,II_III,NK cells,I,5,0.20568445277589603,0.28864621781450406
test,Categorical EM-MMIL,II_III,Epithelial cells,I,10,0.07405378142214372,0.15289095264155206
test,Categorical EM-MMIL,II_III,Undetermined,I,1,0.0369035399662291,0.0369035399662291
