iter,delta,mean_q_advanced,mean_q_mc_advanced,train_logloss_inherited
1,0.03534698472892113,0.3000000000000001,0.299194847020934,1.0250015309449012
2,0.023118401020799415,0.3000000000000001,0.2965046888320546,1.0340660113166018
3,0.019322770109161565,0.3000000000000001,0.30032206119162647,1.0489874149141853
4,0.016936614347684887,0.3000000000000001,0.2999715828360329,1.0748248829196279
5,0.014807178709108531,0.3000000000000001,0.29856019702567016,1.1036894225414466
6,0.014722825438009032,0.3000000000000001,0.3001989201477693,1.1251966890251142
7,0.014627753251563983,0.3000000000000001,0.3007577910391209,1.1458701714163233
8,0.014232275355643373,0.3,0.29989580373212094,1.1731401852678354
9,0.013937507222314485,0.29824437688285976,0.3017997537179123,1.192025133172451
10,0.013852182174345563,0.2946365068514543,0.2963815477881974,1.2370984921926433
11,0.010707299164581494,0.2918494666645756,0.2950554134697357,1.26452990309209
12,0.010423190269946283,0.2903682363957038,0.2920431940892299,1.2899391110643543
13,0.009363878623577666,0.28769646154407935,0.2915695746897793,1.3073863399135566
14,0.009599160453547,0.2842856236775807,0.28660604338353696,1.347768364010357
15,0.008147012154530422,0.28292623240641246,0.28514729563322916,1.3759775910510743
16,0.007009466929923961,0.2817970588135838,0.2833096523633608,1.4039560758769518
17,0.006728585591041537,0.28036486844279923,0.2809794449180638,1.4343224677390096
18,0.006148702242742193,0.2803670742517756,0.28084683148621764,1.4447156913027954
19,0.007128580679364355,0.28024759417322387,0.28063843895045937,1.4720961550982747
20,0.006439862071590929,0.2809664698384541,0.2802216538789429,1.4940982450929645
21,0.00680812237204423,0.2810634100950711,0.2804111016387231,1.5153260125484158
22,0.005172453302165896,0.28057322376058175,0.28029743298285503,1.5366511114430128
23,0.005036508083761109,0.2809798053091714,0.28065738372643745,1.5499366856980745
24,0.005300547782816107,0.28037083644727423,0.2806194941744814,1.55728645294019
25,0.004849150556525183,0.28060173288443985,0.2815383158094156,1.5594809896803683
26,0.004895557098845303,0.2808649711516779,0.2815383158094156,1.572869533239474
27,0.00433103553762704,0.2806688026083361,0.2810173344700199,1.5883756148239767
28,0.004595141701511898,0.279884030836365,0.27971961731552525,1.6149847406611302
29,0.004279852915774128,0.27951506133077325,0.2793501941839538,1.627734896590486
30,0.0041497355695003044,0.2799194615556369,0.2801458747750308,1.6381845872200815
