iter,delta,mean_q_advanced,train_logloss_inherited
1,0.034788876464106104,0.3000000000000001,1.0235536481975267
2,0.022859118994678365,0.3000000000000001,1.0253296610376788
3,0.017150250986905004,0.3000000000000001,1.046806429675232
4,0.014413607693378117,0.3000000000000001,1.0712669851663843
5,0.01347528215141839,0.3,1.0948278003311207
6,0.013417260027444254,0.3000000000000001,1.118962922161354
7,0.013038439731023501,0.3,1.143462057870085
8,0.013010747971027858,0.3,1.1682926718328215
9,0.01321564215530182,0.2981807228749511,1.1947981048840268
10,0.011496470833369419,0.2950489310674287,1.2241840821616394
11,0.010348514318024433,0.2921635282689114,1.2576247096907995
12,0.009225948320317553,0.2901354634045984,1.290962328378409
13,0.007328388963414875,0.2867999985875587,1.319229690531188
14,0.0064088693995349505,0.2844098647399521,1.3521017742400712
15,0.00542718200699268,0.28262257605366103,1.3806413244974305
16,0.004703486062949816,0.28142081066158914,1.4041205429625565
17,0.004789396246752607,0.2806904076640585,1.4281441121206764
18,0.00441794447244087,0.2803480041319677,1.4499396925523316
19,0.004269048963145443,0.2803594359014863,1.4708358821706524
20,0.004190263243538802,0.28050309882506375,1.4861952443887314
21,0.004545073715927659,0.28075024156002154,1.5011950341830198
22,0.004197196917044086,0.2811894512817955,1.5157990286369347
23,0.00425853157244909,0.2811773581464986,1.526811470358013
24,0.003825513133761477,0.2808934356535616,1.5378911895304461
25,0.0031067974367213662,0.28023825673829256,1.5499980944018845
26,0.0027884869060050992,0.2796925581543723,1.5612502120471292
27,0.0028746245759129862,0.27921514801289243,1.57239086234193
28,0.0026940965118737487,0.2788610422157735,1.58438018736867
29,0.0029133052044095107,0.2785811988073126,1.5982902865076152
30,0.0028217831305021265,0.27856384971971215,1.6061953220804976
