split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
test,Categorical EM-MMIL,I,B lymphocytes,I,43,0.6981803188999757,0.9943609013101836
test,Categorical EM-MMIL,I,T lymphocytes,I,248,0.6657466562977916,0.9830346101580837
test,Categorical EM-MMIL,I,Myeloid cells,I,168,0.5288116006578973,0.9621215334749159
test,Categorical EM-MMIL,I,Endothelial cells,I,29,0.49983318455811676,0.9994497229110143
test,Categorical EM-MMIL,I,NK cells,I,81,0.4572590661150875,0.8748030888541475
test,Categorical EM-MMIL,I,MAST cells,I,35,0.3747485644071904,0.8403885284944723
test,Categorical EM-MMIL,I,Undetermined,I,2,0.2808531250269367,0.316569084689135
test,Categorical EM-MMIL,I,Fibroblasts,I,31,0.028195679663358002,0.0001990513441266
test,Categorical EM-MMIL,I,Epithelial cells,I,109,0.015486834533893308,5.219989401969642e-05
test,Categorical EM-MMIL,I,Fibroblasts,II_III,31,0.8625011980660406,0.999999999998
test,Categorical EM-MMIL,I,Epithelial cells,II_III,109,0.2398176863874943,0.9931848406331909
test,Categorical EM-MMIL,I,NK cells,II_III,81,0.17692455479734095,0.4680267510304751
test,Categorical EM-MMIL,I,Myeloid cells,II_III,168,0.1720441904746488,0.4868823149976641
test,Categorical EM-MMIL,I,T lymphocytes,II_III,248,0.1637216688915252,0.5362799308747342
test,Categorical EM-MMIL,I,MAST cells,II_III,35,0.08855593885135563,0.23692371629906486
test,Categorical EM-MMIL,I,B lymphocytes,II_III,43,0.019830967544302407,0.032531686504476576
test,Categorical EM-MMIL,I,Undetermined,II_III,2,0.0020516595480087,0.0032874358531643
test,Categorical EM-MMIL,I,Endothelial cells,II_III,29,0.001075980508093758,0.0029808173470490798
test,Categorical EM-MMIL,I,Epithelial cells,IV,109,0.7446954790786123,0.999999999998
test,Categorical EM-MMIL,I,Undetermined,IV,2,0.7170952154250545,0.7540469513924084
test,Categorical EM-MMIL,I,MAST cells,IV,35,0.5366954967414539,0.9869514565368339
test,Categorical EM-MMIL,I,Endothelial cells,IV,29,0.49909083493378953,0.9980037029619595
test,Categorical EM-MMIL,I,NK cells,IV,81,0.3658163790875714,0.881045748697898
test,Categorical EM-MMIL,I,Myeloid cells,IV,168,0.29914420886745385,0.992353800055532
test,Categorical EM-MMIL,I,B lymphocytes,IV,43,0.2819887135557218,0.8774123480787365
test,Categorical EM-MMIL,I,T lymphocytes,IV,248,0.1705316748106831,0.6469971021738149
test,Categorical EM-MMIL,I,Fibroblasts,IV,31,0.1093031222706014,0.4785674849081067
test,Categorical EM-MMIL,II_III,Endothelial cells,I,1,0.9882021928706334,0.9882021928706334
test,Categorical EM-MMIL,II_III,Myeloid cells,I,53,0.6615843583880272,0.9814923122247138
test,Categorical EM-MMIL,II_III,T lymphocytes,I,138,0.6143915002741729,0.9697489528149299
test,Categorical EM-MMIL,II_III,B lymphocytes,I,40,0.5902753496695452,0.9643481640189809
test,Categorical EM-MMIL,II_III,MAST cells,I,3,0.4922658196963255,0.8072791890169685
test,Categorical EM-MMIL,II_III,NK cells,I,5,0.2310372237638739,0.4893247267895554
test,Categorical EM-MMIL,II_III,Undetermined,I,1,0.0897122246097298,0.0897122246097298
test,Categorical EM-MMIL,II_III,Epithelial cells,I,10,0.00010948876769812551,0.00011074107172082103
test,Categorical EM-MMIL,II_III,NK cells,II_III,5,0.2291245801822963,0.4249830835323299
test,Categorical EM-MMIL,II_III,Epithelial cells,II_III,10,0.22503770215789434,0.6846670375329896
test,Categorical EM-MMIL,II_III,T lymphocytes,II_III,138,0.09269129348594184,0.35543692925774817
test,Categorical EM-MMIL,II_III,MAST cells,II_III,3,0.07454347502014062,0.11743605444105801
