iter,delta,mean_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.08185021783336895,0.6290210553717068,0.8130533509759252,0.7141710156563629
2,0.04505658096180583,0.4972931588198708,0.7100542301344162,0.7203934162986753
3,0.027203652103139547,0.4129936582514605,0.6981020143784458,0.7250100361300682
4,0.019183192754009842,0.3562102074705699,0.7373948374219221,0.7298273785628262
5,0.014412380439088289,0.3170446721590916,0.8069886994755984,0.7314331593737455
6,0.01065362379369227,0.28973584340008784,0.8773132483395224,0.7320353271778403
7,0.007921737762341603,0.2703102329526871,0.934026921128639,0.7364512244078684
8,0.006040835820905884,0.2560375825175436,0.9822284948288361,0.7374548374146929
9,0.004758477303747965,0.24517181824376172,1.0244282092086487,0.7388598956242473
10,0.003897008707363382,0.2365842267034617,1.0605388523623518,0.7390606182256122
11,0.0034190851562417523,0.22943440597851542,1.0938507412181306,0.7394620634283421
12,0.003665150943698763,0.22275297965041935,1.1298866422715192,0.7392613408269771
13,0.0035465785907262855,0.21677453195702256,1.1658854736027617,0.7422721798474509
14,0.003285225473923728,0.21145919910745745,1.1990669372730953,0.7430750702529105
15,0.0027775085068232185,0.20704666344700937,1.2256457341930203,0.7438779606583701
16,0.002214224957433281,0.20348745972776025,1.246879177862759,0.7452830188679245
17,0.0017503912069059076,0.2006163947570245,1.264110636253976,0.7458851866720193
18,0.001402287604966817,0.19828834476397303,1.2777756455725873,0.7442794058611
19,0.0011471969024410653,0.19638496486558843,1.2890412654291943,0.7448815736651947
20,0.0009614385165818304,0.1948152716927094,1.298398578616161,0.7444801284624649
21,0.0008267222259296248,0.19351151369340538,1.306227750768526,0.7448815736651947
22,0.0007345006720852708,0.19241429700640625,1.3128960798385991,0.7438779606583701
23,0.0006768926250213373,0.1914782291547642,1.3187095571958403,0.7444801284624649
24,0.0006466980667529415,0.19065616935372384,1.3238847429588927,0.7446808510638298
25,0.0006191753960190596,0.18992577848934888,1.3285435314281373,0.7448815736651947
26,0.000575392406989325,0.18926998754324126,1.332743231152941,0.7454837414692894
27,0.0005160235863946959,0.18867736468742993,1.3365403637312547,0.7458851866720193
28,0.0004518591558552896,0.18813952154622582,1.3399856066434819,0.7460859092733841
29,0.0003870726179065721,0.187657051996753,1.3431093360037485,0.746487354476114
30,0.0003313332594713562,0.18722155473845592,1.3459581154877833,0.746688077077479
