iter,delta,mean_entropy,mean_mc_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.08199124153944681,0.6284968954653322,0.7834468566452347,0.8125056764282169,0.7141710156563629
2,0.04466857013196745,0.4973902338570535,0.5933450734447204,0.7102285708931579,0.7191890806904857
3,0.026663224678523608,0.4149670245996129,0.46428394234445847,0.6974134058283374,0.7242071457246085
4,0.01960291380904069,0.35725213705806885,0.38292287502980676,0.7351022648640435,0.7306302689682859
5,0.014285392292175129,0.31882405305628514,0.3337237340244568,0.80216000364113,0.7314331593737455
6,0.011122524334694257,0.2909832201914391,0.2951294262455823,0.8756082490223679,0.7320353271778403
7,0.008341058352908616,0.270817195837813,0.26820980593999894,0.9347055985183027,0.7360497792051385
8,0.006266490309951415,0.2566044084367946,0.25227597344444097,0.982086153678517,0.7378562826174228
9,0.005097860150570651,0.246073320387302,0.23970817748693485,1.022388136793748,0.7378562826174228
10,0.004533826541362888,0.23680146435256516,0.22638309250805225,1.0611410416517617,0.737254114813328
11,0.0035837273024608147,0.22951223858256112,0.21958173626169072,1.095742619029502,0.7392613408269771
12,0.004092923844309412,0.22245808455531602,0.21226692445186982,1.1329298417746352,0.7404656764351666
13,0.003589328286694763,0.21643713243792634,0.20605714877769565,1.1679325710776212,0.7408671216378965
14,0.003437796540945613,0.21227617843262947,0.20133979825628004,1.1946129340737122,0.7426736250501806
15,0.002830068398553354,0.20832011202402792,0.20012965770995056,1.2177354391777695,0.7444801284624649
16,0.0027820571205071287,0.2056559575754566,0.1942988277109029,1.2362978560604738,0.7450822962665596
17,0.0022752798323490723,0.20430891488482433,0.19504353557614984,1.2474565961408544,0.744078683259735
18,0.0024920304490548767,0.20093093203681597,0.18972794701670553,1.266487809841455,0.7444801284624649
19,0.001840065486262132,0.19794799120523188,0.18581814336521413,1.2837772805581964,0.7444801284624649
20,0.0015667933457356401,0.196515626687264,0.18357352579143815,1.2922557947371678,0.7450822962665596
21,0.0013191198955387715,0.19467814526935817,0.18232725151341642,1.3024861305635806,0.7450822962665596
22,0.0017832318492307236,0.1937914825493667,0.18160993139203868,1.3052782531029847,0.7450822962665596
23,0.0014807820740409972,0.19332362240348552,0.18055101041095611,1.308135989670318,0.7454837414692894
24,0.0015091635697535727,0.19364997375438694,0.18120092344728667,1.3076623957089881,0.7446808510638298
25,0.001097598056381367,0.19396097819502867,0.18232394835997448,1.3058645917025067,0.7452830188679245
26,0.0012892739323170303,0.1935607833849138,0.18163848446080547,1.307833049854689,0.7452830188679245
27,0.0016596079237727168,0.19168170082761143,0.17849945366027622,1.3165905550603851,0.7468887996788438
28,0.001355673211532887,0.19108465148285184,0.1798454447942242,1.320040962599683,0.7456844640706544
29,0.0013189202758075147,0.19002934706050956,0.17812880601354658,1.3279716376340462,0.7456844640706544
30,0.0013572773690146006,0.19010922169173594,0.17903278850712684,1.3294023360309155,0.7460859092733841
