iter,delta,mean_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.09557404803100195,0.5732825490774435,0.7231204917225251,0.7703733440385387
2,0.04763354881718353,0.41559256013998747,0.582289324892708,0.7761942994781212
3,0.025919900892398158,0.32762010723318347,0.5545710472567416,0.7796065837013247
4,0.016449838978348744,0.2748892020431998,0.5730781572158921,0.7852268165395424
5,0.011117852053995025,0.24035812164740764,0.6104766128528091,0.7870333199518266
6,0.008466168635895341,0.21600247717924406,0.6579826109467388,0.7886391007627459
7,0.006245397374182011,0.19885400938726222,0.7070288304449566,0.7910477719791249
8,0.0049609837254404295,0.1858764254950905,0.756187958926592,0.7922521075873143
9,0.004113554311798472,0.17574774977328947,0.8027905482749649,0.7932557205941388
10,0.0034626164942539056,0.16749146708095122,0.8468716281442746,0.7936571657968687
11,0.0027767563529056487,0.1611335711452381,0.8860178226497114,0.7928542753914091
12,0.0023583896584421513,0.15582226647814407,0.9226499207324309,0.7938578883982337
13,0.0020426697279786587,0.15143529597960956,0.9554755710022325,0.7948615014050582
14,0.0017657698077220636,0.14764441454350108,0.9843995168734222,0.7960658370132477
15,0.001755699285358061,0.14431142160227842,1.0106599716359317,0.7952629466077881
16,0.0013749051442054395,0.1416025894900721,1.0311237085831968,0.7970694500200722
17,0.0012375125470081715,0.13907048298025554,1.051572373524346,0.797671617824167
18,0.0012718099388444085,0.1366175368014291,1.072143811327142,0.7986752308309916
19,0.0010722238721465193,0.13464669195927428,1.0875092787856002,0.7986752308309916
20,0.0010800571863099446,0.13249992122635243,1.1060692636071265,0.7988759534323565
21,0.0010106036496373481,0.1304628034131436,1.1236786372272507,0.7994781212364512
22,0.000981759097285169,0.12852454152409404,1.1404711795774134,0.7996788438378162
23,0.0009357579636356325,0.12669457990207086,1.1565412310727057,0.8002810116419109
24,0.0008818259334406903,0.12502267790232377,1.17113834048317,0.8014853472501003
25,0.0007946702634064719,0.12362735611203292,1.1828469566171391,0.8018867924528302
26,0.0008266692153285752,0.12195880389919252,1.1984339130980985,0.8026896828582898
27,0.000756688405123832,0.12047647200070746,1.2119399661599841,0.8026896828582898
28,0.0006595312362669396,0.11934530222682853,1.2215031541887982,0.802488960256925
29,0.0006111885953355331,0.11829408058436787,1.2304457561014903,0.80228823765556
30,0.0005894730360375031,0.11722194191032939,1.2399331554221216,0.802488960256925
