split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
train,Categorical EM-MMIL,I,Undetermined,IV,5,0.4392359111683867,0.9856635580850559
train,Categorical EM-MMIL,I,Fibroblasts,IV,13,0.40158092378155763,0.9965108930507779
train,Categorical EM-MMIL,I,Epithelial cells,IV,75,0.35967913320858774,0.9971793338797105
train,Categorical EM-MMIL,I,Myeloid cells,IV,271,0.2226878136457351,0.9996625283916428
train,Categorical EM-MMIL,I,NK cells,IV,58,0.21010434858990457,0.8839918602418393
train,Categorical EM-MMIL,I,MAST cells,IV,19,0.20953272211202809,0.8073684946772293
train,Categorical EM-MMIL,I,T lymphocytes,IV,762,0.20039659472197208,0.8737487396211345
train,Categorical EM-MMIL,I,B lymphocytes,IV,298,0.1943020747620528,0.8211609191784983
train,Categorical EM-MMIL,I,Endothelial cells,IV,9,0.08682066785489649,0.21440890022361486
train,Categorical EM-MMIL,II_III,Endothelial cells,I,3,0.7449219362007847,0.999854883360902
train,Categorical EM-MMIL,II_III,B lymphocytes,I,57,0.5961186152576158,0.9963571658898827
train,Categorical EM-MMIL,II_III,Undetermined,I,2,0.5421353721718972,0.9070033452987334
train,Categorical EM-MMIL,II_III,T lymphocytes,I,226,0.3908845070150919,0.9957700596197416
train,Categorical EM-MMIL,II_III,Myeloid cells,I,122,0.30149881802037115,0.9541900427081531
train,Categorical EM-MMIL,II_III,NK cells,I,46,0.2318526531070307,0.9212034758826064
train,Categorical EM-MMIL,II_III,MAST cells,I,13,0.2009699266922823,0.3205182667928759
train,Categorical EM-MMIL,II_III,Epithelial cells,I,70,0.1607962359991269,0.7610059638324617
train,Categorical EM-MMIL,II_III,Fibroblasts,I,34,0.06267711664278272,0.03904168239683477
train,Categorical EM-MMIL,II_III,Oligodendrocytes,I,10,0.006884503455050971,0.025561645460389786
train,Categorical EM-MMIL,II_III,Oligodendrocytes,II_III,10,0.9684187418963429,0.9999998134174012
train,Categorical EM-MMIL,II_III,Fibroblasts,II_III,34,0.9044553380476009,0.999999999998
train,Categorical EM-MMIL,II_III,MAST cells,II_III,13,0.4828402215117305,0.93023778080439
train,Categorical EM-MMIL,II_III,Myeloid cells,II_III,122,0.37703837388782585,0.9808783790468022
train,Categorical EM-MMIL,II_III,T lymphocytes,II_III,226,0.37691059546726596,0.9980014875758623
train,Categorical EM-MMIL,II_III,Epithelial cells,II_III,70,0.3673254833764151,0.9986058777205559
train,Categorical EM-MMIL,II_III,NK cells,II_III,46,0.3399444656480134,0.9698842853349056
train,Categorical EM-MMIL,II_III,Endothelial cells,II_III,3,0.23890953035103799,0.5733824137767267
train,Categorical EM-MMIL,II_III,B lymphocytes,II_III,57,0.1918412527553963,0.7010203531675785
train,Categorical EM-MMIL,II_III,Undetermined,II_III,2,1.1558300881305622e-12,1.280494158635012e-12
train,Categorical EM-MMIL,II_III,Epithelial cells,IV,70,0.4718782806244579,0.9999953440146779
train,Categorical EM-MMIL,II_III,Undetermined,IV,2,0.4578646278269469,0.8227326009539077
train,Categorical EM-MMIL,II_III,NK cells,IV,46,0.4282028812449559,0.9946109833074523
train,Categorical EM-MMIL,II_III,Myeloid cells,IV,122,0.32146280809180305,0.9999967248347998
train,Categorical EM-MMIL,II_III,MAST cells,IV,13,0.31618985179598713,0.8694359594160608
train,Categorical EM-MMIL,II_III,T lymphocytes,IV,226,0.23220489751764206,0.9712481907405222
train,Categorical EM-MMIL,II_III,B lymphocytes,IV,57,0.2120401319869879,0.6732918696272853
train,Categorical EM-MMIL,II_III,Fibroblasts,IV,34,0.032867545309616344,0.004536159056742936
