iter,delta,mean_q_advanced,train_logloss_inherited
1,0.053749493417602025,0.3,1.0490867479962223
2,0.0382039630903459,0.2999985037441616,1.0666407934744224
3,0.028255737502719275,0.2999792187599072,1.139618002298846
4,0.021625449309624126,0.29993992537833797,1.2441070425704799
5,0.01700186831130159,0.2998493425303347,1.3674770572650203
6,0.013716370218255568,0.299754742699841,1.5017092273899817
7,0.011362853002860994,0.2996870357580732,1.6422888994848721
8,0.0096581676363179,0.299623111684283,1.7880055974986255
9,0.00838455705243318,0.2995664972489786,1.9378558613083776
10,0.007379274080756109,0.29950034501145084,2.090261657002501
11,0.006560741020149054,0.29943028951789874,2.243782601624839
12,0.005876199198038217,0.29936580744241237,2.397587257268479
13,0.005296952682502786,0.29930926156499715,2.5495303219045
14,0.004798647632368973,0.29925250451039487,2.6973621963202636
15,0.004365305941330527,0.29919714937069053,2.84249028750886
16,0.003987772656560552,0.2991422594502621,2.985550306255021
17,0.0036610234183951785,0.29909090859862597,3.124444407623101
18,0.0033720862390047763,0.2990373867841298,3.2581480691501294
19,0.0031174962388879684,0.29899142327498107,3.3872716921591017
20,0.0028895862380667967,0.2989473504814217,3.5146339439519556
21,0.0026825862884551164,0.29890300474287274,3.6406236948460706
22,0.0024932271960004487,0.2988629275758595,3.763695614638801
23,0.0023248208779716615,0.29882998570458436,3.8847876836480384
24,0.0021746499711989865,0.298807285617925,4.004768949485419
25,0.0020366889176355357,0.2987900321077207,4.123663129650537
26,0.0019012183545831123,0.2987770793733435,4.241805043219896
27,0.0017790275111022236,0.2987695453301167,4.358241637453562
28,0.0016630972204958849,0.29876786693313495,4.472739843810221
29,0.00155639446959105,0.2987740300684959,4.5853722608821545
30,0.0014581554676660984,0.2987871588778328,4.694982533744618
