split,model,Stage_group,Cell_type,n_cells,mean_prob,prop_gt_0.5,prop_gt_0.9
test,Deterministic EM-MMIL,Advanced,Oligodendrocytes,6,0.8582341622427695,0.8333333333333334,0.8333333333333334
test,Deterministic EM-MMIL,Advanced,Epithelial cells,278,0.2963185561838438,0.30935251798561153,0.11510791366906475
test,Deterministic EM-MMIL,Advanced,Myeloid cells,114,0.11195308123826213,0.09649122807017543,0.07894736842105263
test,Deterministic EM-MMIL,Advanced,NK cells,44,0.055978695524720595,0.045454545454545456,0.022727272727272728
test,Deterministic EM-MMIL,Advanced,T lymphocytes,316,0.03543845372308844,0.02531645569620253,0.0189873417721519
test,Deterministic EM-MMIL,Advanced,Fibroblasts,4,0.02664518870701572,0.0,0.0
test,Deterministic EM-MMIL,Advanced,B lymphocytes,138,0.010356723623208811,0.007246376811594203,0.0
test,Deterministic EM-MMIL,Advanced,MAST cells,1,1.5375409573658614e-06,0.0,0.0
test,Deterministic EM-MMIL,Early,T lymphocytes,282,0.009005844511169148,0.0070921985815602835,0.0070921985815602835
test,Deterministic EM-MMIL,Early,Myeloid cells,193,0.004009646481469315,0.0051813471502590676,0.0
test,Deterministic EM-MMIL,Early,NK cells,60,0.0029273592038813767,0.0,0.0
test,Deterministic EM-MMIL,Early,MAST cells,35,0.0011060799895486408,0.0,0.0
test,Deterministic EM-MMIL,Early,B lymphocytes,53,0.0004825201453760128,0.0,0.0
test,Deterministic EM-MMIL,Early,Epithelial cells,43,1.764741087275386e-05,0.0,0.0
test,Deterministic EM-MMIL,Early,Undetermined,2,1.1078420094371135e-07,0.0,0.0
test,Deterministic EM-MMIL,Early,Fibroblasts,15,6.353271990105109e-08,0.0,0.0
test,Deterministic EM-MMIL,Early,Endothelial cells,27,1.3257938272262962e-08,0.0,0.0
test,MCEM-MMIL,Advanced,Oligodendrocytes,6,0.8493107152024332,0.8333333333333334,0.8333333333333334
test,MCEM-MMIL,Advanced,Epithelial cells,278,0.2805972074820287,0.27697841726618705,0.11870503597122302
test,MCEM-MMIL,Advanced,Myeloid cells,114,0.12043471436582208,0.12280701754385964,0.07894736842105263
test,MCEM-MMIL,Advanced,NK cells,44,0.059513779942890796,0.045454545454545456,0.022727272727272728
test,MCEM-MMIL,Advanced,T lymphocytes,316,0.030259652036258248,0.02531645569620253,0.015822784810126583
test,MCEM-MMIL,Advanced,B lymphocytes,138,0.0025115900451529957,0.0,0.0
test,MCEM-MMIL,Advanced,Fibroblasts,4,0.000879762046682825,0.0,0.0
test,MCEM-MMIL,Advanced,MAST cells,1,2.100882452066988e-07,0.0,0.0
test,MCEM-MMIL,Early,T lymphocytes,282,0.0073465320075779056,0.0070921985815602835,0.0035460992907801418
test,MCEM-MMIL,Early,NK cells,60,0.0027579944273063445,0.0,0.0
test,MCEM-MMIL,Early,Myeloid cells,193,0.00250135469475203,0.0,0.0
test,MCEM-MMIL,Early,B lymphocytes,53,0.00031931660291623315,0.0,0.0
test,MCEM-MMIL,Early,MAST cells,35,0.0002821372642192506,0.0,0.0
test,MCEM-MMIL,Early,Epithelial cells,43,8.798042377921272e-06,0.0,0.0
test,MCEM-MMIL,Early,Endothelial cells,27,2.7631754479345606e-07,0.0,0.0
test,MCEM-MMIL,Early,Fibroblasts,15,1.0000000000000002e-08,0.0,0.0
test,MCEM-MMIL,Early,Undetermined,2,1e-08,0.0,0.0
test,Naive inherited-label classifier,Advanced,Oligodendrocytes,6,0.9974036222731462,1.0,1.0
test,Naive inherited-label classifier,Advanced,Epithelial cells,278,0.9378679085447879,0.9892086330935251,0.8381294964028777
