split,model,n_patients,logloss_mean_prob,logloss_median_prob,logloss_q90_prob,logloss_q99_prob
test,Deterministic EM-MMIL,11,1.3485102479391191,3.9882288309109595,0.8860128212334206,0.22296136306493447
test,MCEM-MMIL,11,1.3744199957639165,4.397979108787073,0.9088165502683108,0.15216548579295505
test,Naive inherited-label classifier,11,0.4470538990728395,0.41014349012257667,0.7267653283899945,1.1803945435577095
train,Deterministic EM-MMIL,33,0.9551705666109632,3.5076363319235244,0.7190923099407571,0.06893822678903017
train,MCEM-MMIL,33,0.9457888324912713,3.684011468222819,0.7272570957194747,0.07635606029224075
train,Naive inherited-label classifier,33,0.37299562501834266,0.3266469727403416,0.586248870228046,1.274673529898137
