iter,delta,mean_q_advanced,mean_q_mc_advanced,train_logloss_inherited
1,0.05444994968213506,0.3,0.299194847020934,1.0509334665463548
2,0.03860789740090845,0.2999934367147013,0.29754665151084586,1.0729487958452708
3,0.028960447385832158,0.2999789021127038,0.30036942313157144,1.1415327239673054
4,0.02270929081724913,0.2999244674738947,0.2981907738940987,1.2549103992296664
5,0.017222139230840455,0.2998446019975853,0.30028417163967036,1.372245080694483
6,0.014577601833354692,0.29970595078825213,0.2991285403050109,1.513413191216963
7,0.01088711278950694,0.29968607550889337,0.30064412238325283,1.635971500366477
8,0.0102138152439285,0.299664324961795,0.3010135455148243,1.7857383569509608
9,0.00881378850888754,0.29953559305555577,0.2999431656720659,1.9358798964859287
10,0.00794038291869188,0.2993051543694946,0.29829497016197776,2.1040646921056623
11,0.007287625993825684,0.29944547316517883,0.30000947238798903,2.2511808411377143
12,0.007256281370393559,0.2990836141182937,0.2978592403144833,2.43491200703904
13,0.005251737066097563,0.29934315988852217,0.29972530074831866,2.5624702985752714
14,0.006010550406117652,0.2989454015083485,0.2978687127024723,2.7386997235956745
15,0.004763555471627078,0.29926326760504085,0.29963057686842853,2.878613728067645
16,0.005169067323812261,0.29869484575150235,0.29750876195888987,3.013952021251492
17,0.004717272499263867,0.299209144625499,0.29963057686842853,3.155067416010944
18,0.004048534619335994,0.29898810136445253,0.2989959268731647,3.29143241846123
19,0.0038401333144319765,0.29888208336751004,0.29882542388936256,3.3980011465126974
20,0.0035135752544744442,0.29884449779961153,0.2988254238893625,3.5134406825212294
21,0.0033116698671783124,0.2987286232558516,0.2985886141896372,3.6124927076356474
22,0.0036723203214992037,0.2990044781053314,0.2993842947807142,3.72444346983681
23,0.0029097484709685257,0.29923521999490144,0.29995263806005495,3.815139690781648
24,0.0028054587698790267,0.2987042592241477,0.2986928104575164,3.8877272093244186
25,0.0028360950509252773,0.2989789523891172,0.2993653500047362,4.029289530393488
26,0.0022731652057048904,0.2986559484090805,0.2985980865776262,4.131904298787569
27,0.002513734552225359,0.29819161175443193,0.297631903002747,4.226686489387541
28,0.002426006392589882,0.2982522947864439,0.2977834612105712,4.333801291900956
29,0.0022272012798222164,0.2981987714938813,0.2977076821066591,4.42016095134608
30,0.002743338879057557,0.2986001658113522,0.29853177986170315,4.536835893218734
