iter,delta,mean_q_advanced,train_logloss_inherited
1,0.05374632787826785,0.3000000000000001,1.0490887360968881
2,0.03819847928322523,0.2999985075648368,1.0666203439354354
3,0.02824751999155332,0.2999792146877812,1.1395106796937984
4,0.021612587848782484,0.2999400571376068,1.2437822523201612
5,0.01698334504695142,0.2998500044836751,1.3667178692029711
6,0.013692458619377323,0.2997556051643031,1.5002092941939615
7,0.011334136858812826,0.29968852827916126,1.639636511861614
8,0.009623696480037424,0.29962488375239044,1.783637021001001
9,0.008341886974255083,0.2995690293778141,1.931046198571357
10,0.00733016786128498,0.2995044722808632,2.080065915343365
11,0.006503602378916772,0.2994346956712946,2.2291908327631016
12,0.005810267625783694,0.2993710285017749,2.3776001869844996
13,0.005224924106205124,0.29931653805207964,2.5236177587304884
14,0.004719576970788375,0.2992615551456553,2.665169596724056
15,0.004279559125719623,0.29920838094684665,2.8025858025714583
16,0.0038961443618394263,0.2991567925046781,2.935931450344917
17,0.003563963060842891,0.2991085783881447,3.0637657941950134
18,0.0032709218609002417,0.29905775890610753,3.185279947206441
19,0.003008195803509533,0.2990117168959917,3.2993132587096374
20,0.0027797825701189795,0.2989708938137319,3.4083464779310986
21,0.002573327860093169,0.2989313511875425,3.5132843491522916
22,0.002384209547366593,0.2988952941723687,3.6144054759718838
23,0.002213296146976395,0.29886375404660087,3.7117836102897925
24,0.0020603947249409646,0.2988401944007732,3.804674622178864
25,0.0019179444507920237,0.2988264859655411,3.893489305450468
26,0.0017911043703860675,0.2988186316865602,3.9786480327501943
27,0.0016727639924031203,0.29881315269613895,4.059910421564523
28,0.0015642149202843559,0.2988143830420075,4.137438719955237
29,0.001465220172563834,0.29882230135641646,4.211235614413891
30,0.0013741070313467892,0.2988363610471953,4.281250200595658
