split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
test,Categorical EM-MMIL,I,Myeloid cells,I,168,0.47439225421421144,0.8904189242492373
test,Categorical EM-MMIL,I,T lymphocytes,I,248,0.43109270720514,0.7928059501133929
test,Categorical EM-MMIL,I,B lymphocytes,I,43,0.4307491744604042,0.6532791127226888
test,Categorical EM-MMIL,I,Fibroblasts,I,31,0.2783650751131041,0.5925266853178979
test,Categorical EM-MMIL,I,NK cells,I,81,0.18237099769268744,0.3429441612328582
test,Categorical EM-MMIL,I,MAST cells,I,35,0.1699848291445286,0.3780714392769722
test,Categorical EM-MMIL,I,Undetermined,I,2,0.13848286250646535,0.16537766589608477
test,Categorical EM-MMIL,I,Endothelial cells,I,29,0.040800673442644715,0.09289838726888638
test,Categorical EM-MMIL,I,Epithelial cells,I,109,0.007494377336836876,1.971174781593602e-05
test,Categorical EM-MMIL,I,Fibroblasts,II_III,31,0.5470936119257958,0.912998952321184
test,Categorical EM-MMIL,I,Myeloid cells,II_III,168,0.09950305819320752,0.25508254100200384
test,Categorical EM-MMIL,I,NK cells,II_III,81,0.0888478645987314,0.2280819644312737
test,Categorical EM-MMIL,I,MAST cells,II_III,35,0.015697112978440873,0.03127035646508164
test,Categorical EM-MMIL,I,T lymphocytes,II_III,248,0.015557406556539427,0.03579017467258415
test,Categorical EM-MMIL,I,Endothelial cells,II_III,29,0.007770568070005535,0.02175083243029646
test,Categorical EM-MMIL,I,Epithelial cells,II_III,109,0.0005414656593108891,2.895534138543206e-05
test,Categorical EM-MMIL,I,B lymphocytes,II_III,43,0.00031044671010426546,0.0003849645091552201
test,Categorical EM-MMIL,I,Undetermined,II_III,2,0.0001375592890302689,0.0001877227884264538
test,Categorical EM-MMIL,I,Epithelial cells,IV,109,0.9919641570038522,0.9999999994779596
test,Categorical EM-MMIL,I,Endothelial cells,IV,29,0.9514287584873496,0.9966645716303095
test,Categorical EM-MMIL,I,Undetermined,IV,2,0.8613795782045044,0.88832454509352
test,Categorical EM-MMIL,I,MAST cells,IV,35,0.8143180578770305,0.9382029884897317
test,Categorical EM-MMIL,I,NK cells,IV,81,0.7287811377085812,0.9588010108395164
test,Categorical EM-MMIL,I,B lymphocytes,IV,43,0.5689403788294914,0.8166011024911874
test,Categorical EM-MMIL,I,T lymphocytes,IV,248,0.5533498862383205,0.8922962862126607
test,Categorical EM-MMIL,I,Myeloid cells,IV,168,0.42610468759258097,0.9977506517095232
test,Categorical EM-MMIL,I,Fibroblasts,IV,31,0.1745413129611001,0.6678415903171455
test,Categorical EM-MMIL,II_III,Myeloid cells,I,53,0.5433535583561303,0.9118245723877257
test,Categorical EM-MMIL,II_III,B lymphocytes,I,40,0.4891540098061194,0.7708233474485365
test,Categorical EM-MMIL,II_III,T lymphocytes,I,138,0.48468791533008027,0.7622187899986479
test,Categorical EM-MMIL,II_III,MAST cells,I,3,0.3703767400041278,0.6914157730341907
test,Categorical EM-MMIL,II_III,Undetermined,I,1,0.2497222914017243,0.2497222914017243
test,Categorical EM-MMIL,II_III,NK cells,I,5,0.10968538754538489,0.19928758476109176
test,Categorical EM-MMIL,II_III,Endothelial cells,I,1,0.0989050566499479,0.0989050566499479
test,Categorical EM-MMIL,II_III,Epithelial cells,I,10,6.77853419430751e-05,7.20044683971952e-05
test,Categorical EM-MMIL,II_III,NK cells,II_III,5,0.10181582785451873,0.26591501459455436
test,Categorical EM-MMIL,II_III,Myeloid cells,II_III,53,0.07815768818361624,0.20290766272860214
test,Categorical EM-MMIL,II_III,MAST cells,II_III,3,0.06622642689198242,0.1430411026446941
test,Categorical EM-MMIL,II_III,T lymphocytes,II_III,138,0.009998181396971754,0.022955632025540535
test,Categorical EM-MMIL,II_III,Endothelial cells,II_III,1,0.0013405265958626,0.0013405265958626
test,Categorical EM-MMIL,II_III,B lymphocytes,II_III,40,0.00023378914901969722,0.0004488204143750402
test,Categorical EM-MMIL,II_III,Undetermined,II_III,1,0.0001360116387666,0.0001360116387666
test,Categorical EM-MMIL,II_III,Epithelial cells,II_III,10,2.9943754956054556e-06,8.578681618010349e-06
test,Categorical EM-MMIL,II_III,Epithelial cells,IV,10,0.9999292202825611,0.9999998727636215
test,Categorical EM-MMIL,II_III,Endothelial cells,IV,1,0.8997544167541894,0.8997544167541894
test,Categorical EM-MMIL,II_III,NK cells,IV,5,0.7884987846000964,0.9346631284481544
test,Categorical EM-MMIL,II_III,Undetermined,IV,1,0.7501416969595089,0.7501416969595089
test,Categorical EM-MMIL,II_III,MAST cells,IV,3,0.5633968331038898,0.8561666953447629
test,Categorical EM-MMIL,II_III,B lymphocytes,IV,40,0.5106122010448607,0.8993999632223392
test,Categorical EM-MMIL,II_III,T lymphocytes,IV,138,0.505313903272948,0.7974463247642251
test,Categorical EM-MMIL,II_III,Myeloid cells,IV,53,0.3784887534602535,0.9883299163780493
test,Categorical EM-MMIL,IV,T lymphocytes,I,344,0.45705743393027043,0.7238670113810843
test,Categorical EM-MMIL,IV,B lymphocytes,I,195,0.4456236903589402,0.7400015393793364
test,Categorical EM-MMIL,IV,Undetermined,I,8,0.25388518803563664,0.39437073564116576
test,Categorical EM-MMIL,IV,NK cells,I,34,0.12938215492852978,0.2677657499018177
test,Categorical EM-MMIL,IV,MAST cells,I,1,0.0872534115395066,0.0872534115395066
test,Categorical EM-MMIL,IV,Fibroblasts,I,6,0.0564933277961788,0.1492731581396349
test,Categorical EM-MMIL,IV,Myeloid cells,I,160,0.04394089675203529,0.11793007310814664
test,Categorical EM-MMIL,IV,Oligodendrocytes,I,6,0.0158558532963749,0.04285365789797375
test,Categorical EM-MMIL,IV,Epithelial cells,I,267,0.00031460741433652766,0.00014653451528294018
test,Categorical EM-MMIL,IV,Oligodendrocytes,II_III,6,0.8185642898193494,0.9978462656159068
test,Categorical EM-MMIL,IV,Fibroblasts,II_III,6,0.11130838351564955,0.3329325220095747
test,Categorical EM-MMIL,IV,NK cells,II_III,34,0.013636649142751983,0.029575099991222188
test,Categorical EM-MMIL,IV,T lymphocytes,II_III,344,0.005101096877789125,0.010918852844343208
test,Categorical EM-MMIL,IV,MAST cells,II_III,1,0.004582188552871,0.004582188552871
test,Categorical EM-MMIL,IV,Myeloid cells,II_III,160,0.0009360614191356818,0.0022223905057014897
test,Categorical EM-MMIL,IV,Undetermined,II_III,8,0.000498834425924925,0.00088658217050959
test,Categorical EM-MMIL,IV,B lymphocytes,II_III,195,0.00018043702424125037,0.00033619474609719997
test,Categorical EM-MMIL,IV,Epithelial cells,II_III,267,1.4247835497005196e-06,6.572020866211949e-07
test,Categorical EM-MMIL,IV,Epithelial cells,IV,267,0.9996839678021138,0.999999994221924
test,Categorical EM-MMIL,IV,Myeloid cells,IV,160,0.955123041828829,0.9990425409717625
test,Categorical EM-MMIL,IV,MAST cells,IV,1,0.9081643999076224,0.9081643999076224
test,Categorical EM-MMIL,IV,NK cells,IV,34,0.8569811959287181,0.9747197237742785
test,Categorical EM-MMIL,IV,Fibroblasts,IV,6,0.8321982886881716,0.9990611477081823
test,Categorical EM-MMIL,IV,Undetermined,IV,8,0.7456159775384383,0.8747473854990674
test,Categorical EM-MMIL,IV,B lymphocytes,IV,195,0.5541958726168184,0.8784088960186994
test,Categorical EM-MMIL,IV,T lymphocytes,IV,344,0.5378414691919403,0.8326950982228306
test,Categorical EM-MMIL,IV,Oligodendrocytes,IV,6,0.16557985688427584,0.4967393856348147
test,Categorical MCEM-MMIL,I,Myeloid cells,I,168,0.4657759909438184,0.8843621268303077
test,Categorical MCEM-MMIL,I,B lymphocytes,I,43,0.43395672699914595,0.6545455590765554
test,Categorical MCEM-MMIL,I,T lymphocytes,I,248,0.4288528763787133,0.7847516343708855
test,Categorical MCEM-MMIL,I,Fibroblasts,I,31,0.28004117756503427,0.6110504356093247
test,Categorical MCEM-MMIL,I,NK cells,I,81,0.18790797198883677,0.355825982204919
test,Categorical MCEM-MMIL,I,MAST cells,I,35,0.16441627040753318,0.3856259493539545
test,Categorical MCEM-MMIL,I,Undetermined,I,2,0.14389019464702069,0.16949890028303294
test,Categorical MCEM-MMIL,I,Endothelial cells,I,29,0.04281644945534602,0.09915426193344952
test,Categorical MCEM-MMIL,I,Epithelial cells,I,109,0.007859462880067164,1.954952410843511e-05
test,Categorical MCEM-MMIL,I,Fibroblasts,II_III,31,0.549133051152992,0.9209561834027308
test,Categorical MCEM-MMIL,I,Myeloid cells,II_III,168,0.1059577571256931,0.2763337937140026
test,Categorical MCEM-MMIL,I,NK cells,II_III,81,0.08493641190375259,0.2264657978351092
test,Categorical MCEM-MMIL,I,T lymphocytes,II_III,248,0.013655910294480537,0.03140568004824117
test,Categorical MCEM-MMIL,I,MAST cells,II_III,35,0.012526647617027323,0.02453416484046514
test,Categorical MCEM-MMIL,I,Endothelial cells,II_III,29,0.006556472856876576,0.01820731734214954
test,Categorical MCEM-MMIL,I,Epithelial cells,II_III,109,0.0006271250330321411,1.6864976898371553e-05
test,Categorical MCEM-MMIL,I,B lymphocytes,II_III,43,0.00027626592845905225,0.00034645371265944007
test,Categorical MCEM-MMIL,I,Undetermined,II_III,2,0.00013837058351376066,0.00018763243607187213
test,Categorical MCEM-MMIL,I,Epithelial cells,IV,109,0.9915134120869007,0.9999999995009196
test,Categorical MCEM-MMIL,I,Endothelial cells,IV,29,0.9506270776877772,0.9962482248519556
test,Categorical MCEM-MMIL,I,Undetermined,IV,2,0.8559714347694656,0.8816294022580359
test,Categorical MCEM-MMIL,I,MAST cells,IV,35,0.8230570819754394,0.9432510415045016
test,Categorical MCEM-MMIL,I,NK cells,IV,81,0.7271556161074105,0.959134948970176
test,Categorical MCEM-MMIL,I,B lymphocytes,IV,43,0.5657670070723948,0.8141099713147073
test,Categorical MCEM-MMIL,I,T lymphocytes,IV,248,0.5574912133268061,0.8955550987994997
test,Categorical MCEM-MMIL,I,Myeloid cells,IV,168,0.42826625193048845,0.9981602916695601
test,Categorical MCEM-MMIL,I,Fibroblasts,IV,31,0.17082577128197346,0.6812372333967375
test,Categorical MCEM-MMIL,II_III,Myeloid cells,I,53,0.5358981937218207,0.9091773639462093
test,Categorical MCEM-MMIL,II_III,B lymphocytes,I,40,0.490764491235938,0.7755349532676654
test,Categorical MCEM-MMIL,II_III,T lymphocytes,I,138,0.4829166114928533,0.7643967624681661
test,Categorical MCEM-MMIL,II_III,MAST cells,I,3,0.3630948804811198,0.6852669277778574
test,Categorical MCEM-MMIL,II_III,Undetermined,I,1,0.259243179508942,0.259243179508942
test,Categorical MCEM-MMIL,II_III,NK cells,I,5,0.11136643666310062,0.20492832542249023
test,Categorical MCEM-MMIL,II_III,Endothelial cells,I,1,0.1093171559227291,0.1093171559227291
test,Categorical MCEM-MMIL,II_III,Epithelial cells,I,10,7.479916512218158e-05,7.866205747031677e-05
test,Categorical MCEM-MMIL,II_III,NK cells,II_III,5,0.09655335401599921,0.2541373453820115
test,Categorical MCEM-MMIL,II_III,Myeloid cells,II_III,53,0.08256347432408892,0.2156146112283499
test,Categorical MCEM-MMIL,II_III,MAST cells,II_III,3,0.06572199645285363,0.14575129185158947
test,Categorical MCEM-MMIL,II_III,T lymphocytes,II_III,138,0.008506491740204025,0.01884342304709899
test,Categorical MCEM-MMIL,II_III,Endothelial cells,II_III,1,0.0012858563817067,0.0012858563817067
test,Categorical MCEM-MMIL,II_III,B lymphocytes,II_III,40,0.00021158896288023477,0.0004011094363166302
test,Categorical MCEM-MMIL,II_III,Undetermined,II_III,1,0.0001409604790876,0.0001409604790876
test,Categorical MCEM-MMIL,II_III,Epithelial cells,II_III,10,1.7869711320224416e-06,5.232309334774735e-06
test,Categorical MCEM-MMIL,II_III,Epithelial cells,IV,10,0.9999234138637458,0.9999998947224923
test,Categorical MCEM-MMIL,II_III,Endothelial cells,IV,1,0.8893969876955642,0.8893969876955642
test,Categorical MCEM-MMIL,II_III,NK cells,IV,5,0.7920802093209,0.9353521877082334
test,Categorical MCEM-MMIL,II_III,Undetermined,IV,1,0.7406158600119703,0.7406158600119703
test,Categorical MCEM-MMIL,II_III,MAST cells,IV,3,0.5711831230660266,0.8645430897788474
test,Categorical MCEM-MMIL,II_III,B lymphocytes,IV,40,0.5090239198011817,0.8927291016044561
test,Categorical MCEM-MMIL,II_III,T lymphocytes,IV,138,0.5085768967669425,0.8004233889243387
test,Categorical MCEM-MMIL,II_III,Myeloid cells,IV,53,0.38153833195409026,0.9897810431064396
test,Categorical MCEM-MMIL,IV,T lymphocytes,I,344,0.45728568353769194,0.7247462180269875
test,Categorical MCEM-MMIL,IV,B lymphocytes,I,195,0.44770130387712614,0.7412401849737504
test,Categorical MCEM-MMIL,IV,Undetermined,I,8,0.25774216011913087,0.404412554010821
test,Categorical MCEM-MMIL,IV,NK cells,I,34,0.13092596530726702,0.2741468874510472
test,Categorical MCEM-MMIL,IV,MAST cells,I,1,0.082887604573816,0.082887604573816
test,Categorical MCEM-MMIL,IV,Fibroblasts,I,6,0.06041626703873249,0.1586773043978946
test,Categorical MCEM-MMIL,IV,Myeloid cells,I,160,0.040383701791413554,0.10610826147883458
test,Categorical MCEM-MMIL,IV,Oligodendrocytes,I,6,0.0208374438636256,0.05687894029591595
test,Categorical MCEM-MMIL,IV,Epithelial cells,I,267,0.00036155164759247064,0.00014849553426660015
test,Categorical MCEM-MMIL,IV,Oligodendrocytes,II_III,6,0.8130595280445467,0.9972998968730872
test,Categorical MCEM-MMIL,IV,Fibroblasts,II_III,6,0.10829956502015238,0.324050697654175
test,Categorical MCEM-MMIL,IV,NK cells,II_III,34,0.01212138472336885,0.02747983695774836
test,Categorical MCEM-MMIL,IV,T lymphocytes,II_III,344,0.0042860785229503675,0.00928598169431144
test,Categorical MCEM-MMIL,IV,MAST cells,II_III,1,0.0033532738805197,0.0033532738805197
test,Categorical MCEM-MMIL,IV,Myeloid cells,II_III,160,0.0008256324189500393,0.0018162449433780784
test,Categorical MCEM-MMIL,IV,Undetermined,II_III,8,0.00047815382997867497,0.0008342821149689899
test,Categorical MCEM-MMIL,IV,B lymphocytes,II_III,195,0.00016545630426045556,0.00030289178917388
test,Categorical MCEM-MMIL,IV,Epithelial cells,II_III,267,1.0384498433726576e-06,4.095507999580984e-07
test,Categorical MCEM-MMIL,IV,Epithelial cells,IV,267,0.9996374099025641,0.9999999948863767
test,Categorical MCEM-MMIL,IV,Myeloid cells,IV,160,0.9587906657896363,0.9992220721000856
test,Categorical MCEM-MMIL,IV,MAST cells,IV,1,0.9137591215456642,0.9137591215456642
test,Categorical MCEM-MMIL,IV,NK cells,IV,34,0.8569526499693642,0.9751489328586144
test,Categorical MCEM-MMIL,IV,Fibroblasts,IV,6,0.8312841679411149,0.9991211824214432
test,Categorical MCEM-MMIL,IV,Undetermined,IV,8,0.7417796860508904,0.8742256671489694
test,Categorical MCEM-MMIL,IV,B lymphocytes,IV,195,0.5521332398186134,0.8793759836824818
test,Categorical MCEM-MMIL,IV,T lymphocytes,IV,344,0.5384282379393576,0.8355747320904712
test,Categorical MCEM-MMIL,IV,Oligodendrocytes,IV,6,0.16610302809182761,0.49830874552653626
test,Naive inherited-label classifier,I,B lymphocytes,I,43,0.46550147169076506,0.5510485212823857
test,Naive inherited-label classifier,I,Myeloid cells,I,168,0.43386291201337057,0.6839498574082616
test,Naive inherited-label classifier,I,T lymphocytes,I,248,0.39761027371399804,0.5188706535184767
