split,model,n_patients,multiclass_logloss,accuracy,balanced_accuracy,macro_f1,aggregation
test,Categorical EM-MMIL,12,1.1979962827842583,0.5,0.39999999999999997,0.4791666666666667,q90_prob
test,Categorical EM-MMIL,12,1.2433251024250715,0.5,0.39999999999999997,0.4791666666666667,q99_prob
test,Categorical EM-MMIL,12,1.3547988990353925,0.5,0.39999999999999997,0.47619047619047616,mean_prob
test,Categorical EM-MMIL,12,1.7099645233518483,0.5,0.39999999999999997,0.47619047619047616,median_prob
test,Categorical MCEM-MMIL,12,1.2149412346666417,0.5,0.39999999999999997,0.47619047619047616,q90_prob
test,Categorical MCEM-MMIL,12,1.24034183348095,0.5,0.39999999999999997,0.4791666666666667,q99_prob
test,Categorical MCEM-MMIL,12,1.3703332214594062,0.5,0.39999999999999997,0.47619047619047616,mean_prob
test,Categorical MCEM-MMIL,12,1.740117441401348,0.4166666666666667,0.3333333333333333,0.4107142857142857,median_prob
test,Naive inherited-label classifier,12,0.9562338738411359,0.5,0.39999999999999997,0.48214285714285715,q90_prob
test,Naive inherited-label classifier,12,0.975953156017621,0.5,0.39999999999999997,0.47619047619047616,mean_prob
test,Naive inherited-label classifier,12,0.9853156216167024,0.4166666666666667,0.3333333333333333,0.4107142857142857,median_prob
test,Naive inherited-label classifier,12,1.0474289046383498,0.5,0.39999999999999997,0.4791666666666667,q99_prob
train,Categorical EM-MMIL,32,0.8621117704875774,0.71875,0.5944444444444444,0.6076023391812866,q90_prob
train,Categorical EM-MMIL,32,0.9010461630109696,0.71875,0.5555555555555555,0.7756892230576442,mean_prob
train,Categorical EM-MMIL,32,0.9424088757856355,0.53125,0.42777777777777776,0.3846153846153846,q99_prob
train,Categorical EM-MMIL,32,1.3226329602631524,0.6875,0.5333333333333333,0.742014742014742,median_prob
train,Categorical MCEM-MMIL,32,0.8675698903675388,0.6875,0.5277777777777778,0.7434210526315789,q90_prob
train,Categorical MCEM-MMIL,32,0.9098695278911253,0.6875,0.5333333333333333,0.742014742014742,mean_prob
train,Categorical MCEM-MMIL,32,0.9488746750756734,0.5,0.3611111111111111,0.40301003344481606,q99_prob
train,Categorical MCEM-MMIL,32,1.356276826959966,0.6875,0.5333333333333333,0.742014742014742,median_prob
train,Naive inherited-label classifier,32,0.8141799774419296,0.6875,0.5333333333333333,0.742014742014742,mean_prob
train,Naive inherited-label classifier,32,0.8214570574338971,0.6875,0.5333333333333333,0.742014742014742,q90_prob
train,Naive inherited-label classifier,32,0.8458803766286508,0.6875,0.5333333333333333,0.742014742014742,median_prob
train,Naive inherited-label classifier,32,0.8934028786126299,0.46875,0.3333333333333333,0.6382978723404256,q99_prob
