experiment_id,task_type,categorical_scheme,feature_method,n_components,model_backend,glmnet_alpha,seed,rho,label_strength,mcem_samples,model,aggregation,n_patients,n_early,n_advanced,auroc,multiclass_logloss,accuracy,balanced_accuracy,macro_f1,metric_name,metric_value
EXP039_categorical_three_stage_PCAk10_glmnet_lasso_seed2026,categorical,three_stage,PCA,10,glmnet,1,2026,,0.7,30,Categorical EM-MMIL,q90_prob,12,,,,1.1979962827842583,0.5,0.39999999999999997,0.4791666666666667,accuracy,0.5
EXP039_categorical_three_stage_PCAk10_glmnet_lasso_seed2026,categorical,three_stage,PCA,10,glmnet,1,2026,,0.7,30,Categorical MCEM-MMIL,q90_prob,12,,,,1.2149412346666417,0.5,0.39999999999999997,0.47619047619047616,accuracy,0.5
EXP039_categorical_three_stage_PCAk10_glmnet_lasso_seed2026,categorical,three_stage,PCA,10,glmnet,1,2026,,0.7,30,Naive inherited-label classifier,q90_prob,12,,,,0.9562338738411359,0.5,0.39999999999999997,0.48214285714285715,accuracy,0.5
