iter,delta,mean_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.07658455277311728,0.6637285923052374,0.8695557252246471,0.6499397832195906
2,0.042298010281550086,0.5583516485840052,0.7973939232439182,0.6529506222400643
3,0.025068036898514636,0.4911751043037613,0.794574772282023,0.6555600160578081
4,0.016363569553335917,0.4460491935180236,0.8187648940436084,0.6589723002810116
5,0.012084519865474725,0.41355434594808593,0.8551711264339074,0.6593737454837415
6,0.009933577394812366,0.38872200135641577,0.8989731417219365,0.6595744680851063
7,0.0076107363357040105,0.36915045098066585,0.9441317607878704,0.6631874749096748
8,0.006251771634190531,0.3538186684380778,0.9878112641938636,0.6643918105178643
9,0.0051693111527631,0.34132498272484724,1.0291200742031277,0.665194700923324
10,0.004051509745260248,0.33111793008499596,1.0679208434480452,0.6649939783219591
11,0.003309818726886393,0.32268357040260276,1.1036254539225072,0.6655961461260538
12,0.0027514968278559153,0.3156148842007124,1.1361960504104616,0.6665997591328784
13,0.0023285922960164748,0.3096091986203054,1.1661113836955894,0.667402649538338
14,0.0020040414577300256,0.3044391792691016,1.19400781336147,0.667402649538338
15,0.00175525623251031,0.29992818251776543,1.2199536311224664,0.6678040947410678
16,0.0015651317357633834,0.2959362501483051,1.2444265554062213,0.6676033721397029
17,0.0014285700483660066,0.29234542154945403,1.2679451472758345,0.6684062625451626
18,0.0013542209938625152,0.2890534055395497,1.2905136901859784,0.6688077077478924
19,0.001369858068626776,0.2860014976684648,1.3124501078510198,0.6694098755519872
20,0.0015288590290012457,0.2832203935117806,1.335231241865258,0.6712163789642713
21,0.0016786611296131463,0.28078740302697575,1.3584086954041525,0.6708149337615416
22,0.001518420307960522,0.27869698352402206,1.379237954501809,0.6706142111601766
23,0.001279399239675937,0.27689115728953717,1.3971712274630672,0.6704134885588118
24,0.0010820548265205712,0.2753146260405092,1.4125971820419398,0.6698113207547169
25,0.0009286353320483845,0.27392420273382356,1.4260200681304525,0.6700120433560819
26,0.0008099542316258824,0.2726849174481553,1.4381416909082836,0.6700120433560819
27,0.0007160763611474075,0.27156942185329,1.4491606108352018,0.6692091529506222
28,0.0006402818676196088,0.27055600496405896,1.4593598645783936,0.6694098755519872
29,0.0005766947372766397,0.2696305619093285,1.4686918057408949,0.6692091529506222
30,0.0005222720915973285,0.26877906649434186,1.4772918972290723,0.6690084303492573
