split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
test,Categorical EM-MMIL,I,B lymphocytes,I,43,0.6048294686837228,0.7608937280823758
test,Categorical EM-MMIL,I,T lymphocytes,I,248,0.557106709276736,0.7757534076829568
test,Categorical EM-MMIL,I,Myeloid cells,I,168,0.5197624453839682,0.8033504765899689
test,Categorical EM-MMIL,I,Undetermined,I,2,0.5147925395956319,0.666092237089398
test,Categorical EM-MMIL,I,NK cells,I,81,0.4559681182916113,0.6416658759117126
test,Categorical EM-MMIL,I,MAST cells,I,35,0.28539898555243476,0.4166134568527716
test,Categorical EM-MMIL,I,Endothelial cells,I,29,0.22327621969393213,0.292770180367696
test,Categorical EM-MMIL,I,Epithelial cells,I,109,0.21391623541809793,0.2858338715812433
test,Categorical EM-MMIL,I,Fibroblasts,I,31,0.169912380528046,0.2673394203486779
test,Categorical EM-MMIL,I,Fibroblasts,II_III,31,0.2993264117955962,0.7442102224340406
test,Categorical EM-MMIL,I,Epithelial cells,II_III,109,0.21646200618715197,0.5622242362317267
test,Categorical EM-MMIL,I,Endothelial cells,II_III,29,0.17301451753900654,0.22120683263299706
test,Categorical EM-MMIL,I,NK cells,II_III,81,0.15315294714465597,0.3000504970550537
test,Categorical EM-MMIL,I,T lymphocytes,II_III,248,0.11963496738050586,0.30030740489541785
test,Categorical EM-MMIL,I,MAST cells,II_III,35,0.09825219504562252,0.2641836260639201
test,Categorical EM-MMIL,I,Myeloid cells,II_III,168,0.06832874353509559,0.132164761605401
test,Categorical EM-MMIL,I,Undetermined,II_III,2,0.05495068851066105,0.06481170142283534
test,Categorical EM-MMIL,I,B lymphocytes,II_III,43,0.04429939846905361,0.0744800631266139
test,Categorical EM-MMIL,I,MAST cells,IV,35,0.6163488194019427,0.7871024357975243
test,Categorical EM-MMIL,I,Endothelial cells,IV,29,0.6037092627670613,0.6866378362363826
test,Categorical EM-MMIL,I,Epithelial cells,IV,109,0.5696217583947499,0.8307040820049075
test,Categorical EM-MMIL,I,Fibroblasts,IV,31,0.5307612076763575,0.775661851063586
test,Categorical EM-MMIL,I,Undetermined,IV,2,0.43025677189370704,0.5716954564752991
test,Categorical EM-MMIL,I,Myeloid cells,IV,168,0.41190881108093624,0.8122873621527317
test,Categorical EM-MMIL,I,NK cells,IV,81,0.3908789345637326,0.6147069128887273
test,Categorical EM-MMIL,I,B lymphocytes,IV,43,0.35087113284722343,0.514982416605646
test,Categorical EM-MMIL,I,T lymphocytes,IV,248,0.323258323342758,0.5539518957675954
test,Categorical EM-MMIL,II_III,T lymphocytes,I,138,0.5622997803086556,0.8026939610297273
test,Categorical EM-MMIL,II_III,Myeloid cells,I,53,0.5031926543673749,0.7892796662353079
test,Categorical EM-MMIL,II_III,B lymphocytes,I,40,0.45707786923028015,0.6559467753398257
test,Categorical EM-MMIL,II_III,MAST cells,I,3,0.45229624092940623,0.6988772520502654
test,Categorical EM-MMIL,II_III,NK cells,I,5,0.4348882891441441,0.4701085121413494
test,Categorical EM-MMIL,II_III,Endothelial cells,I,1,0.34173538771666,0.34173538771666
test,Categorical EM-MMIL,II_III,Epithelial cells,I,10,0.27918201247090985,0.33159145571258886
test,Categorical EM-MMIL,II_III,Undetermined,I,1,0.2748544391309721,0.2748544391309721
test,Categorical EM-MMIL,II_III,Epithelial cells,II_III,10,0.3815567509526198,0.5828915746635753
test,Categorical EM-MMIL,II_III,NK cells,II_III,5,0.1188322204389061,0.16248188212881753
test,Categorical EM-MMIL,II_III,Endothelial cells,II_III,1,0.0849358277777459,0.0849358277777459
test,Categorical EM-MMIL,II_III,Undetermined,II_III,1,0.0781130308756367,0.0781130308756367
test,Categorical EM-MMIL,II_III,Myeloid cells,II_III,53,0.05494285987087934,0.10085112150395464
test,Categorical EM-MMIL,II_III,MAST cells,II_III,3,0.04693651490388131,0.056277184245896665
test,Categorical EM-MMIL,II_III,T lymphocytes,II_III,138,0.046340927294870805,0.1229747260969972
test,Categorical EM-MMIL,II_III,B lymphocytes,II_III,40,0.0304173339864052,0.03812728103397359
test,Categorical EM-MMIL,II_III,Undetermined,IV,1,0.6470325299933912,0.6470325299933912
test,Categorical EM-MMIL,II_III,Endothelial cells,IV,1,0.573328784505594,0.573328784505594
test,Categorical EM-MMIL,II_III,B lymphocytes,IV,40,0.5125047967833145,0.7118097421419475
test,Categorical EM-MMIL,II_III,MAST cells,IV,3,0.5007672441667124,0.6871568996495011
test,Categorical EM-MMIL,II_III,NK cells,IV,5,0.4462794904169497,0.5269569206784731
test,Categorical EM-MMIL,II_III,Myeloid cells,IV,53,0.44186448576174575,0.7895435023863804
test,Categorical EM-MMIL,II_III,T lymphocytes,IV,138,0.3913592923964736,0.6809039912288791
test,Categorical EM-MMIL,II_III,Epithelial cells,IV,10,0.3392612365764703,0.5259542099725871
test,Categorical EM-MMIL,IV,B lymphocytes,I,195,0.33394751458941757,0.6399757037292898
test,Categorical EM-MMIL,IV,NK cells,I,34,0.3180512407699685,0.5618712779670438
test,Categorical EM-MMIL,IV,T lymphocytes,I,344,0.30234040780049387,0.6188896848643904
test,Categorical EM-MMIL,IV,Undetermined,I,8,0.20337704743422227,0.3086225051931269
test,Categorical EM-MMIL,IV,MAST cells,I,1,0.1891265891615204,0.1891265891615204
test,Categorical EM-MMIL,IV,Fibroblasts,I,6,0.1783074796914277,0.23636395764232798
test,Categorical EM-MMIL,IV,Myeloid cells,I,160,0.17628029030237177,0.3206954072726589
test,Categorical EM-MMIL,IV,Epithelial cells,I,267,0.13885563353171404,0.225891533089316
test,Categorical EM-MMIL,IV,Oligodendrocytes,I,6,0.13337916271261638,0.20893552564348922
test,Categorical EM-MMIL,IV,Oligodendrocytes,II_III,6,0.24478716577380646,0.34066270707244656
test,Categorical EM-MMIL,IV,Fibroblasts,II_III,6,0.10494423376051669,0.13437703465154802
test,Categorical EM-MMIL,IV,Undetermined,II_III,8,0.07541202066487249,0.11772477585224121
test,Categorical EM-MMIL,IV,NK cells,II_III,34,0.051090140140358356,0.12085165633653384
test,Categorical EM-MMIL,IV,Myeloid cells,II_III,160,0.026726556170746058,0.04182292461035913
test,Categorical EM-MMIL,IV,Epithelial cells,II_III,267,0.026232333549650225,0.0397238216489027
test,Categorical EM-MMIL,IV,MAST cells,II_III,1,0.0260747568767138,0.0260747568767138
test,Categorical EM-MMIL,IV,T lymphocytes,II_III,344,0.02270173342790065,0.03711475925673737
test,Categorical EM-MMIL,IV,B lymphocytes,II_III,195,0.022149446462721045,0.02815499918240392
test,Categorical EM-MMIL,IV,Epithelial cells,IV,267,0.8349120329186356,0.9144015777184891
test,Categorical EM-MMIL,IV,Myeloid cells,IV,160,0.796993153526882,0.9243440264336324
test,Categorical EM-MMIL,IV,MAST cells,IV,1,0.7847986539617657,0.7847986539617657
test,Categorical EM-MMIL,IV,Undetermined,IV,8,0.7212109319009052,0.8658924083900191
test,Categorical EM-MMIL,IV,Fibroblasts,IV,6,0.7167482865480554,0.7992241614624971
test,Categorical EM-MMIL,IV,T lymphocytes,IV,344,0.6749578587716054,0.9051116565988131
test,Categorical EM-MMIL,IV,B lymphocytes,IV,195,0.6439030389478613,0.8781109596695389
test,Categorical EM-MMIL,IV,NK cells,IV,34,0.6308586190896731,0.8939147449231645
test,Categorical EM-MMIL,IV,Oligodendrocytes,IV,6,0.621833671513577,0.7275105068922156
test,Categorical MCEM-MMIL,I,B lymphocytes,I,43,0.5990908686346103,0.75020075115662
test,Categorical MCEM-MMIL,I,T lymphocytes,I,248,0.5579463569846909,0.7749692345588948
test,Categorical MCEM-MMIL,I,Myeloid cells,I,168,0.5226645702426906,0.8126719364280313
