iter,delta,mean_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.0893320652469973,0.585719374590163,0.725553270096733,0.8008831794460056
2,0.038112118082703435,0.46856646800026447,0.6083071998015295,0.7834203131272581
3,0.017832085123008472,0.4162535028922045,0.5819053860937878,0.779205138498595
4,0.009542616451023207,0.3916690382589121,0.5820109951709427,0.7761942994781212
5,0.006137847666744773,0.37861434817882383,0.5871167855424335,0.7769971898835809
6,0.004481086486923277,0.37083369974072833,0.5924671795745277,0.7759935768767563
7,0.0036619517361695816,0.3656056024457179,0.5964888197810072,0.7741870734644721
8,0.0034364932161013314,0.3627927007689014,0.6001036649439284,0.7733841830590125
9,0.0032085069151693655,0.36072341489194926,0.6028494443991667,0.7737856282617422
10,0.0030793770755448333,0.3590803954279345,0.6043457136298616,0.774387796065837
11,0.0028700879271583326,0.3580718785167462,0.6056438860895385,0.7731834604576475
12,0.002760466235786705,0.3573368872617788,0.6071158144115708,0.7739863508631072
13,0.002616349168918044,0.35658351743402017,0.607986917857602,0.774387796065837
14,0.002622876574085113,0.35622876782271307,0.608544303724748,0.7735849056603774
15,0.003327087836985344,0.3560204996827575,0.6091921069278123,0.7725812926535528
16,0.002919567465226204,0.3558531307333896,0.6099577920356638,0.7731834604576475
17,0.002684565320933268,0.3554899991444042,0.6100785983852212,0.7725812926535528
18,0.002706220916317891,0.35531643705416993,0.6102935388514814,0.7729827378562826
19,0.00277333168039511,0.3549845345772803,0.6105571252673453,0.7733841830590125
20,0.002888167518409438,0.3551294085976743,0.610860950451559,0.7747892412685669
21,0.0028952216497797226,0.3548696717208902,0.6109273408379293,0.7737856282617422
22,0.0027622013488687895,0.35463160662790394,0.6112794441530862,0.7735849056603774
23,0.00278300736649471,0.3541380006272153,0.6115008901513979,0.7729827378562826
24,0.002953279145417929,0.3546072309319695,0.6119436156218908,0.7725812926535528
25,0.002785372503072367,0.35430980466806045,0.6122387735254475,0.7727820152549177
26,0.002670949272978512,0.3542065007643317,0.6121369769236945,0.7735849056603774
27,0.0028017332647537114,0.35392429686993304,0.6118180268216322,0.7745885186672019
28,0.0028496157008593057,0.35404666190883155,0.611452211485346,0.7747892412685669
29,0.0026044969431783345,0.35412623373867264,0.6119884784063048,0.7749899638699318
30,0.0027618093025037955,0.3546262505797017,0.6116619638804385,0.7731834604576475
