iter,delta,mean_q_advanced,mean_q_mc_advanced,train_logloss_inherited
1,0.04528148205210154,0.3000000000000001,0.299194847020934,1.0999695045628202
2,0.039326296110099836,0.3,0.29541536421331815,1.1190023164812468
3,0.03437330041229413,0.3000000000000001,0.29828549777398883,1.1643826797700185
4,0.02944534962064924,0.29998426837997755,0.30104196267879135,1.2377774531592964
5,0.02316456270846212,0.2995283910987721,0.2986549209055603,1.3310991648141386
6,0.0202573514530087,0.29832765577571074,0.29917590224495594,1.4436277208043304
7,0.013757336844407764,0.29694320422276066,0.29973477313630764,1.546161769324732
8,0.010101138925004504,0.29443956133632637,0.29833285971393386,1.640627993176935
9,0.007670207977296113,0.2904530329654597,0.2933882731836696,1.7393549455902977
10,0.005304338787220647,0.2866950738000633,0.28902150232073504,1.8193833258843937
11,0.002680505186537702,0.28574922429015154,0.28848157620536136,1.863270399852064
12,0.0023061110009201,0.28426244022460756,0.28600928294022926,1.916876507202507
13,0.0018405073348227205,0.2832744943179052,0.2841242777304158,1.944569287975968
14,0.0021298955351031473,0.28229943182640627,0.2824476650563607,1.9744305390873809
15,0.0015493384474984228,0.28201819885498197,0.28210665908875626,1.9857417448572277
16,0.0010427679538139757,0.28203032379430254,0.2822961068485365,1.9837761869752748
17,0.0012656092016828063,0.2817256587931309,0.2813299232736573,1.9972313879984747
18,0.001243536882424295,0.28223079455129596,0.2824287202803827,1.9988368002506507
19,0.0013396274368762968,0.2823140877029554,0.2822487449085915,2.0151630605781317
20,0.0010035721892336636,0.28195147684302946,0.28168040162925073,2.018104446640508
21,0.0009931705535902704,0.28132951983112553,0.2804679359666572,2.0271550997162486
22,0.0014030445917743446,0.28127117314927197,0.2803826844747561,2.0375036801738142
23,0.001201351624564126,0.2813085694867803,0.28051529790660223,2.0338157488084048
24,0.0006705472367618438,0.28160880651375575,0.28111205834991004,2.029256748613956
25,0.0005103363222654059,0.28197162812419363,0.28190773894098703,2.0268207593625465
26,0.0009774082197723938,0.2821678937222278,0.2821161314767453,2.0210192840325387
27,0.000732910008930958,0.28191883424948355,0.2814814814814815,2.0328783915137665
28,0.0010141924697160487,0.2830571243215265,0.28381168892677844,2.025397502862957
29,0.0007299439820113148,0.2826724051900921,0.2827507814720091,2.039110451039958
30,0.0008901254087710525,0.28251996003902113,0.282675002368097,2.0384068083597735
