iter,delta,mean_q_advanced,train_logloss_inherited
1,0.05630156041809033,0.3000000000000001,1.0307086178881213
2,0.037304951099416415,0.3000000000000001,1.04599988266953
3,0.02644794250378901,0.2999632931748435,1.114543642557732
4,0.01965741368293241,0.2999328200907769,1.2075796086126573
5,0.01518630547704451,0.2998932063196658,1.311218563517878
6,0.012130098156945048,0.2998675062293505,1.418586431276102
7,0.009958080726421627,0.29985791647996257,1.5265287602045485
8,0.008371497138300337,0.29985334932425883,1.6338692548720062
9,0.0071789716888463855,0.2998446018983039,1.740188216616636
10,0.006254242891252295,0.29983400979330266,1.8452501694484398
11,0.005526041721164655,0.29982277106365024,1.9490221532397287
12,0.004941174370415362,0.2998100118449198,2.0518644884817925
13,0.004456796915953629,0.2997943267675439,2.1539357437534834
14,0.004053726851419727,0.2997820742528608,2.254888444445675
15,0.0037142997387426342,0.29977238074482365,2.3552014628942617
16,0.0034211875034635335,0.29976289711846726,2.4541614493647037
17,0.003163255228191583,0.2997522415527955,2.5517420691268544
18,0.0029379143930268205,0.2997414548101047,2.6486335598326844
19,0.0027355913109332356,0.29973167656140054,2.7446382360438055
20,0.0025523927835533877,0.2997221798478297,2.8404013511093713
21,0.002385688454062657,0.29971369132950687,2.935497101156726
22,0.0022336250583663807,0.299707848707426,3.0295708138558846
23,0.002094605741506933,0.29970372674018964,3.122522853359947
24,0.0019650533994014147,0.29970133529171045,3.214251410927163
25,0.0018437430679257,0.2996988757265932,3.3051835850980877
26,0.0017283094532778772,0.29969712906565493,3.394540392280336
27,0.0016208720255904442,0.2996965246967423,3.482149152758538
28,0.0015201764220070843,0.29969708946212376,3.567961933992675
29,0.0014260947680529445,0.2996980065982037,3.6517220709401657
30,0.0013380378086117798,0.29969964104282243,3.733071061983275
