iter,delta,mean_q_advanced,mean_q_mc_advanced,train_logloss_inherited
1,0.05693457416403366,0.3,0.299194847020934,1.0326758546931265
2,0.0382832243285743,0.2999958984078727,0.2970919768873733,1.0538931319076208
3,0.026650462661394887,0.29995654501615354,0.2997063559723406,1.1192248797861915
4,0.020197345278749935,0.2999187060489631,0.29985791418016483,1.2155104265880374
5,0.015550814272586179,0.2998760787580603,0.2993653500047362,1.3199806697769167
6,0.012987837164158607,0.2998791515936013,0.30064412238325283,1.4261575302908165
7,0.00959531178360631,0.29988103730725035,0.3010040731268353,1.5239646404716078
8,0.009476245319309583,0.2998317294210446,0.2993274604527802,1.6470455008773726
9,0.007734846942012485,0.2998665043485363,0.3007104290991759,1.7533069353252226
10,0.007086087220979257,0.2997910161746447,0.299194847020934,1.8633292782095108
11,0.006346586575420847,0.29981288202735307,0.2999431656720659,1.97526747236203
12,0.005884894547464403,0.29983761612456905,0.30044520223548354,2.0879038609490026
13,0.004812640370162262,0.2998306543302814,0.30052098133939564,2.1817515754167043
14,0.0053452277940873125,0.2996645142297854,0.2989959268731647,2.3033441015843485
15,0.004883706080054864,0.29994540084548776,0.30206498058160464,2.3903704390158462
16,0.0041862463737293715,0.2997335131044259,0.2996968835843516,2.463004558615134
17,0.004052907652531853,0.29974906490845005,0.2999052761201099,2.558920604333023
18,0.00414278344311844,0.2997321171362783,0.29989580373212094,2.6730243973602525
19,0.0034912424347099467,0.2997484179180573,0.300047361939945,2.788148447777347
20,0.004080424363733575,0.2996416210385474,0.29940323955669224,2.8875404685212036
21,0.003026107450525991,0.2998502800318633,0.30070095671118685,2.968966374646546
22,0.003474047421353098,0.2998151638915536,0.30044520223548354,3.0865696223284225
23,0.0028001075788104688,0.2998148854028005,0.30044520223548354,3.1489939884841647
24,0.003281421191201306,0.29967905489847574,0.29973477313630764,3.2216578975704766
25,0.0030901183387289453,0.29997139746836454,0.30134507909443975,3.293507772627772
26,0.002736460355719902,0.2997584675807507,0.3000473619399451,3.3269102260219845
27,0.0033257022854698047,0.2995052933540272,0.2990243440371318,3.413293014605799
28,0.0032381511543785875,0.2995414194478782,0.29921379179691193,3.5718816263476265
29,0.0029933418020785404,0.29926250498442736,0.29838022165387895,3.7001499220741225
30,0.0029990081976103986,0.2994605202291849,0.29903381642512084,3.8389552111050658
