split,model,n_patients,logloss_mean_prob,logloss_median_prob,logloss_q90_prob,logloss_q99_prob
test,Deterministic EM-MMIL,11,1.5495824307064168,4.16827877731386,1.3661880475419919,0.10994054904034783
test,MCEM-MMIL,11,1.4982596834499256,4.377584322119584,1.4056181456519121,0.06300754515914427
test,Naive inherited-label classifier,11,0.3965432134270563,0.3549959791428787,0.6340425578269574,1.0443557675382111
train,Deterministic EM-MMIL,33,0.8429658167050089,2.590623465207949,0.4365261986445928,0.041841538133292264
train,MCEM-MMIL,33,0.8257721275773046,2.6662213656651157,0.44265219223176056,0.028809205192612347
train,Naive inherited-label classifier,33,0.31451441952166304,0.2512320524654489,0.5820842809489374,1.2044357507251229
