iter,delta,mean_entropy,mean_mc_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.09580265401516119,0.5722669263950082,0.7834468566452347,0.7220132596761203,0.7689682858289844
2,0.047033831070004195,0.41652634312315856,0.537693087857459,0.5828654781475698,0.776595744680851
3,0.025861814576449316,0.32939321434419205,0.38486220583224795,0.5548446048374743,0.7808109193095143
4,0.016775673858728874,0.27539761858250494,0.30146814445537246,0.5727881817178673,0.7844239261340827
5,0.011339386794028123,0.2405044237382109,0.25280547684382376,0.6105561790598228,0.7858289843436371
6,0.008683746496149274,0.2158049766976875,0.22023526675446564,0.6590121234694427,0.7888398233641108
7,0.0065270690288679436,0.19859578014733226,0.1988349893504436,0.7085619888715784,0.79084704937776
8,0.005490664478914434,0.18550344065337365,0.18374977338224782,0.7590115533272518,0.7920513849859494
9,0.004185313619942782,0.17583067820933515,0.17124323655598694,0.8031682427323141,0.7928542753914091
10,0.003916980935430347,0.1678566954801525,0.1606548200342343,0.8444034532456934,0.7942593336009635
11,0.0029303857698777056,0.16287181962094746,0.156562597364658,0.8738492849355657,0.7942593336009635
12,0.002848299266412117,0.1576265369866431,0.14820600501044295,0.9064824807990521,0.7958651144118828
13,0.0026233102169629977,0.15403608416544887,0.14524914686986107,0.9327367666566083,0.7942593336009635
14,0.002487129944328913,0.151792839116912,0.14377665615780522,0.9486691494544224,0.7956643918105178
15,0.0020978765009649135,0.1492987672803303,0.1421047652427757,0.968002266831014,0.7968687274187074
16,0.0022443434982831094,0.14729220923438435,0.13762700198931382,0.9835632267204037,0.7972701726214372
17,0.0020156338391961294,0.14603643701902733,0.13773235770424244,0.9941665242843556,0.797671617824167
18,0.002218064468497081,0.14405168974515517,0.1359255468284294,1.0050952205591024,0.7978723404255319
19,0.0018965900870919956,0.14122841461345684,0.1319146480823348,1.0247058752516718,0.7986752308309916
20,0.0020513332968067526,0.14032944806002057,0.13116834670410862,1.0322799677786823,0.7980730630268968
21,0.0022601828121221164,0.13802834642899903,0.12788446415084945,1.0476578240412822,0.7992773986350863
22,0.001989850710639797,0.13610170847267777,0.1261566225598808,1.0606267459307634,0.7990766760337213
23,0.0018329610737023573,0.13511757934102409,0.12512610567521198,1.0696330935263672,0.7986752308309916
24,0.001809352872852463,0.1353199147927419,0.12585696654133446,1.0722605721262684,0.7988759534323565
25,0.0018602325133938076,0.13474731933998163,0.12577449572002805,1.0786551976374832,0.7986752308309916
26,0.0019132490852613877,0.1347811060612975,0.12592840559324445,1.0732486327535957,0.7994781212364512
27,0.0018444915500119468,0.133826846234316,0.12665942496442392,1.082937353109004,0.8010839020473706
28,0.0019410582367271698,0.13262515354528018,0.12413823245752012,1.093563974045959,0.7996788438378162
29,0.0019568751647080058,0.13092160017331678,0.12211443306407757,1.1105813470396235,0.8014853472501003
30,0.0018532164017735174,0.13054961158607498,0.12208128552599332,1.1149302185133176,0.8012846246487354
