split,model,n_patients,multiclass_logloss,accuracy,balanced_accuracy,macro_f1,aggregation
test,Categorical EM-MMIL,12,1.041478146795267,0.75,0.6,0.8181818181818181,mean_prob
test,Categorical EM-MMIL,12,1.0778271139013573,0.5833333333333334,0.4666666666666666,0.6346153846153846,q99_prob
test,Categorical EM-MMIL,12,1.5239138868014181,0.75,0.6,0.8181818181818181,q90_prob
test,Categorical EM-MMIL,12,1.9952534765759797,0.75,0.6,0.8181818181818181,median_prob
test,Categorical MCEM-MMIL,12,1.027155306969912,0.75,0.6,0.8181818181818181,mean_prob
test,Categorical MCEM-MMIL,12,1.100453055557587,0.5833333333333334,0.4666666666666666,0.6346153846153846,q99_prob
test,Categorical MCEM-MMIL,12,1.431595414564043,0.75,0.6,0.8181818181818181,q90_prob
test,Categorical MCEM-MMIL,12,1.73298120173244,0.75,0.6,0.8181818181818181,median_prob
test,Naive inherited-label classifier,12,0.7288708009038216,0.75,0.6,0.8181818181818181,median_prob
test,Naive inherited-label classifier,12,0.7864329855166426,0.75,0.6,0.8181818181818181,mean_prob
test,Naive inherited-label classifier,12,0.9079778157274673,0.75,0.6,0.8181818181818181,q90_prob
test,Naive inherited-label classifier,12,1.0069510370728947,0.5833333333333334,0.4666666666666666,0.6071428571428572,q99_prob
train,Categorical EM-MMIL,32,0.4934003386310306,0.90625,0.7999999999999999,0.8229761904761905,mean_prob
train,Categorical EM-MMIL,32,0.8863152946701118,0.84375,0.7444444444444445,0.7744489099987821,q99_prob
train,Categorical EM-MMIL,32,0.8916809218070827,0.84375,0.7055555555555556,0.7107843137254902,q90_prob
train,Categorical EM-MMIL,32,0.9369590064435818,0.90625,0.7999999999999999,0.8229761904761905,median_prob
train,Categorical MCEM-MMIL,32,0.4993165635762231,0.90625,0.7999999999999999,0.8229761904761905,mean_prob
train,Categorical MCEM-MMIL,32,0.8122771956368975,0.90625,0.7999999999999999,0.8229761904761905,median_prob
train,Categorical MCEM-MMIL,32,0.8406055122521447,0.84375,0.7055555555555556,0.7107843137254902,q90_prob
train,Categorical MCEM-MMIL,32,0.8938148751712625,0.84375,0.7444444444444445,0.7744489099987821,q99_prob
train,Naive inherited-label classifier,32,0.46931189412318153,0.90625,0.7999999999999999,0.8229761904761905,median_prob
train,Naive inherited-label classifier,32,0.5404391392247412,0.90625,0.7999999999999999,0.8229761904761905,mean_prob
train,Naive inherited-label classifier,32,0.6775891303111016,0.875,0.7722222222222221,0.7990620490620491,q90_prob
train,Naive inherited-label classifier,32,0.8490899029584545,0.84375,0.7444444444444445,0.7792207792207791,q99_prob
