split,model,n_patients,logloss_mean_prob,logloss_median_prob,logloss_q90_prob,logloss_q99_prob
test,Deterministic EM-MMIL,11,1.1307543993443119,1.7733056407186856,0.5777898909547803,0.2847275279220373
test,MCEM-MMIL,11,1.1356708536218434,1.7775445221640347,0.5797135809554643,0.28894194266125817
test,Naive inherited-label classifier,11,0.45154454617827217,0.4345791836322643,0.6198670351003943,1.0247890119116763
train,Deterministic EM-MMIL,33,1.0116416298223627,1.6574325810993542,0.5502091439669831,0.28793285878761965
train,MCEM-MMIL,33,1.0137710650575276,1.669040521746366,0.5552382453357441,0.2860013394731667
train,Naive inherited-label classifier,33,0.45885543595803485,0.42735993715008025,0.6598920746923429,1.0931207107135068
