iter,delta,mean_q_advanced,mean_q_mc_advanced,train_logloss_inherited
1,0.051086948110027654,0.3000000000000001,0.299194847020934,1.0789145320105447
2,0.039712591298869726,0.2999921600764636,0.2966183574879227,1.0968440289038783
3,0.029931558667040926,0.29990484504063086,0.3013640238704177,1.1444295105114843
4,0.023274552725372814,0.29972523600020196,0.29822866344605475,1.2362014039026887
5,0.01686525029995302,0.2994664220499424,0.299223264184901,1.3237521178491867
6,0.013779242600676927,0.29921809348875034,0.3003410059676044,1.418079135227252
7,0.009805649597076863,0.2987999621121197,0.29783082315051623,1.4955052942565419
8,0.008544248076023444,0.29872642290414975,0.2993464052287581,1.5505416249669766
9,0.008237748591389473,0.29862826458291153,0.2994884910485934,1.6071504305334323
10,0.007758287905674803,0.2983800889014465,0.29900539926115366,1.662080085426814
11,0.007251058053660061,0.2982645490869929,0.29912854030501085,1.692397711537558
12,0.0065183383555595786,0.297811207113055,0.2977834612105712,1.7433514092182112
13,0.006574847115211195,0.29736879801226823,0.29694041867954907,1.7708315204950085
14,0.0067648042786254,0.29657867911576996,0.29571848062896655,1.8228097277902815
15,0.006353423002155334,0.2960185741685457,0.2960310694326039,1.8527804266358274
16,0.005398360852604512,0.29574437735664494,0.29699725300748314,1.8789506496257677
17,0.004602943281634866,0.29510413451062867,0.2963436582362413,1.892993109847978
18,0.004700381504741242,0.2941599233283699,0.29466704556218626,1.9248678900346479
19,0.003679750715867465,0.2937807917606466,0.29436392914653786,1.961858250569434
20,0.0031171375486451405,0.29289963931649454,0.2928672918442739,1.9814025382071807
21,0.002521411392474691,0.2925795327057713,0.29257364781661455,2.0056478788222827
22,0.002083381687008668,0.29230471099254585,0.2924031448328124,2.018729488418579
23,0.001723853483622889,0.29240960466707705,0.2929525433361751,2.0166710254120837
24,0.002023741189817647,0.2922269230160956,0.29264942692052665,2.015107174758897
25,0.0017684992475946481,0.2919577411917738,0.29198635976129583,2.023684436166759
26,0.0016664964103315545,0.2922675687934991,0.29290518139623,2.015465132190405
27,0.0016656022695998043,0.2919940296418987,0.2923557828928673,2.0257798901736925
28,0.0013441949736776747,0.29200516795368864,0.29246945154873544,2.035317004877989
29,0.0017595694083384133,0.2916066625166985,0.2917874396135266,2.050754804127367
30,0.0017233633126804279,0.2910684005309027,0.2906412806668561,2.051557203698165
