iter,delta,mean_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.07658385117632274,0.6637305933558498,0.8695578445853315,0.6499397832195906
2,0.04235316010619546,0.5582576849988616,0.7974708198026101,0.653552790044159
3,0.0248323596845321,0.49137594743454466,0.7944903611827072,0.6559614612605379
4,0.016423732489310904,0.446230024452885,0.8186342087595616,0.6595744680851063
5,0.011952258754803761,0.4135733084186162,0.8553616653121298,0.6599759132878362
6,0.009260533236225313,0.3888113919578494,0.8977990608504582,0.6621838619028503
7,0.007467088652445022,0.3694394853335179,0.9428292249486374,0.6641910879164994
8,0.006083753974399947,0.3540324782627819,0.9874656215475407,0.6655961461260538
9,0.0049179085960679835,0.3416075208675755,1.0296441307721877,0.6659975913287837
10,0.003992743057903126,0.33143865637273834,1.0686913993888612,0.6670012043356082
11,0.0032895398300722195,0.3229881535775569,1.1047347695287855,0.6672019269369731
12,0.002764033243193735,0.31585023374808474,1.1379517462034663,0.6672019269369731
13,0.002378022256909128,0.30971136293846085,1.169050366261694,0.6668004817342432
14,0.0021232069166211157,0.30433852260483746,1.1989832076612548,0.6678040947410678
15,0.0020504127594926334,0.2996125236165687,1.228349062484545,0.6690084303492573
16,0.0021021074913015626,0.295522979551015,1.257808969321418,0.6694098755519872
17,0.0019284792931331348,0.29204225787006294,1.2850937464898733,0.6702127659574468
18,0.0016553968827959242,0.2890854683089187,1.3093967626966794,0.6698113207547169
19,0.0014105572166965511,0.2865598473040681,1.3310587156562004,0.6698113207547169
20,0.001203353821105984,0.2843885415008577,1.3499802123605962,0.6692091529506222
21,0.0010332507443792478,0.2825070170547601,1.3658246758379355,0.6694098755519872
22,0.0008968030017649372,0.2808619011501291,1.379137349730603,0.6690084303492573
23,0.0007855975073279134,0.2794126104950824,1.390803551676968,0.6690084303492573
24,0.0006939141580228517,0.2781265379535864,1.401086677196512,0.6690084303492573
25,0.0006180776273036802,0.2769764413571453,1.4101900595587598,0.6692091529506222
26,0.0005546442791836508,0.2759405989836816,1.4185517925433861,0.6694098755519872
27,0.0005005230366958146,0.2750007647677057,1.4263151061518038,0.6692091529506222
28,0.00045440877010720593,0.27414251290856073,1.4334934344445145,0.6692091529506222
29,0.00041468487770834704,0.2733534098165102,1.440182750339397,0.6694098755519872
30,0.00038000590362490623,0.27262421310916285,1.4464998361450574,0.6690084303492573
