split,model,n_patients,multiclass_logloss,accuracy,balanced_accuracy,macro_f1,aggregation
test,Categorical EM-MMIL,12,1.185458130914962,0.5,0.39999999999999997,0.4791666666666667,q90_prob
test,Categorical EM-MMIL,12,1.2425241795806443,0.5,0.39999999999999997,0.4791666666666667,q99_prob
test,Categorical EM-MMIL,12,1.3406468312733189,0.5,0.39999999999999997,0.47619047619047616,mean_prob
test,Categorical EM-MMIL,12,1.676456350073298,0.5,0.39999999999999997,0.47619047619047616,median_prob
test,Categorical MCEM-MMIL,12,1.2193879734259137,0.5,0.39999999999999997,0.47619047619047616,q90_prob
test,Categorical MCEM-MMIL,12,1.2429085364659216,0.5,0.39999999999999997,0.4791666666666667,q99_prob
test,Categorical MCEM-MMIL,12,1.3772152183095656,0.5,0.39999999999999997,0.47619047619047616,mean_prob
test,Categorical MCEM-MMIL,12,1.7356124305743716,0.4166666666666667,0.3333333333333333,0.4107142857142857,median_prob
test,Naive inherited-label classifier,12,0.956229511452956,0.5,0.39999999999999997,0.48214285714285715,q90_prob
test,Naive inherited-label classifier,12,0.9759629533757765,0.5,0.39999999999999997,0.47619047619047616,mean_prob
test,Naive inherited-label classifier,12,0.9853094430078001,0.4166666666666667,0.3333333333333333,0.4107142857142857,median_prob
test,Naive inherited-label classifier,12,1.0474236138539947,0.5,0.39999999999999997,0.4791666666666667,q99_prob
train,Categorical EM-MMIL,32,0.8585617923298812,0.71875,0.5944444444444444,0.6076023391812866,q90_prob
train,Categorical EM-MMIL,32,0.8940749996050836,0.6875,0.5333333333333333,0.742014742014742,mean_prob
train,Categorical EM-MMIL,32,0.9382614455736085,0.53125,0.42777777777777776,0.3846153846153846,q99_prob
train,Categorical EM-MMIL,32,1.2792716365404873,0.6875,0.5333333333333333,0.742014742014742,median_prob
train,Categorical MCEM-MMIL,32,0.871389693398612,0.6875,0.5277777777777778,0.7434210526315789,q90_prob
train,Categorical MCEM-MMIL,32,0.9105723181776185,0.6875,0.5333333333333333,0.742014742014742,mean_prob
train,Categorical MCEM-MMIL,32,0.9446615247977524,0.5,0.3611111111111111,0.40301003344481606,q99_prob
train,Categorical MCEM-MMIL,32,1.362189679933231,0.6875,0.5333333333333333,0.742014742014742,median_prob
train,Naive inherited-label classifier,32,0.8142030690717341,0.6875,0.5333333333333333,0.742014742014742,mean_prob
train,Naive inherited-label classifier,32,0.8214675293840255,0.6875,0.5333333333333333,0.742014742014742,q90_prob
train,Naive inherited-label classifier,32,0.845901456399321,0.6875,0.5333333333333333,0.742014742014742,median_prob
train,Naive inherited-label classifier,32,0.8934051955944464,0.46875,0.3333333333333333,0.6382978723404256,q99_prob
