split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
test,Categorical MCEM-MMIL,I,Epithelial cells,IV,109,0.9915950692535939,0.9999999983798337
test,Categorical MCEM-MMIL,I,Endothelial cells,IV,29,0.951402037117492,0.9959717317887653
test,Categorical MCEM-MMIL,I,Undetermined,IV,2,0.8533418092458724,0.8779135111046767
test,Categorical MCEM-MMIL,I,MAST cells,IV,35,0.8279930221674067,0.9427424352037218
test,Categorical MCEM-MMIL,I,NK cells,IV,81,0.7270892620398464,0.9560590095266858
test,Categorical MCEM-MMIL,I,B lymphocytes,IV,43,0.5652567480081114,0.8102647139249537
test,Categorical MCEM-MMIL,I,T lymphocytes,IV,248,0.5582239215114206,0.8914034772969703
test,Categorical MCEM-MMIL,I,Myeloid cells,IV,168,0.4286105140467769,0.9978556805019628
test,Categorical MCEM-MMIL,I,Fibroblasts,IV,31,0.18510279841947747,0.6963606770617732
test,Categorical MCEM-MMIL,II_III,Myeloid cells,I,53,0.5347527508021025,0.9059729672900624
test,Categorical MCEM-MMIL,II_III,B lymphocytes,I,40,0.4910959457833455,0.7707992673947578
test,Categorical MCEM-MMIL,II_III,T lymphocytes,I,138,0.4827014377427314,0.7586718670985579
test,Categorical MCEM-MMIL,II_III,MAST cells,I,3,0.36442323673544075,0.6899338410711946
test,Categorical MCEM-MMIL,II_III,Undetermined,I,1,0.2598721931379576,0.2598721931379576
test,Categorical MCEM-MMIL,II_III,NK cells,I,5,0.11175902388289075,0.2016399729944947
test,Categorical MCEM-MMIL,II_III,Endothelial cells,I,1,0.1068826477122263,0.1068826477122263
test,Categorical MCEM-MMIL,II_III,Epithelial cells,I,10,9.123648683446141e-05,9.630768145256933e-05
test,Categorical MCEM-MMIL,II_III,NK cells,II_III,5,0.09723209898503991,0.2556687382764397
test,Categorical MCEM-MMIL,II_III,Myeloid cells,II_III,53,0.08239586883167804,0.21774391388857517
test,Categorical MCEM-MMIL,II_III,MAST cells,II_III,3,0.06292828119036463,0.1400995926112364
test,Categorical MCEM-MMIL,II_III,T lymphocytes,II_III,138,0.008258022939722777,0.018167040553512818
test,Categorical MCEM-MMIL,II_III,Endothelial cells,II_III,1,0.0012733350827712,0.0012733350827712
test,Categorical MCEM-MMIL,II_III,B lymphocytes,II_III,40,0.00011727948399230072,0.00021229513372885003
test,Categorical MCEM-MMIL,II_III,Undetermined,II_III,1,6.973773398209945e-05,6.973773398209945e-05
test,Categorical MCEM-MMIL,II_III,Epithelial cells,II_III,10,4.9946190022282005e-06,1.1072360910807416e-05
test,Categorical MCEM-MMIL,II_III,Epithelial cells,IV,10,0.9999037688941634,0.9999997560752201
test,Categorical MCEM-MMIL,II_III,Endothelial cells,IV,1,0.8918440172050025,0.8918440172050025
test,Categorical MCEM-MMIL,II_III,NK cells,IV,5,0.7910088771320691,0.9324585859671131
