iter,delta,mean_entropy,mean_mc_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.08199162771732106,0.6284973730231167,0.7834468566452347,0.8125062262304897,0.7141710156563629
2,0.04458847782672286,0.49782099838511795,0.5933889233733559,0.7104919896508183,0.718586912886391
3,0.026765228368492617,0.4151955219835607,0.46451954340899837,0.6973972206711239,0.7242071457246085
4,0.019626149568516552,0.3573873143089106,0.3830655037284453,0.7350892338293588,0.730228823765556
5,0.014301612011980007,0.3189303466466843,0.33398686370237696,0.8020523022158651,0.7312324367723806
6,0.011063132190687962,0.2912400128024412,0.2955169717668464,0.8750190213458982,0.7320353271778403
7,0.008346934670145313,0.2710215009085324,0.268476246993498,0.9340873178584987,0.7362505018065034
8,0.0062437905530577,0.2569436135264612,0.25282125031571007,0.9812480758521475,0.7376555600160578
9,0.0051210209557504775,0.24624906776299962,0.23990106418755397,1.0218456985177122,0.7382577278201525
10,0.004571479159519193,0.2369223810128893,0.226495429999933,1.061057742755611,0.7374548374146929
11,0.00352687491371721,0.2297471206910868,0.2199517189702345,1.0951827949741966,0.7390606182256122
12,0.004133582279575505,0.22255809404842464,0.21243575765978176,1.1329814944099128,0.7400642312324368
13,0.0035990392476300094,0.21662229412689657,0.2064454180391672,1.1675337076564496,0.7406663990365315
14,0.0034808485713606493,0.21230105039370128,0.20147049712734094,1.1949619128497673,0.7424729024488157
15,0.002866619571902153,0.20817725520696953,0.20016704057202953,1.2194381960278775,0.7444801284624649
16,0.0027204289156527307,0.2055281662187354,0.19416589874181342,1.237540538976502,0.7450822962665596
17,0.002355054321936811,0.2041665438886159,0.19510494797984548,1.248762767686804,0.7444801284624649
18,0.0025336690383031516,0.20055816883417582,0.1893167324639977,1.2693628298476727,0.7446808510638298
19,0.0018743970583956092,0.1975492823821163,0.1854075691207156,1.2872083102911205,0.744078683259735
20,0.0015853308663959643,0.19596711966648558,0.1832447628550015,1.2967473191171053,0.7448815736651947
21,0.0012742910630728719,0.19419445336022972,0.1822459595967755,1.3067871446549029,0.7444801284624649
22,0.0018827352737222666,0.19288380772658567,0.18099307469641174,1.3117732709124432,0.744078683259735
23,0.001568960629278837,0.192631218159829,0.1800343631369489,1.313666391999323,0.7446808510638298
24,0.001421389125847366,0.1926461882761404,0.1802923713745213,1.3149028947429968,0.7450822962665596
25,0.001083588727142389,0.19272545122375576,0.18123962078952877,1.3144672682384109,0.7454837414692894
26,0.001286123285938231,0.1924337653353445,0.18067170197096227,1.3150370666286613,0.7454837414692894
27,0.0016624601907090089,0.19070845675749135,0.17763309797334786,1.3227132132624178,0.746688077077479
28,0.0014199463128489842,0.1899085009958537,0.17910685235351623,1.32818870802777,0.746487354476114
29,0.001408254170495807,0.18854013681709725,0.1767192556463256,1.3378185200726602,0.7460859092733841
30,0.001379170323336662,0.18877274364216606,0.17778444055314466,1.3384886484657126,0.7468887996788438
